well_row,well_col,OD,well,experiment,plate,OD_blank_normalised,well_id,timepoint,sample_id,replicate,strain_group
B,9,4.899,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,650,BPH2873,2,VAN-137
B,9,4.92,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,660,BPH2873,2,VAN-137
B,9,4.93,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,670,BPH2873,2,VAN-137
B,9,4.974,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,680,BPH2873,2,VAN-137
B,9,5.029,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,690,BPH2873,2,VAN-137
B,9,5.086,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,700,BPH2873,2,VAN-137
B,9,5.102,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,710,BPH2873,2,VAN-137
B,9,5.126,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,720,BPH2873,2,VAN-137
B,9,5.165,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,730,BPH2873,2,VAN-137
B,9,5.216,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,740,BPH2873,2,VAN-137
B,9,5.184,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,750,BPH2873,2,VAN-137
B,9,5.244,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,760,BPH2873,2,VAN-137
B,9,5.254,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,770,BPH2873,2,VAN-137
B,9,5.32,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,780,BPH2873,2,VAN-137
B,9,5.35,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,790,BPH2873,2,VAN-137
B,9,5.376,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,800,BPH2873,2,VAN-137
B,9,5.389,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,810,BPH2873,2,VAN-137
B,9,5.394,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,820,BPH2873,2,VAN-137
B,9,5.408,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,830,BPH2873,2,VAN-137
B,9,5.392,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,840,BPH2873,2,VAN-137
B,9,5.382,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,850,BPH2873,2,VAN-137
B,9,5.392,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,860,BPH2873,2,VAN-137
B,9,5.464,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,870,BPH2873,2,VAN-137
B,9,5.431,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,880,BPH2873,2,VAN-137
B,9,5.422,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,890,BPH2873,2,VAN-137
B,9,5.391,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,900,BPH2873,2,VAN-137
B,9,5.4,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,910,BPH2873,2,VAN-137
B,9,5.444,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,920,BPH2873,2,VAN-137
B,9,5.38,B09,exp200731,GP1,TRUE,exp200731_GP1_B09,930,BPH2873,2,VAN-137
B,10,0.011,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,0,BPH2907,1,VAN-162
B,10,8.66667e-4,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,10,BPH2907,1,VAN-162
B,10,-0.003,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,20,BPH2907,1,VAN-162
B,10,-0.003,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,30,BPH2907,1,VAN-162
B,10,4e-4,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,40,BPH2907,1,VAN-162
B,10,0.006,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,50,BPH2907,1,VAN-162
B,10,0.005,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,60,BPH2907,1,VAN-162
B,10,0.005,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,70,BPH2907,1,VAN-162
B,10,0.008,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,80,BPH2907,1,VAN-162
B,10,0.01,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,90,BPH2907,1,VAN-162
B,10,0.014,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,100,BPH2907,1,VAN-162
B,10,0.019,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,110,BPH2907,1,VAN-162
B,10,0.017,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,120,BPH2907,1,VAN-162
B,10,0.022,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,130,BPH2907,1,VAN-162
B,10,0.028,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,140,BPH2907,1,VAN-162
B,10,0.025,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,150,BPH2907,1,VAN-162
B,10,0.034,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,160,BPH2907,1,VAN-162
B,10,0.037,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,170,BPH2907,1,VAN-162
B,10,0.043,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,180,BPH2907,1,VAN-162
B,10,0.048,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,190,BPH2907,1,VAN-162
B,10,0.052,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,200,BPH2907,1,VAN-162
B,10,0.064,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,210,BPH2907,1,VAN-162
B,10,0.067,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,220,BPH2907,1,VAN-162
B,10,0.092,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,230,BPH2907,1,VAN-162
B,10,0.109,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,240,BPH2907,1,VAN-162
B,10,0.135,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,250,BPH2907,1,VAN-162
B,10,0.173,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,260,BPH2907,1,VAN-162
B,10,0.225,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,270,BPH2907,1,VAN-162
B,10,0.283,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,280,BPH2907,1,VAN-162
B,10,0.369,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,290,BPH2907,1,VAN-162
B,10,0.427,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,300,BPH2907,1,VAN-162
B,10,0.563,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,310,BPH2907,1,VAN-162
B,10,0.694,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,320,BPH2907,1,VAN-162
B,10,0.858,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,330,BPH2907,1,VAN-162
B,10,1.013,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,340,BPH2907,1,VAN-162
B,10,1.238,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,350,BPH2907,1,VAN-162
B,10,1.425,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,360,BPH2907,1,VAN-162
B,10,1.678,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,370,BPH2907,1,VAN-162
B,10,1.965,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,380,BPH2907,1,VAN-162
B,10,2.232,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,390,BPH2907,1,VAN-162
B,10,2.59,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,400,BPH2907,1,VAN-162
B,10,2.814,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,410,BPH2907,1,VAN-162
B,10,3.027,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,420,BPH2907,1,VAN-162
B,10,3.272,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,430,BPH2907,1,VAN-162
B,10,3.317,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,440,BPH2907,1,VAN-162
B,10,3.72,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,450,BPH2907,1,VAN-162
B,10,3.933,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,460,BPH2907,1,VAN-162
B,10,4.051,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,470,BPH2907,1,VAN-162
B,10,4.218,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,480,BPH2907,1,VAN-162
B,10,4.355,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,490,BPH2907,1,VAN-162
B,10,4.436,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,500,BPH2907,1,VAN-162
B,10,4.533,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,510,BPH2907,1,VAN-162
B,10,4.538,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,520,BPH2907,1,VAN-162
B,10,4.725,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,530,BPH2907,1,VAN-162
B,10,4.831,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,540,BPH2907,1,VAN-162
B,10,4.948,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,550,BPH2907,1,VAN-162
B,10,5.012,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,560,BPH2907,1,VAN-162
B,10,5.093,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,570,BPH2907,1,VAN-162
B,10,5.232,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,580,BPH2907,1,VAN-162
B,10,5.26,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,590,BPH2907,1,VAN-162
B,10,5.368,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,600,BPH2907,1,VAN-162
B,10,5.439,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,610,BPH2907,1,VAN-162
B,10,5.5,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,620,BPH2907,1,VAN-162
B,10,5.581,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,630,BPH2907,1,VAN-162
B,10,5.666,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,650,BPH2907,1,VAN-162
B,10,5.724,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,660,BPH2907,1,VAN-162
B,10,5.769,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,670,BPH2907,1,VAN-162
B,10,5.825,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,680,BPH2907,1,VAN-162
B,10,5.913,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,690,BPH2907,1,VAN-162
B,10,5.907,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,700,BPH2907,1,VAN-162
B,10,5.936,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,710,BPH2907,1,VAN-162
B,10,5.946,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,720,BPH2907,1,VAN-162
B,10,5.979,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,730,BPH2907,1,VAN-162
B,10,6.019,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,740,BPH2907,1,VAN-162
B,10,6.027,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,750,BPH2907,1,VAN-162
B,10,6.047,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,760,BPH2907,1,VAN-162
B,10,6.033,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,770,BPH2907,1,VAN-162
B,10,6.073,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,780,BPH2907,1,VAN-162
B,10,6.081,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,790,BPH2907,1,VAN-162
B,10,6.144,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,800,BPH2907,1,VAN-162
B,10,6.115,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,810,BPH2907,1,VAN-162
B,10,6.137,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,820,BPH2907,1,VAN-162
B,10,6.131,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,830,BPH2907,1,VAN-162
B,10,6.159,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,840,BPH2907,1,VAN-162
B,10,6.152,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,850,BPH2907,1,VAN-162
B,10,6.15,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,860,BPH2907,1,VAN-162
B,10,6.156,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,870,BPH2907,1,VAN-162
B,10,6.201,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,880,BPH2907,1,VAN-162
B,10,6.262,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,890,BPH2907,1,VAN-162
B,10,6.2,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,900,BPH2907,1,VAN-162
B,10,6.22,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,910,BPH2907,1,VAN-162
B,10,6.186,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,920,BPH2907,1,VAN-162
B,10,6.209,B10,exp200731,GP1,TRUE,exp200731_GP1_B10,930,BPH2907,1,VAN-162
B,11,0.048,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,0,BPH2877,3,VAN-140
B,11,0.043,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,10,BPH2877,3,VAN-140
B,11,0.035,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,20,BPH2877,3,VAN-140
B,11,0.035,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,30,BPH2877,3,VAN-140
B,11,0.037,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,40,BPH2877,3,VAN-140
B,11,0.045,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,50,BPH2877,3,VAN-140
B,11,0.051,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,60,BPH2877,3,VAN-140
B,11,0.052,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,70,BPH2877,3,VAN-140
B,11,0.062,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,80,BPH2877,3,VAN-140
B,11,0.072,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,90,BPH2877,3,VAN-140
B,11,0.08,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,100,BPH2877,3,VAN-140
B,11,0.096,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,110,BPH2877,3,VAN-140
B,11,0.095,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,120,BPH2877,3,VAN-140
B,11,0.12,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,130,BPH2877,3,VAN-140
B,11,0.133,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,140,BPH2877,3,VAN-140
B,11,0.156,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,150,BPH2877,3,VAN-140
B,11,0.191,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,160,BPH2877,3,VAN-140
B,11,0.257,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,170,BPH2877,3,VAN-140
B,11,0.286,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,180,BPH2877,3,VAN-140
B,11,0.388,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,190,BPH2877,3,VAN-140
B,11,0.489,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,200,BPH2877,3,VAN-140
B,11,0.631,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,210,BPH2877,3,VAN-140
B,11,0.827,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,220,BPH2877,3,VAN-140
B,11,1.052,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,230,BPH2877,3,VAN-140
B,11,1.352,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,240,BPH2877,3,VAN-140
B,11,1.686,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,250,BPH2877,3,VAN-140
B,11,2.021,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,260,BPH2877,3,VAN-140
B,11,2.381,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,270,BPH2877,3,VAN-140
B,11,2.709,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,280,BPH2877,3,VAN-140
B,11,3.075,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,290,BPH2877,3,VAN-140
B,11,3.336,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,300,BPH2877,3,VAN-140
B,11,3.549,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,310,BPH2877,3,VAN-140
B,11,3.714,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,320,BPH2877,3,VAN-140
B,11,3.94,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,330,BPH2877,3,VAN-140
B,11,4.075,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,340,BPH2877,3,VAN-140
B,11,4.238,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,350,BPH2877,3,VAN-140
B,11,4.313,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,360,BPH2877,3,VAN-140
B,11,4.434,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,370,BPH2877,3,VAN-140
B,11,4.505,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,380,BPH2877,3,VAN-140
B,11,4.571,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,390,BPH2877,3,VAN-140
B,11,4.805,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,400,BPH2877,3,VAN-140
B,11,4.949,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,410,BPH2877,3,VAN-140
B,11,4.836,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,420,BPH2877,3,VAN-140
B,11,5.167,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,430,BPH2877,3,VAN-140
B,11,5.001,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,440,BPH2877,3,VAN-140
B,11,5.157,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,450,BPH2877,3,VAN-140
B,11,5.267,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,460,BPH2877,3,VAN-140
B,11,5.274,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,470,BPH2877,3,VAN-140
B,11,5.306,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,480,BPH2877,3,VAN-140
B,11,5.714,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,490,BPH2877,3,VAN-140
B,11,5.513,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,500,BPH2877,3,VAN-140
B,11,5.416,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,510,BPH2877,3,VAN-140
B,11,5.542,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,520,BPH2877,3,VAN-140
B,11,5.614,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,530,BPH2877,3,VAN-140
B,11,5.483,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,540,BPH2877,3,VAN-140
B,11,5.67,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,550,BPH2877,3,VAN-140
B,11,5.635,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,560,BPH2877,3,VAN-140
B,11,5.744,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,570,BPH2877,3,VAN-140
B,11,5.773,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,580,BPH2877,3,VAN-140
B,11,5.731,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,590,BPH2877,3,VAN-140
B,11,5.942,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,600,BPH2877,3,VAN-140
B,11,5.875,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,610,BPH2877,3,VAN-140
B,11,5.884,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,620,BPH2877,3,VAN-140
B,11,5.89,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,630,BPH2877,3,VAN-140
B,11,5.848,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,650,BPH2877,3,VAN-140
B,11,5.823,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,660,BPH2877,3,VAN-140
B,11,5.894,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,670,BPH2877,3,VAN-140
B,11,5.749,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,680,BPH2877,3,VAN-140
B,11,5.826,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,690,BPH2877,3,VAN-140
B,11,5.834,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,700,BPH2877,3,VAN-140
B,11,6.032,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,710,BPH2877,3,VAN-140
B,11,5.869,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,720,BPH2877,3,VAN-140
B,11,5.846,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,730,BPH2877,3,VAN-140
B,11,5.893,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,740,BPH2877,3,VAN-140
B,11,6.022,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,750,BPH2877,3,VAN-140
B,11,6.088,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,760,BPH2877,3,VAN-140
B,11,5.92,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,770,BPH2877,3,VAN-140
B,11,6.057,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,780,BPH2877,3,VAN-140
B,11,5.955,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,790,BPH2877,3,VAN-140
B,11,6.005,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,800,BPH2877,3,VAN-140
B,11,5.952,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,810,BPH2877,3,VAN-140
B,11,5.959,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,820,BPH2877,3,VAN-140
B,11,6.162,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,830,BPH2877,3,VAN-140
B,11,6.164,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,840,BPH2877,3,VAN-140
B,11,6.183,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,850,BPH2877,3,VAN-140
B,11,6.008,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,860,BPH2877,3,VAN-140
B,11,5.886,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,870,BPH2877,3,VAN-140
B,11,6.161,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,880,BPH2877,3,VAN-140
B,11,6.313,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,890,BPH2877,3,VAN-140
B,11,5.981,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,900,BPH2877,3,VAN-140
B,11,5.949,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,910,BPH2877,3,VAN-140
B,11,6.209,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,920,BPH2877,3,VAN-140
B,11,5.857,B11,exp200731,GP1,TRUE,exp200731_GP1_B11,930,BPH2877,3,VAN-140
B,12,0.022,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,0,BPH2876,2,VAN-140
B,12,0.038,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,10,BPH2876,2,VAN-140
B,12,0.036,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,20,BPH2876,2,VAN-140
B,12,0.024,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,30,BPH2876,2,VAN-140
B,12,0.028,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,40,BPH2876,2,VAN-140
B,12,0.036,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,50,BPH2876,2,VAN-140
B,12,0.03,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,60,BPH2876,2,VAN-140
B,12,0.038,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,70,BPH2876,2,VAN-140
B,12,0.043,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,80,BPH2876,2,VAN-140
B,12,0.049,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,90,BPH2876,2,VAN-140
B,12,0.05,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,100,BPH2876,2,VAN-140
B,12,0.057,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,110,BPH2876,2,VAN-140
B,12,0.056,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,120,BPH2876,2,VAN-140
B,12,0.071,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,130,BPH2876,2,VAN-140
B,12,0.078,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,140,BPH2876,2,VAN-140
B,12,0.099,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,150,BPH2876,2,VAN-140
B,12,0.109,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,160,BPH2876,2,VAN-140
B,12,0.128,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,170,BPH2876,2,VAN-140
B,12,0.175,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,180,BPH2876,2,VAN-140
B,12,0.238,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,190,BPH2876,2,VAN-140
B,12,0.303,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,200,BPH2876,2,VAN-140
B,12,0.407,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,210,BPH2876,2,VAN-140
B,12,0.526,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,220,BPH2876,2,VAN-140
B,12,0.687,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,230,BPH2876,2,VAN-140
B,12,0.904,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,240,BPH2876,2,VAN-140
B,12,1.154,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,250,BPH2876,2,VAN-140
B,12,1.458,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,260,BPH2876,2,VAN-140
B,12,1.775,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,270,BPH2876,2,VAN-140
B,12,2.118,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,280,BPH2876,2,VAN-140
B,12,2.425,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,290,BPH2876,2,VAN-140
B,12,2.761,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,300,BPH2876,2,VAN-140
B,12,3.103,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,310,BPH2876,2,VAN-140
B,12,3.367,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,320,BPH2876,2,VAN-140
B,12,3.545,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,330,BPH2876,2,VAN-140
B,12,3.703,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,340,BPH2876,2,VAN-140
B,12,3.915,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,350,BPH2876,2,VAN-140
B,12,4.019,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,360,BPH2876,2,VAN-140
B,12,4.121,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,370,BPH2876,2,VAN-140
B,12,4.223,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,380,BPH2876,2,VAN-140
B,12,4.322,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,390,BPH2876,2,VAN-140
B,12,4.454,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,400,BPH2876,2,VAN-140
B,12,4.551,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,410,BPH2876,2,VAN-140
B,12,4.629,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,420,BPH2876,2,VAN-140
B,12,4.722,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,430,BPH2876,2,VAN-140
B,12,4.69,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,440,BPH2876,2,VAN-140
B,12,4.895,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,450,BPH2876,2,VAN-140
B,12,4.958,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,460,BPH2876,2,VAN-140
B,12,5.022,B12,exp200731,GP1,TRUE,exp200731_GP1_B12,470,BPH2876,2,VAN-140
