well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id
B10,15708,576,B,10,exp190923,20000,3,exp190923_3_B10
B11,19219,576,B,11,exp190923,20000,3,exp190923_3_B11
B12,19083,576,B,12,exp190923,20000,3,exp190923_3_B12
C01,18135,576,C,01,exp190923,20000,3,exp190923_3_C01
C02,17550,576,C,02,exp190923,20000,3,exp190923_3_C02
C03,16202,576,C,03,exp190923,20000,3,exp190923_3_C03
C04,16159,576,C,04,exp190923,20000,3,exp190923_3_C04
C05,17666,576,C,05,exp190923,20000,3,exp190923_3_C05
C06,16550,576,C,06,exp190923,20000,3,exp190923_3_C06
C07,19845,576,C,07,exp190923,20000,3,exp190923_3_C07
C08,17159,576,C,08,exp190923,20000,3,exp190923_3_C08
C09,17200,576,C,09,exp190923,20000,3,exp190923_3_C09
C10,17150,576,C,10,exp190923,20000,3,exp190923_3_C10
C11,19080,576,C,11,exp190923,20000,3,exp190923_3_C11
C12,19225,576,C,12,exp190923,20000,3,exp190923_3_C12
D01,18049,576,D,01,exp190923,20000,3,exp190923_3_D01
D02,16424,576,D,02,exp190923,20000,3,exp190923_3_D02
D03,18818,576,D,03,exp190923,20000,3,exp190923_3_D03
D04,16143,576,D,04,exp190923,20000,3,exp190923_3_D04
D05,16837,576,D,05,exp190923,20000,3,exp190923_3_D05
D06,16319,576,D,06,exp190923,20000,3,exp190923_3_D06
D07,17491,576,D,07,exp190923,20000,3,exp190923_3_D07
D08,18388,576,D,08,exp190923,20000,3,exp190923_3_D08
D09,16368,576,D,09,exp190923,20000,3,exp190923_3_D09
D10,15935,576,D,10,exp190923,20000,3,exp190923_3_D10
D11,17297,576,D,11,exp190923,20000,3,exp190923_3_D11
D12,16005,576,D,12,exp190923,20000,3,exp190923_3_D12
E01,18220,576,E,01,exp190923,20000,3,exp190923_3_E01
E02,16582,576,E,02,exp190923,20000,3,exp190923_3_E02
E03,15966,576,E,03,exp190923,20000,3,exp190923_3_E03
E04,16167,576,E,04,exp190923,20000,3,exp190923_3_E04
E05,15961,576,E,05,exp190923,20000,3,exp190923_3_E05
E06,16686,576,E,06,exp190923,20000,3,exp190923_3_E06
E07,15226,576,E,07,exp190923,20000,3,exp190923_3_E07
E08,15950,576,E,08,exp190923,20000,3,exp190923_3_E08
E09,16606,576,E,09,exp190923,20000,3,exp190923_3_E09
E10,22560,576,E,10,exp190923,20000,3,exp190923_3_E10
E11,18298,576,E,11,exp190923,20000,3,exp190923_3_E11
E12,16941,576,E,12,exp190923,20000,3,exp190923_3_E12
F01,18217,576,F,01,exp190923,20000,3,exp190923_3_F01
F02,16059,576,F,02,exp190923,20000,3,exp190923_3_F02
F03,20362,576,F,03,exp190923,20000,3,exp190923_3_F03
F04,17621,576,F,04,exp190923,20000,3,exp190923_3_F04
F05,16835,576,F,05,exp190923,20000,3,exp190923_3_F05
F06,16674,576,F,06,exp190923,20000,3,exp190923_3_F06
F07,21674,576,F,07,exp190923,20000,3,exp190923_3_F07
F08,16098,576,F,08,exp190923,20000,3,exp190923_3_F08
F09,16807,576,F,09,exp190923,20000,3,exp190923_3_F09
F10,19771,576,F,10,exp190923,20000,3,exp190923_3_F10
F11,18947,576,F,11,exp190923,20000,3,exp190923_3_F11
F12,17203,576,F,12,exp190923,20000,3,exp190923_3_F12
G01,18213,576,G,01,exp190923,20000,3,exp190923_3_G01
G02,18730,576,G,02,exp190923,20000,3,exp190923_3_G02
G03,16828,576,G,03,exp190923,20000,3,exp190923_3_G03
G04,16954,576,G,04,exp190923,20000,3,exp190923_3_G04
G05,17109,576,G,05,exp190923,20000,3,exp190923_3_G05
G06,20504,576,G,06,exp190923,20000,3,exp190923_3_G06
G07,18680,576,G,07,exp190923,20000,3,exp190923_3_G07
G08,16317,576,G,08,exp190923,20000,3,exp190923_3_G08
G09,18933,576,G,09,exp190923,20000,3,exp190923_3_G09
G10,18944,576,G,10,exp190923,20000,3,exp190923_3_G10
G11,18222,576,G,11,exp190923,20000,3,exp190923_3_G11
G12,18102,576,G,12,exp190923,20000,3,exp190923_3_G12
H01,11181,576,H,01,exp190923,20000,3,exp190923_3_H01
H02,17507,576,H,02,exp190923,20000,3,exp190923_3_H02
H03,18219,576,H,03,exp190923,20000,3,exp190923_3_H03
H04,19582,576,H,04,exp190923,20000,3,exp190923_3_H04
H05,21935,576,H,05,exp190923,20000,3,exp190923_3_H05
H06,17799,576,H,06,exp190923,20000,3,exp190923_3_H06
H07,18630,576,H,07,exp190923,20000,3,exp190923_3_H07
H08,16340,576,H,08,exp190923,20000,3,exp190923_3_H08
H09,18558,576,H,09,exp190923,20000,3,exp190923_3_H09
H10,15291,576,H,10,exp190923,20000,3,exp190923_3_H10
H11,15406,576,H,11,exp190923,20000,3,exp190923_3_H11
H12,22419,576,H,12,exp190923,20000,3,exp190923_3_H12
A01,16011,582,A,01,exp190923,20000,3,exp190923_3_A01
A02,16585,582,A,02,exp190923,20000,3,exp190923_3_A02
A03,17896,582,A,03,exp190923,20000,3,exp190923_3_A03
A04,18765,582,A,04,exp190923,20000,3,exp190923_3_A04
A05,14996,582,A,05,exp190923,20000,3,exp190923_3_A05
A06,19092,582,A,06,exp190923,20000,3,exp190923_3_A06
A07,16424,582,A,07,exp190923,20000,3,exp190923_3_A07
A08,18094,582,A,08,exp190923,20000,3,exp190923_3_A08
A09,18107,582,A,09,exp190923,20000,3,exp190923_3_A09
A10,22103,582,A,10,exp190923,20000,3,exp190923_3_A10
A11,17596,582,A,11,exp190923,20000,3,exp190923_3_A11
A12,16077,582,A,12,exp190923,20000,3,exp190923_3_A12
B01,16922,582,B,01,exp190923,20000,3,exp190923_3_B01
B02,18381,582,B,02,exp190923,20000,3,exp190923_3_B02
B03,16627,582,B,03,exp190923,20000,3,exp190923_3_B03
B04,22921,582,B,04,exp190923,20000,3,exp190923_3_B04
B05,17944,582,B,05,exp190923,20000,3,exp190923_3_B05
B06,15861,582,B,06,exp190923,20000,3,exp190923_3_B06
B07,20583,582,B,07,exp190923,20000,3,exp190923_3_B07
B08,17324,582,B,08,exp190923,20000,3,exp190923_3_B08
B09,17787,582,B,09,exp190923,20000,3,exp190923_3_B09
B10,15863,582,B,10,exp190923,20000,3,exp190923_3_B10
B11,19547,582,B,11,exp190923,20000,3,exp190923_3_B11
B12,18757,582,B,12,exp190923,20000,3,exp190923_3_B12
C01,18473,582,C,01,exp190923,20000,3,exp190923_3_C01
C02,17580,582,C,02,exp190923,20000,3,exp190923_3_C02
C03,16095,582,C,03,exp190923,20000,3,exp190923_3_C03
C04,15877,582,C,04,exp190923,20000,3,exp190923_3_C04
C05,17790,582,C,05,exp190923,20000,3,exp190923_3_C05
C06,16743,582,C,06,exp190923,20000,3,exp190923_3_C06
C07,20373,582,C,07,exp190923,20000,3,exp190923_3_C07
C08,17361,582,C,08,exp190923,20000,3,exp190923_3_C08
C09,17324,582,C,09,exp190923,20000,3,exp190923_3_C09
C10,17676,582,C,10,exp190923,20000,3,exp190923_3_C10
C11,19298,582,C,11,exp190923,20000,3,exp190923_3_C11
C12,19136,582,C,12,exp190923,20000,3,exp190923_3_C12
D01,17972,582,D,01,exp190923,20000,3,exp190923_3_D01
D02,16694,582,D,02,exp190923,20000,3,exp190923_3_D02
D03,19111,582,D,03,exp190923,20000,3,exp190923_3_D03
D04,16211,582,D,04,exp190923,20000,3,exp190923_3_D04
D05,16691,582,D,05,exp190923,20000,3,exp190923_3_D05
D06,16603,582,D,06,exp190923,20000,3,exp190923_3_D06
D07,17398,582,D,07,exp190923,20000,3,exp190923_3_D07
D08,18669,582,D,08,exp190923,20000,3,exp190923_3_D08
D09,16644,582,D,09,exp190923,20000,3,exp190923_3_D09
D10,15740,582,D,10,exp190923,20000,3,exp190923_3_D10
D11,16874,582,D,11,exp190923,20000,3,exp190923_3_D11
D12,16421,582,D,12,exp190923,20000,3,exp190923_3_D12
E01,18087,582,E,01,exp190923,20000,3,exp190923_3_E01
E02,16441,582,E,02,exp190923,20000,3,exp190923_3_E02
E03,16052,582,E,03,exp190923,20000,3,exp190923_3_E03
E04,16551,582,E,04,exp190923,20000,3,exp190923_3_E04
E05,16189,582,E,05,exp190923,20000,3,exp190923_3_E05
E06,16545,582,E,06,exp190923,20000,3,exp190923_3_E06
E07,15102,582,E,07,exp190923,20000,3,exp190923_3_E07
E08,16128,582,E,08,exp190923,20000,3,exp190923_3_E08
E09,16707,582,E,09,exp190923,20000,3,exp190923_3_E09
E10,22639,582,E,10,exp190923,20000,3,exp190923_3_E10
E11,18401,582,E,11,exp190923,20000,3,exp190923_3_E11
E12,16939,582,E,12,exp190923,20000,3,exp190923_3_E12
F01,17990,582,F,01,exp190923,20000,3,exp190923_3_F01
F02,16130,582,F,02,exp190923,20000,3,exp190923_3_F02
F03,20376,582,F,03,exp190923,20000,3,exp190923_3_F03
F04,17855,582,F,04,exp190923,20000,3,exp190923_3_F04
F05,16816,582,F,05,exp190923,20000,3,exp190923_3_F05
F06,16467,582,F,06,exp190923,20000,3,exp190923_3_F06
F07,21484,582,F,07,exp190923,20000,3,exp190923_3_F07
F08,15828,582,F,08,exp190923,20000,3,exp190923_3_F08
F09,16719,582,F,09,exp190923,20000,3,exp190923_3_F09
F10,19977,582,F,10,exp190923,20000,3,exp190923_3_F10
F11,18702,582,F,11,exp190923,20000,3,exp190923_3_F11
F12,17294,582,F,12,exp190923,20000,3,exp190923_3_F12
G01,18386,582,G,01,exp190923,20000,3,exp190923_3_G01
G02,18472,582,G,02,exp190923,20000,3,exp190923_3_G02
G03,17052,582,G,03,exp190923,20000,3,exp190923_3_G03
G04,17039,582,G,04,exp190923,20000,3,exp190923_3_G04
G05,16931,582,G,05,exp190923,20000,3,exp190923_3_G05
G06,20407,582,G,06,exp190923,20000,3,exp190923_3_G06
G07,18548,582,G,07,exp190923,20000,3,exp190923_3_G07
G08,16305,582,G,08,exp190923,20000,3,exp190923_3_G08
G09,18950,582,G,09,exp190923,20000,3,exp190923_3_G09
G10,18939,582,G,10,exp190923,20000,3,exp190923_3_G10
G11,17982,582,G,11,exp190923,20000,3,exp190923_3_G11
G12,18079,582,G,12,exp190923,20000,3,exp190923_3_G12
H01,11387,582,H,01,exp190923,20000,3,exp190923_3_H01
H02,17695,582,H,02,exp190923,20000,3,exp190923_3_H02
H03,18455,582,H,03,exp190923,20000,3,exp190923_3_H03
H04,19389,582,H,04,exp190923,20000,3,exp190923_3_H04
H05,22212,582,H,05,exp190923,20000,3,exp190923_3_H05
H06,17691,582,H,06,exp190923,20000,3,exp190923_3_H06
H07,19018,582,H,07,exp190923,20000,3,exp190923_3_H07
H08,16597,582,H,08,exp190923,20000,3,exp190923_3_H08
H09,18568,582,H,09,exp190923,20000,3,exp190923_3_H09
H10,15046,582,H,10,exp190923,20000,3,exp190923_3_H10
H11,15277,582,H,11,exp190923,20000,3,exp190923_3_H11
H12,22359,582,H,12,exp190923,20000,3,exp190923_3_H12
A01,16493,588,A,01,exp190923,20000,3,exp190923_3_A01
A02,16307,588,A,02,exp190923,20000,3,exp190923_3_A02
A03,18012,588,A,03,exp190923,20000,3,exp190923_3_A03
A04,18614,588,A,04,exp190923,20000,3,exp190923_3_A04
A05,14376,588,A,05,exp190923,20000,3,exp190923_3_A05
A06,19303,588,A,06,exp190923,20000,3,exp190923_3_A06
A07,16470,588,A,07,exp190923,20000,3,exp190923_3_A07
A08,18219,588,A,08,exp190923,20000,3,exp190923_3_A08
A09,18182,588,A,09,exp190923,20000,3,exp190923_3_A09
A10,21811,588,A,10,exp190923,20000,3,exp190923_3_A10
A11,17983,588,A,11,exp190923,20000,3,exp190923_3_A11
A12,16279,588,A,12,exp190923,20000,3,exp190923_3_A12
B01,17063,588,B,01,exp190923,20000,3,exp190923_3_B01
B02,18331,588,B,02,exp190923,20000,3,exp190923_3_B02
B03,16374,588,B,03,exp190923,20000,3,exp190923_3_B03
B04,23048,588,B,04,exp190923,20000,3,exp190923_3_B04
B05,18072,588,B,05,exp190923,20000,3,exp190923_3_B05
B06,15949,588,B,06,exp190923,20000,3,exp190923_3_B06
B07,20828,588,B,07,exp190923,20000,3,exp190923_3_B07
B08,17147,588,B,08,exp190923,20000,3,exp190923_3_B08
B09,18089,588,B,09,exp190923,20000,3,exp190923_3_B09
B10,15762,588,B,10,exp190923,20000,3,exp190923_3_B10
B11,19602,588,B,11,exp190923,20000,3,exp190923_3_B11
B12,19118,588,B,12,exp190923,20000,3,exp190923_3_B12
C01,18232,588,C,01,exp190923,20000,3,exp190923_3_C01
C02,17383,588,C,02,exp190923,20000,3,exp190923_3_C02
C03,15970,588,C,03,exp190923,20000,3,exp190923_3_C03
C04,16088,588,C,04,exp190923,20000,3,exp190923_3_C04
C05,17767,588,C,05,exp190923,20000,3,exp190923_3_C05
C06,16444,588,C,06,exp190923,20000,3,exp190923_3_C06
C07,20364,588,C,07,exp190923,20000,3,exp190923_3_C07
C08,17098,588,C,08,exp190923,20000,3,exp190923_3_C08
C09,17347,588,C,09,exp190923,20000,3,exp190923_3_C09
C10,17412,588,C,10,exp190923,20000,3,exp190923_3_C10
C11,19138,588,C,11,exp190923,20000,3,exp190923_3_C11
C12,19314,588,C,12,exp190923,20000,3,exp190923_3_C12
D01,17829,588,D,01,exp190923,20000,3,exp190923_3_D01
D02,16679,588,D,02,exp190923,20000,3,exp190923_3_D02
D03,19209,588,D,03,exp190923,20000,3,exp190923_3_D03
D04,16447,588,D,04,exp190923,20000,3,exp190923_3_D04
D05,16865,588,D,05,exp190923,20000,3,exp190923_3_D05
D06,16194,588,D,06,exp190923,20000,3,exp190923_3_D06
D07,17978,588,D,07,exp190923,20000,3,exp190923_3_D07
D08,18894,588,D,08,exp190923,20000,3,exp190923_3_D08
D09,16425,588,D,09,exp190923,20000,3,exp190923_3_D09
D10,15955,588,D,10,exp190923,20000,3,exp190923_3_D10
D11,17272,588,D,11,exp190923,20000,3,exp190923_3_D11
D12,16354,588,D,12,exp190923,20000,3,exp190923_3_D12
E01,18713,588,E,01,exp190923,20000,3,exp190923_3_E01
E02,16757,588,E,02,exp190923,20000,3,exp190923_3_E02
E03,16196,588,E,03,exp190923,20000,3,exp190923_3_E03
E04,16208,588,E,04,exp190923,20000,3,exp190923_3_E04
E05,16400,588,E,05,exp190923,20000,3,exp190923_3_E05
E06,16534,588,E,06,exp190923,20000,3,exp190923_3_E06
E07,15214,588,E,07,exp190923,20000,3,exp190923_3_E07
E08,15985,588,E,08,exp190923,20000,3,exp190923_3_E08
E09,16802,588,E,09,exp190923,20000,3,exp190923_3_E09
E10,22475,588,E,10,exp190923,20000,3,exp190923_3_E10
E11,18458,588,E,11,exp190923,20000,3,exp190923_3_E11
E12,16914,588,E,12,exp190923,20000,3,exp190923_3_E12
F01,17999,588,F,01,exp190923,20000,3,exp190923_3_F01
F02,16104,588,F,02,exp190923,20000,3,exp190923_3_F02
F03,20375,588,F,03,exp190923,20000,3,exp190923_3_F03
F04,17783,588,F,04,exp190923,20000,3,exp190923_3_F04
F05,16701,588,F,05,exp190923,20000,3,exp190923_3_F05
F06,16898,588,F,06,exp190923,20000,3,exp190923_3_F06
F07,21565,588,F,07,exp190923,20000,3,exp190923_3_F07
F08,15935,588,F,08,exp190923,20000,3,exp190923_3_F08
F09,16797,588,F,09,exp190923,20000,3,exp190923_3_F09
F10,20011,588,F,10,exp190923,20000,3,exp190923_3_F10
F11,18613,588,F,11,exp190923,20000,3,exp190923_3_F11
F12,17275,588,F,12,exp190923,20000,3,exp190923_3_F12
G01,18568,588,G,01,exp190923,20000,3,exp190923_3_G01
G02,18510,588,G,02,exp190923,20000,3,exp190923_3_G02
G03,16961,588,G,03,exp190923,20000,3,exp190923_3_G03
G04,17134,588,G,04,exp190923,20000,3,exp190923_3_G04
G05,17390,588,G,05,exp190923,20000,3,exp190923_3_G05
G06,20543,588,G,06,exp190923,20000,3,exp190923_3_G06
G07,18384,588,G,07,exp190923,20000,3,exp190923_3_G07
G08,16395,588,G,08,exp190923,20000,3,exp190923_3_G08
G09,18967,588,G,09,exp190923,20000,3,exp190923_3_G09
G10,19095,588,G,10,exp190923,20000,3,exp190923_3_G10
G11,18256,588,G,11,exp190923,20000,3,exp190923_3_G11
G12,18448,588,G,12,exp190923,20000,3,exp190923_3_G12
H01,11232,588,H,01,exp190923,20000,3,exp190923_3_H01
H02,17446,588,H,02,exp190923,20000,3,exp190923_3_H02
H03,18167,588,H,03,exp190923,20000,3,exp190923_3_H03
H04,19634,588,H,04,exp190923,20000,3,exp190923_3_H04
H05,21511,588,H,05,exp190923,20000,3,exp190923_3_H05
H06,18015,588,H,06,exp190923,20000,3,exp190923_3_H06
H07,19187,588,H,07,exp190923,20000,3,exp190923_3_H07
H08,16395,588,H,08,exp190923,20000,3,exp190923_3_H08
H09,18727,588,H,09,exp190923,20000,3,exp190923_3_H09
H10,15413,588,H,10,exp190923,20000,3,exp190923_3_H10
H11,15264,588,H,11,exp190923,20000,3,exp190923_3_H11
H12,22387,588,H,12,exp190923,20000,3,exp190923_3_H12
A01,15817,594,A,01,exp190923,20000,3,exp190923_3_A01
A02,16056,594,A,02,exp190923,20000,3,exp190923_3_A02
A03,18144,594,A,03,exp190923,20000,3,exp190923_3_A03
A04,18800,594,A,04,exp190923,20000,3,exp190923_3_A04
A05,14880,594,A,05,exp190923,20000,3,exp190923_3_A05
A06,19296,594,A,06,exp190923,20000,3,exp190923_3_A06
A07,16145,594,A,07,exp190923,20000,3,exp190923_3_A07
A08,18265,594,A,08,exp190923,20000,3,exp190923_3_A08
A09,17973,594,A,09,exp190923,20000,3,exp190923_3_A09
A10,21514,594,A,10,exp190923,20000,3,exp190923_3_A10
A11,18184,594,A,11,exp190923,20000,3,exp190923_3_A11
A12,16039,594,A,12,exp190923,20000,3,exp190923_3_A12
B01,16993,594,B,01,exp190923,20000,3,exp190923_3_B01
B02,18001,594,B,02,exp190923,20000,3,exp190923_3_B02
B03,16926,594,B,03,exp190923,20000,3,exp190923_3_B03
B04,23038,594,B,04,exp190923,20000,3,exp190923_3_B04
B05,18017,594,B,05,exp190923,20000,3,exp190923_3_B05
B06,16311,594,B,06,exp190923,20000,3,exp190923_3_B06
B07,20478,594,B,07,exp190923,20000,3,exp190923_3_B07
B08,17423,594,B,08,exp190923,20000,3,exp190923_3_B08
B09,17860,594,B,09,exp190923,20000,3,exp190923_3_B09
B10,15796,594,B,10,exp190923,20000,3,exp190923_3_B10
B11,19369,594,B,11,exp190923,20000,3,exp190923_3_B11
B12,18778,594,B,12,exp190923,20000,3,exp190923_3_B12
C01,18460,594,C,01,exp190923,20000,3,exp190923_3_C01
C02,17227,594,C,02,exp190923,20000,3,exp190923_3_C02
C03,16089,594,C,03,exp190923,20000,3,exp190923_3_C03
C04,15980,594,C,04,exp190923,20000,3,exp190923_3_C04
C05,17820,594,C,05,exp190923,20000,3,exp190923_3_C05
C06,16534,594,C,06,exp190923,20000,3,exp190923_3_C06
C07,20607,594,C,07,exp190923,20000,3,exp190923_3_C07
C08,17227,594,C,08,exp190923,20000,3,exp190923_3_C08
C09,17169,594,C,09,exp190923,20000,3,exp190923_3_C09
C10,17216,594,C,10,exp190923,20000,3,exp190923_3_C10
C11,19419,594,C,11,exp190923,20000,3,exp190923_3_C11
C12,19111,594,C,12,exp190923,20000,3,exp190923_3_C12
D01,17910,594,D,01,exp190923,20000,3,exp190923_3_D01
D02,16491,594,D,02,exp190923,20000,3,exp190923_3_D02
D03,19113,594,D,03,exp190923,20000,3,exp190923_3_D03
D04,16340,594,D,04,exp190923,20000,3,exp190923_3_D04
D05,17125,594,D,05,exp190923,20000,3,exp190923_3_D05
D06,16642,594,D,06,exp190923,20000,3,exp190923_3_D06
D07,17674,594,D,07,exp190923,20000,3,exp190923_3_D07
D08,18662,594,D,08,exp190923,20000,3,exp190923_3_D08
D09,16544,594,D,09,exp190923,20000,3,exp190923_3_D09
D10,16011,594,D,10,exp190923,20000,3,exp190923_3_D10
D11,17270,594,D,11,exp190923,20000,3,exp190923_3_D11
D12,16403,594,D,12,exp190923,20000,3,exp190923_3_D12
E01,18470,594,E,01,exp190923,20000,3,exp190923_3_E01
E02,16194,594,E,02,exp190923,20000,3,exp190923_3_E02
E03,16186,594,E,03,exp190923,20000,3,exp190923_3_E03
E04,16231,594,E,04,exp190923,20000,3,exp190923_3_E04
E05,16178,594,E,05,exp190923,20000,3,exp190923_3_E05
E06,16685,594,E,06,exp190923,20000,3,exp190923_3_E06
E07,15300,594,E,07,exp190923,20000,3,exp190923_3_E07
E08,15966,594,E,08,exp190923,20000,3,exp190923_3_E08
E09,16813,594,E,09,exp190923,20000,3,exp190923_3_E09
E10,22539,594,E,10,exp190923,20000,3,exp190923_3_E10
E11,18257,594,E,11,exp190923,20000,3,exp190923_3_E11
E12,17063,594,E,12,exp190923,20000,3,exp190923_3_E12
F01,18203,594,F,01,exp190923,20000,3,exp190923_3_F01
F02,16108,594,F,02,exp190923,20000,3,exp190923_3_F02
F03,20477,594,F,03,exp190923,20000,3,exp190923_3_F03
F04,17637,594,F,04,exp190923,20000,3,exp190923_3_F04
F05,17122,594,F,05,exp190923,20000,3,exp190923_3_F05
F06,16809,594,F,06,exp190923,20000,3,exp190923_3_F06
F07,21673,594,F,07,exp190923,20000,3,exp190923_3_F07
F08,16062,594,F,08,exp190923,20000,3,exp190923_3_F08
F09,16495,594,F,09,exp190923,20000,3,exp190923_3_F09
F10,19779,594,F,10,exp190923,20000,3,exp190923_3_F10
F11,18529,594,F,11,exp190923,20000,3,exp190923_3_F11
F12,16872,594,F,12,exp190923,20000,3,exp190923_3_F12
G01,18600,594,G,01,exp190923,20000,3,exp190923_3_G01
G02,18663,594,G,02,exp190923,20000,3,exp190923_3_G02
G03,17027,594,G,03,exp190923,20000,3,exp190923_3_G03
G04,17336,594,G,04,exp190923,20000,3,exp190923_3_G04
G05,17300,594,G,05,exp190923,20000,3,exp190923_3_G05
G06,20800,594,G,06,exp190923,20000,3,exp190923_3_G06
G07,18379,594,G,07,exp190923,20000,3,exp190923_3_G07
G08,16364,594,G,08,exp190923,20000,3,exp190923_3_G08
G09,18818,594,G,09,exp190923,20000,3,exp190923_3_G09
G10,19312,594,G,10,exp190923,20000,3,exp190923_3_G10
G11,17847,594,G,11,exp190923,20000,3,exp190923_3_G11
G12,18100,594,G,12,exp190923,20000,3,exp190923_3_G12
H01,11556,594,H,01,exp190923,20000,3,exp190923_3_H01
H02,17639,594,H,02,exp190923,20000,3,exp190923_3_H02
H03,18267,594,H,03,exp190923,20000,3,exp190923_3_H03
H04,19500,594,H,04,exp190923,20000,3,exp190923_3_H04
H05,22034,594,H,05,exp190923,20000,3,exp190923_3_H05
H06,17785,594,H,06,exp190923,20000,3,exp190923_3_H06
H07,19117,594,H,07,exp190923,20000,3,exp190923_3_H07
H08,16276,594,H,08,exp190923,20000,3,exp190923_3_H08
H09,18614,594,H,09,exp190923,20000,3,exp190923_3_H09
H10,15101,594,H,10,exp190923,20000,3,exp190923_3_H10
H11,15279,594,H,11,exp190923,20000,3,exp190923_3_H11
H12,22659,594,H,12,exp190923,20000,3,exp190923_3_H12
A01,16061,600,A,01,exp190923,20000,3,exp190923_3_A01
A02,16586,600,A,02,exp190923,20000,3,exp190923_3_A02
A03,18119,600,A,03,exp190923,20000,3,exp190923_3_A03
A04,18873,600,A,04,exp190923,20000,3,exp190923_3_A04
A05,14723,600,A,05,exp190923,20000,3,exp190923_3_A05
A06,19260,600,A,06,exp190923,20000,3,exp190923_3_A06
A07,16549,600,A,07,exp190923,20000,3,exp190923_3_A07
A08,18074,600,A,08,exp190923,20000,3,exp190923_3_A08
A09,17885,600,A,09,exp190923,20000,3,exp190923_3_A09
A10,21931,600,A,10,exp190923,20000,3,exp190923_3_A10
A11,18032,600,A,11,exp190923,20000,3,exp190923_3_A11
A12,16328,600,A,12,exp190923,20000,3,exp190923_3_A12
B01,17238,600,B,01,exp190923,20000,3,exp190923_3_B01
B02,18026,600,B,02,exp190923,20000,3,exp190923_3_B02
B03,16813,600,B,03,exp190923,20000,3,exp190923_3_B03
B04,23410,600,B,04,exp190923,20000,3,exp190923_3_B04
B05,18562,600,B,05,exp190923,20000,3,exp190923_3_B05
B06,16055,600,B,06,exp190923,20000,3,exp190923_3_B06
B07,20618,600,B,07,exp190923,20000,3,exp190923_3_B07
B08,17624,600,B,08,exp190923,20000,3,exp190923_3_B08
B09,18136,600,B,09,exp190923,20000,3,exp190923_3_B09
B10,15778,600,B,10,exp190923,20000,3,exp190923_3_B10
B11,19579,600,B,11,exp190923,20000,3,exp190923_3_B11
B12,19313,600,B,12,exp190923,20000,3,exp190923_3_B12
C01,17838,600,C,01,exp190923,20000,3,exp190923_3_C01
C02,17307,600,C,02,exp190923,20000,3,exp190923_3_C02
C03,16198,600,C,03,exp190923,20000,3,exp190923_3_C03
C04,16172,600,C,04,exp190923,20000,3,exp190923_3_C04
C05,17904,600,C,05,exp190923,20000,3,exp190923_3_C05
C06,16396,600,C,06,exp190923,20000,3,exp190923_3_C06
C07,20343,600,C,07,exp190923,20000,3,exp190923_3_C07
C08,17394,600,C,08,exp190923,20000,3,exp190923_3_C08
C09,17192,600,C,09,exp190923,20000,3,exp190923_3_C09
C10,17606,600,C,10,exp190923,20000,3,exp190923_3_C10
C11,19304,600,C,11,exp190923,20000,3,exp190923_3_C11
C12,19148,600,C,12,exp190923,20000,3,exp190923_3_C12
D01,18044,600,D,01,exp190923,20000,3,exp190923_3_D01
D02,16255,600,D,02,exp190923,20000,3,exp190923_3_D02
D03,19040,600,D,03,exp190923,20000,3,exp190923_3_D03
D04,16421,600,D,04,exp190923,20000,3,exp190923_3_D04
D05,16979,600,D,05,exp190923,20000,3,exp190923_3_D05
D06,16822,600,D,06,exp190923,20000,3,exp190923_3_D06
D07,17561,600,D,07,exp190923,20000,3,exp190923_3_D07
D08,18621,600,D,08,exp190923,20000,3,exp190923_3_D08
D09,16469,600,D,09,exp190923,20000,3,exp190923_3_D09
D10,15755,600,D,10,exp190923,20000,3,exp190923_3_D10
D11,17081,600,D,11,exp190923,20000,3,exp190923_3_D11
D12,16356,600,D,12,exp190923,20000,3,exp190923_3_D12
E01,18338,600,E,01,exp190923,20000,3,exp190923_3_E01
E02,16514,600,E,02,exp190923,20000,3,exp190923_3_E02
E03,16082,600,E,03,exp190923,20000,3,exp190923_3_E03
