well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,strain_group
A03,A,3,1.185,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1040,JE2,CONTROL
A03,A,3,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1050,JE2,CONTROL
A03,A,3,1.204,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1060,JE2,CONTROL
A03,A,3,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1070,JE2,CONTROL
A03,A,3,1.204,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1080,JE2,CONTROL
A03,A,3,1.207,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1090,JE2,CONTROL
A03,A,3,1.212,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1100,JE2,CONTROL
A03,A,3,1.205,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1110,JE2,CONTROL
A03,A,3,1.205,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1120,JE2,CONTROL
A03,A,3,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1130,JE2,CONTROL
A03,A,3,1.239,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1140,JE2,CONTROL
A03,A,3,1.231,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1150,JE2,CONTROL
A03,A,3,1.197,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1160,JE2,CONTROL
A03,A,3,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1170,JE2,CONTROL
A03,A,3,1.19,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1180,JE2,CONTROL
A03,A,3,1.211,FALSE,exp210324,GPV1,exp210324_GPV1_A03,1190,JE2,CONTROL
A04,A,4,0.5,FALSE,exp210324,GPV1,exp210324_GPV1_A04,0,NE1553,NEBRASKA
A04,A,4,0.487,FALSE,exp210324,GPV1,exp210324_GPV1_A04,10,NE1553,NEBRASKA
A04,A,4,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_A04,20,NE1553,NEBRASKA
A04,A,4,0.474,FALSE,exp210324,GPV1,exp210324_GPV1_A04,30,NE1553,NEBRASKA
A04,A,4,0.496,FALSE,exp210324,GPV1,exp210324_GPV1_A04,40,NE1553,NEBRASKA
A04,A,4,0.484,FALSE,exp210324,GPV1,exp210324_GPV1_A04,50,NE1553,NEBRASKA
A04,A,4,0.482,FALSE,exp210324,GPV1,exp210324_GPV1_A04,60,NE1553,NEBRASKA
A04,A,4,0.495,FALSE,exp210324,GPV1,exp210324_GPV1_A04,70,NE1553,NEBRASKA
A04,A,4,0.484,FALSE,exp210324,GPV1,exp210324_GPV1_A04,80,NE1553,NEBRASKA
A04,A,4,0.486,FALSE,exp210324,GPV1,exp210324_GPV1_A04,90,NE1553,NEBRASKA
A04,A,4,0.5,FALSE,exp210324,GPV1,exp210324_GPV1_A04,100,NE1553,NEBRASKA
A04,A,4,0.498,FALSE,exp210324,GPV1,exp210324_GPV1_A04,110,NE1553,NEBRASKA
A04,A,4,0.517,FALSE,exp210324,GPV1,exp210324_GPV1_A04,120,NE1553,NEBRASKA
A04,A,4,0.502,FALSE,exp210324,GPV1,exp210324_GPV1_A04,130,NE1553,NEBRASKA
A04,A,4,0.507,FALSE,exp210324,GPV1,exp210324_GPV1_A04,140,NE1553,NEBRASKA
A04,A,4,0.53,FALSE,exp210324,GPV1,exp210324_GPV1_A04,150,NE1553,NEBRASKA
A04,A,4,0.525,FALSE,exp210324,GPV1,exp210324_GPV1_A04,160,NE1553,NEBRASKA
A04,A,4,0.56,FALSE,exp210324,GPV1,exp210324_GPV1_A04,170,NE1553,NEBRASKA
A04,A,4,0.579,FALSE,exp210324,GPV1,exp210324_GPV1_A04,180,NE1553,NEBRASKA
A04,A,4,0.593,FALSE,exp210324,GPV1,exp210324_GPV1_A04,190,NE1553,NEBRASKA
A04,A,4,0.618,FALSE,exp210324,GPV1,exp210324_GPV1_A04,200,NE1553,NEBRASKA
A04,A,4,0.653,FALSE,exp210324,GPV1,exp210324_GPV1_A04,210,NE1553,NEBRASKA
A04,A,4,0.687,FALSE,exp210324,GPV1,exp210324_GPV1_A04,220,NE1553,NEBRASKA
A04,A,4,0.706,FALSE,exp210324,GPV1,exp210324_GPV1_A04,230,NE1553,NEBRASKA
A04,A,4,0.755,FALSE,exp210324,GPV1,exp210324_GPV1_A04,240,NE1553,NEBRASKA
A04,A,4,0.803,FALSE,exp210324,GPV1,exp210324_GPV1_A04,250,NE1553,NEBRASKA
A04,A,4,0.847,FALSE,exp210324,GPV1,exp210324_GPV1_A04,260,NE1553,NEBRASKA
A04,A,4,0.873,FALSE,exp210324,GPV1,exp210324_GPV1_A04,270,NE1553,NEBRASKA
A04,A,4,0.903,FALSE,exp210324,GPV1,exp210324_GPV1_A04,280,NE1553,NEBRASKA
A04,A,4,0.929,FALSE,exp210324,GPV1,exp210324_GPV1_A04,290,NE1553,NEBRASKA
A04,A,4,0.955,FALSE,exp210324,GPV1,exp210324_GPV1_A04,300,NE1553,NEBRASKA
A04,A,4,0.987,FALSE,exp210324,GPV1,exp210324_GPV1_A04,310,NE1553,NEBRASKA
A04,A,4,0.997,FALSE,exp210324,GPV1,exp210324_GPV1_A04,320,NE1553,NEBRASKA
A04,A,4,0.999,FALSE,exp210324,GPV1,exp210324_GPV1_A04,330,NE1553,NEBRASKA
A04,A,4,1.018,FALSE,exp210324,GPV1,exp210324_GPV1_A04,340,NE1553,NEBRASKA
A04,A,4,1.021,FALSE,exp210324,GPV1,exp210324_GPV1_A04,350,NE1553,NEBRASKA
A04,A,4,1.032,FALSE,exp210324,GPV1,exp210324_GPV1_A04,360,NE1553,NEBRASKA
A04,A,4,1.039,FALSE,exp210324,GPV1,exp210324_GPV1_A04,370,NE1553,NEBRASKA
A04,A,4,1.047,FALSE,exp210324,GPV1,exp210324_GPV1_A04,380,NE1553,NEBRASKA
A04,A,4,1.061,FALSE,exp210324,GPV1,exp210324_GPV1_A04,390,NE1553,NEBRASKA
A04,A,4,1.067,FALSE,exp210324,GPV1,exp210324_GPV1_A04,400,NE1553,NEBRASKA
A04,A,4,1.072,FALSE,exp210324,GPV1,exp210324_GPV1_A04,410,NE1553,NEBRASKA
A04,A,4,1.085,FALSE,exp210324,GPV1,exp210324_GPV1_A04,420,NE1553,NEBRASKA
A04,A,4,1.089,FALSE,exp210324,GPV1,exp210324_GPV1_A04,430,NE1553,NEBRASKA
A04,A,4,1.097,FALSE,exp210324,GPV1,exp210324_GPV1_A04,440,NE1553,NEBRASKA
A04,A,4,1.105,FALSE,exp210324,GPV1,exp210324_GPV1_A04,450,NE1553,NEBRASKA
A04,A,4,1.118,FALSE,exp210324,GPV1,exp210324_GPV1_A04,460,NE1553,NEBRASKA
A04,A,4,1.122,FALSE,exp210324,GPV1,exp210324_GPV1_A04,470,NE1553,NEBRASKA
A04,A,4,1.119,FALSE,exp210324,GPV1,exp210324_GPV1_A04,480,NE1553,NEBRASKA
A04,A,4,1.124,FALSE,exp210324,GPV1,exp210324_GPV1_A04,490,NE1553,NEBRASKA
A04,A,4,1.13,FALSE,exp210324,GPV1,exp210324_GPV1_A04,500,NE1553,NEBRASKA
A04,A,4,1.136,FALSE,exp210324,GPV1,exp210324_GPV1_A04,510,NE1553,NEBRASKA
A04,A,4,1.142,FALSE,exp210324,GPV1,exp210324_GPV1_A04,520,NE1553,NEBRASKA
A04,A,4,1.145,FALSE,exp210324,GPV1,exp210324_GPV1_A04,530,NE1553,NEBRASKA
A04,A,4,1.145,FALSE,exp210324,GPV1,exp210324_GPV1_A04,540,NE1553,NEBRASKA
A04,A,4,1.156,FALSE,exp210324,GPV1,exp210324_GPV1_A04,550,NE1553,NEBRASKA
A04,A,4,1.151,FALSE,exp210324,GPV1,exp210324_GPV1_A04,560,NE1553,NEBRASKA
A04,A,4,1.161,FALSE,exp210324,GPV1,exp210324_GPV1_A04,570,NE1553,NEBRASKA
A04,A,4,1.17,FALSE,exp210324,GPV1,exp210324_GPV1_A04,580,NE1553,NEBRASKA
A04,A,4,1.163,FALSE,exp210324,GPV1,exp210324_GPV1_A04,590,NE1553,NEBRASKA
A04,A,4,1.165,FALSE,exp210324,GPV1,exp210324_GPV1_A04,600,NE1553,NEBRASKA
A04,A,4,1.188,FALSE,exp210324,GPV1,exp210324_GPV1_A04,610,NE1553,NEBRASKA
A04,A,4,1.176,FALSE,exp210324,GPV1,exp210324_GPV1_A04,620,NE1553,NEBRASKA
A04,A,4,1.171,FALSE,exp210324,GPV1,exp210324_GPV1_A04,630,NE1553,NEBRASKA
A04,A,4,1.186,FALSE,exp210324,GPV1,exp210324_GPV1_A04,640,NE1553,NEBRASKA
A04,A,4,1.189,FALSE,exp210324,GPV1,exp210324_GPV1_A04,650,NE1553,NEBRASKA
A04,A,4,1.193,FALSE,exp210324,GPV1,exp210324_GPV1_A04,660,NE1553,NEBRASKA
A04,A,4,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_A04,670,NE1553,NEBRASKA
A04,A,4,1.193,FALSE,exp210324,GPV1,exp210324_GPV1_A04,680,NE1553,NEBRASKA
A04,A,4,1.195,FALSE,exp210324,GPV1,exp210324_GPV1_A04,690,NE1553,NEBRASKA
A04,A,4,1.193,FALSE,exp210324,GPV1,exp210324_GPV1_A04,700,NE1553,NEBRASKA
A04,A,4,1.194,FALSE,exp210324,GPV1,exp210324_GPV1_A04,710,NE1553,NEBRASKA
A04,A,4,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_A04,720,NE1553,NEBRASKA
A04,A,4,1.192,FALSE,exp210324,GPV1,exp210324_GPV1_A04,730,NE1553,NEBRASKA
A04,A,4,1.198,FALSE,exp210324,GPV1,exp210324_GPV1_A04,740,NE1553,NEBRASKA
A04,A,4,1.204,FALSE,exp210324,GPV1,exp210324_GPV1_A04,750,NE1553,NEBRASKA
A04,A,4,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_A04,760,NE1553,NEBRASKA
A04,A,4,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_A04,770,NE1553,NEBRASKA
A04,A,4,1.212,FALSE,exp210324,GPV1,exp210324_GPV1_A04,780,NE1553,NEBRASKA
A04,A,4,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_A04,790,NE1553,NEBRASKA
A04,A,4,1.209,FALSE,exp210324,GPV1,exp210324_GPV1_A04,800,NE1553,NEBRASKA
A04,A,4,1.212,FALSE,exp210324,GPV1,exp210324_GPV1_A04,810,NE1553,NEBRASKA
A04,A,4,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_A04,820,NE1553,NEBRASKA
A04,A,4,1.216,FALSE,exp210324,GPV1,exp210324_GPV1_A04,830,NE1553,NEBRASKA
A04,A,4,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_A04,840,NE1553,NEBRASKA
A04,A,4,1.236,FALSE,exp210324,GPV1,exp210324_GPV1_A04,850,NE1553,NEBRASKA
A04,A,4,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_A04,860,NE1553,NEBRASKA
A04,A,4,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_A04,870,NE1553,NEBRASKA
A04,A,4,1.248,FALSE,exp210324,GPV1,exp210324_GPV1_A04,880,NE1553,NEBRASKA
A04,A,4,1.225,FALSE,exp210324,GPV1,exp210324_GPV1_A04,890,NE1553,NEBRASKA
A04,A,4,1.227,FALSE,exp210324,GPV1,exp210324_GPV1_A04,900,NE1553,NEBRASKA
A04,A,4,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_A04,910,NE1553,NEBRASKA
A04,A,4,1.218,FALSE,exp210324,GPV1,exp210324_GPV1_A04,920,NE1553,NEBRASKA
A04,A,4,1.222,FALSE,exp210324,GPV1,exp210324_GPV1_A04,930,NE1553,NEBRASKA
A04,A,4,1.243,FALSE,exp210324,GPV1,exp210324_GPV1_A04,940,NE1553,NEBRASKA
A04,A,4,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_A04,950,NE1553,NEBRASKA
A04,A,4,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_A04,960,NE1553,NEBRASKA
A04,A,4,1.215,FALSE,exp210324,GPV1,exp210324_GPV1_A04,970,NE1553,NEBRASKA
A04,A,4,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_A04,980,NE1553,NEBRASKA
A04,A,4,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_A04,990,NE1553,NEBRASKA
A04,A,4,1.207,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1000,NE1553,NEBRASKA
A04,A,4,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1010,NE1553,NEBRASKA
A04,A,4,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1020,NE1553,NEBRASKA
A04,A,4,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1030,NE1553,NEBRASKA
A04,A,4,1.22,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1040,NE1553,NEBRASKA
A04,A,4,1.223,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1050,NE1553,NEBRASKA
A04,A,4,1.218,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1060,NE1553,NEBRASKA
A04,A,4,1.203,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1070,NE1553,NEBRASKA
A04,A,4,1.211,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1080,NE1553,NEBRASKA
A04,A,4,1.236,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1090,NE1553,NEBRASKA
A04,A,4,1.214,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1100,NE1553,NEBRASKA
A04,A,4,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1110,NE1553,NEBRASKA
A04,A,4,1.202,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1120,NE1553,NEBRASKA
A04,A,4,1.194,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1130,NE1553,NEBRASKA
A04,A,4,1.226,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1140,NE1553,NEBRASKA
A04,A,4,1.192,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1150,NE1553,NEBRASKA
A04,A,4,1.195,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1160,NE1553,NEBRASKA
A04,A,4,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1170,NE1553,NEBRASKA
A04,A,4,1.202,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1180,NE1553,NEBRASKA
A04,A,4,1.21,FALSE,exp210324,GPV1,exp210324_GPV1_A04,1190,NE1553,NEBRASKA
A05,A,5,0.487,FALSE,exp210324,GPV1,exp210324_GPV1_A05,0,NE743,NEBRASKA
A05,A,5,0.491,FALSE,exp210324,GPV1,exp210324_GPV1_A05,10,NE743,NEBRASKA
A05,A,5,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_A05,20,NE743,NEBRASKA
A05,A,5,0.476,FALSE,exp210324,GPV1,exp210324_GPV1_A05,30,NE743,NEBRASKA
A05,A,5,0.496,FALSE,exp210324,GPV1,exp210324_GPV1_A05,40,NE743,NEBRASKA
A05,A,5,0.486,FALSE,exp210324,GPV1,exp210324_GPV1_A05,50,NE743,NEBRASKA
A05,A,5,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_A05,60,NE743,NEBRASKA
A05,A,5,0.505,FALSE,exp210324,GPV1,exp210324_GPV1_A05,70,NE743,NEBRASKA
A05,A,5,0.483,FALSE,exp210324,GPV1,exp210324_GPV1_A05,80,NE743,NEBRASKA
A05,A,5,0.475,FALSE,exp210324,GPV1,exp210324_GPV1_A05,90,NE743,NEBRASKA
A05,A,5,0.489,FALSE,exp210324,GPV1,exp210324_GPV1_A05,100,NE743,NEBRASKA
A05,A,5,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_A05,110,NE743,NEBRASKA
A05,A,5,0.507,FALSE,exp210324,GPV1,exp210324_GPV1_A05,120,NE743,NEBRASKA
A05,A,5,0.492,FALSE,exp210324,GPV1,exp210324_GPV1_A05,130,NE743,NEBRASKA
A05,A,5,0.485,FALSE,exp210324,GPV1,exp210324_GPV1_A05,140,NE743,NEBRASKA
A05,A,5,0.518,FALSE,exp210324,GPV1,exp210324_GPV1_A05,150,NE743,NEBRASKA
A05,A,5,0.497,FALSE,exp210324,GPV1,exp210324_GPV1_A05,160,NE743,NEBRASKA
A05,A,5,0.538,FALSE,exp210324,GPV1,exp210324_GPV1_A05,170,NE743,NEBRASKA
A05,A,5,0.538,FALSE,exp210324,GPV1,exp210324_GPV1_A05,180,NE743,NEBRASKA
A05,A,5,0.548,FALSE,exp210324,GPV1,exp210324_GPV1_A05,190,NE743,NEBRASKA
A05,A,5,0.556,FALSE,exp210324,GPV1,exp210324_GPV1_A05,200,NE743,NEBRASKA
A05,A,5,0.592,FALSE,exp210324,GPV1,exp210324_GPV1_A05,210,NE743,NEBRASKA
A05,A,5,0.628,FALSE,exp210324,GPV1,exp210324_GPV1_A05,220,NE743,NEBRASKA
A05,A,5,0.629,FALSE,exp210324,GPV1,exp210324_GPV1_A05,230,NE743,NEBRASKA
A05,A,5,0.676,FALSE,exp210324,GPV1,exp210324_GPV1_A05,240,NE743,NEBRASKA
A05,A,5,0.715,FALSE,exp210324,GPV1,exp210324_GPV1_A05,250,NE743,NEBRASKA
A05,A,5,0.763,FALSE,exp210324,GPV1,exp210324_GPV1_A05,260,NE743,NEBRASKA
A05,A,5,0.782,FALSE,exp210324,GPV1,exp210324_GPV1_A05,270,NE743,NEBRASKA
A05,A,5,0.846,FALSE,exp210324,GPV1,exp210324_GPV1_A05,280,NE743,NEBRASKA
A05,A,5,0.867,FALSE,exp210324,GPV1,exp210324_GPV1_A05,290,NE743,NEBRASKA
A05,A,5,0.91,FALSE,exp210324,GPV1,exp210324_GPV1_A05,300,NE743,NEBRASKA
A05,A,5,0.945,FALSE,exp210324,GPV1,exp210324_GPV1_A05,310,NE743,NEBRASKA
A05,A,5,0.967,FALSE,exp210324,GPV1,exp210324_GPV1_A05,320,NE743,NEBRASKA
A05,A,5,0.977,FALSE,exp210324,GPV1,exp210324_GPV1_A05,330,NE743,NEBRASKA
A05,A,5,1.005,FALSE,exp210324,GPV1,exp210324_GPV1_A05,340,NE743,NEBRASKA
A05,A,5,1.012,FALSE,exp210324,GPV1,exp210324_GPV1_A05,350,NE743,NEBRASKA
A05,A,5,1.02,FALSE,exp210324,GPV1,exp210324_GPV1_A05,360,NE743,NEBRASKA
A05,A,5,1.028,FALSE,exp210324,GPV1,exp210324_GPV1_A05,370,NE743,NEBRASKA
A05,A,5,1.028,FALSE,exp210324,GPV1,exp210324_GPV1_A05,380,NE743,NEBRASKA
A05,A,5,1.049,FALSE,exp210324,GPV1,exp210324_GPV1_A05,390,NE743,NEBRASKA
A05,A,5,1.06,FALSE,exp210324,GPV1,exp210324_GPV1_A05,400,NE743,NEBRASKA
A05,A,5,1.059,FALSE,exp210324,GPV1,exp210324_GPV1_A05,410,NE743,NEBRASKA
A05,A,5,1.08,FALSE,exp210324,GPV1,exp210324_GPV1_A05,420,NE743,NEBRASKA
A05,A,5,1.089,FALSE,exp210324,GPV1,exp210324_GPV1_A05,430,NE743,NEBRASKA
A05,A,5,1.092,FALSE,exp210324,GPV1,exp210324_GPV1_A05,440,NE743,NEBRASKA
A05,A,5,1.095,FALSE,exp210324,GPV1,exp210324_GPV1_A05,450,NE743,NEBRASKA
A05,A,5,1.106,FALSE,exp210324,GPV1,exp210324_GPV1_A05,460,NE743,NEBRASKA
A05,A,5,1.124,FALSE,exp210324,GPV1,exp210324_GPV1_A05,470,NE743,NEBRASKA
A05,A,5,1.121,FALSE,exp210324,GPV1,exp210324_GPV1_A05,480,NE743,NEBRASKA
A05,A,5,1.123,FALSE,exp210324,GPV1,exp210324_GPV1_A05,490,NE743,NEBRASKA
A05,A,5,1.128,FALSE,exp210324,GPV1,exp210324_GPV1_A05,500,NE743,NEBRASKA
A05,A,5,1.137,FALSE,exp210324,GPV1,exp210324_GPV1_A05,510,NE743,NEBRASKA
A05,A,5,1.149,FALSE,exp210324,GPV1,exp210324_GPV1_A05,520,NE743,NEBRASKA
A05,A,5,1.146,FALSE,exp210324,GPV1,exp210324_GPV1_A05,530,NE743,NEBRASKA
A05,A,5,1.156,FALSE,exp210324,GPV1,exp210324_GPV1_A05,540,NE743,NEBRASKA
A05,A,5,1.157,FALSE,exp210324,GPV1,exp210324_GPV1_A05,550,NE743,NEBRASKA
A05,A,5,1.17,FALSE,exp210324,GPV1,exp210324_GPV1_A05,560,NE743,NEBRASKA
A05,A,5,1.179,FALSE,exp210324,GPV1,exp210324_GPV1_A05,570,NE743,NEBRASKA
A05,A,5,1.178,FALSE,exp210324,GPV1,exp210324_GPV1_A05,580,NE743,NEBRASKA
A05,A,5,1.18,FALSE,exp210324,GPV1,exp210324_GPV1_A05,590,NE743,NEBRASKA
A05,A,5,1.185,FALSE,exp210324,GPV1,exp210324_GPV1_A05,600,NE743,NEBRASKA
A05,A,5,1.196,FALSE,exp210324,GPV1,exp210324_GPV1_A05,610,NE743,NEBRASKA
A05,A,5,1.202,FALSE,exp210324,GPV1,exp210324_GPV1_A05,620,NE743,NEBRASKA
A05,A,5,1.205,FALSE,exp210324,GPV1,exp210324_GPV1_A05,630,NE743,NEBRASKA
A05,A,5,1.2,FALSE,exp210324,GPV1,exp210324_GPV1_A05,640,NE743,NEBRASKA
A05,A,5,1.217,FALSE,exp210324,GPV1,exp210324_GPV1_A05,650,NE743,NEBRASKA
A05,A,5,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_A05,660,NE743,NEBRASKA
A05,A,5,1.228,FALSE,exp210324,GPV1,exp210324_GPV1_A05,670,NE743,NEBRASKA
A05,A,5,1.23,FALSE,exp210324,GPV1,exp210324_GPV1_A05,680,NE743,NEBRASKA
A05,A,5,1.224,FALSE,exp210324,GPV1,exp210324_GPV1_A05,690,NE743,NEBRASKA
A05,A,5,1.23,FALSE,exp210324,GPV1,exp210324_GPV1_A05,700,NE743,NEBRASKA
A05,A,5,1.221,FALSE,exp210324,GPV1,exp210324_GPV1_A05,710,NE743,NEBRASKA
A05,A,5,1.234,FALSE,exp210324,GPV1,exp210324_GPV1_A05,720,NE743,NEBRASKA
A05,A,5,1.228,FALSE,exp210324,GPV1,exp210324_GPV1_A05,730,NE743,NEBRASKA
A05,A,5,1.244,FALSE,exp210324,GPV1,exp210324_GPV1_A05,740,NE743,NEBRASKA
A05,A,5,1.245,FALSE,exp210324,GPV1,exp210324_GPV1_A05,750,NE743,NEBRASKA
A05,A,5,1.259,FALSE,exp210324,GPV1,exp210324_GPV1_A05,760,NE743,NEBRASKA
A05,A,5,1.252,FALSE,exp210324,GPV1,exp210324_GPV1_A05,770,NE743,NEBRASKA
A05,A,5,1.249,FALSE,exp210324,GPV1,exp210324_GPV1_A05,780,NE743,NEBRASKA
A05,A,5,1.263,FALSE,exp210324,GPV1,exp210324_GPV1_A05,790,NE743,NEBRASKA
A05,A,5,1.262,FALSE,exp210324,GPV1,exp210324_GPV1_A05,800,NE743,NEBRASKA
A05,A,5,1.246,FALSE,exp210324,GPV1,exp210324_GPV1_A05,810,NE743,NEBRASKA
A05,A,5,1.263,FALSE,exp210324,GPV1,exp210324_GPV1_A05,820,NE743,NEBRASKA
A05,A,5,1.268,FALSE,exp210324,GPV1,exp210324_GPV1_A05,830,NE743,NEBRASKA
A05,A,5,1.266,FALSE,exp210324,GPV1,exp210324_GPV1_A05,840,NE743,NEBRASKA
A05,A,5,1.282,FALSE,exp210324,GPV1,exp210324_GPV1_A05,850,NE743,NEBRASKA
A05,A,5,1.265,FALSE,exp210324,GPV1,exp210324_GPV1_A05,860,NE743,NEBRASKA
A05,A,5,1.266,FALSE,exp210324,GPV1,exp210324_GPV1_A05,870,NE743,NEBRASKA
A05,A,5,1.287,FALSE,exp210324,GPV1,exp210324_GPV1_A05,880,NE743,NEBRASKA
A05,A,5,1.276,FALSE,exp210324,GPV1,exp210324_GPV1_A05,890,NE743,NEBRASKA
A05,A,5,1.276,FALSE,exp210324,GPV1,exp210324_GPV1_A05,900,NE743,NEBRASKA
A05,A,5,1.279,FALSE,exp210324,GPV1,exp210324_GPV1_A05,910,NE743,NEBRASKA
A05,A,5,1.274,FALSE,exp210324,GPV1,exp210324_GPV1_A05,920,NE743,NEBRASKA
A05,A,5,1.272,FALSE,exp210324,GPV1,exp210324_GPV1_A05,930,NE743,NEBRASKA
A05,A,5,1.279,FALSE,exp210324,GPV1,exp210324_GPV1_A05,940,NE743,NEBRASKA
A05,A,5,1.283,FALSE,exp210324,GPV1,exp210324_GPV1_A05,950,NE743,NEBRASKA
A05,A,5,1.276,FALSE,exp210324,GPV1,exp210324_GPV1_A05,960,NE743,NEBRASKA
A05,A,5,1.276,FALSE,exp210324,GPV1,exp210324_GPV1_A05,970,NE743,NEBRASKA
A05,A,5,1.283,FALSE,exp210324,GPV1,exp210324_GPV1_A05,980,NE743,NEBRASKA
A05,A,5,1.284,FALSE,exp210324,GPV1,exp210324_GPV1_A05,990,NE743,NEBRASKA
A05,A,5,1.283,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1000,NE743,NEBRASKA
A05,A,5,1.292,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1010,NE743,NEBRASKA
A05,A,5,1.295,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1020,NE743,NEBRASKA
A05,A,5,1.284,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1030,NE743,NEBRASKA
A05,A,5,1.289,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1040,NE743,NEBRASKA
A05,A,5,1.284,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1050,NE743,NEBRASKA
A05,A,5,1.288,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1060,NE743,NEBRASKA
A05,A,5,1.284,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1070,NE743,NEBRASKA
A05,A,5,1.29,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1080,NE743,NEBRASKA
A05,A,5,1.291,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1090,NE743,NEBRASKA
A05,A,5,1.29,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1100,NE743,NEBRASKA
A05,A,5,1.294,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1110,NE743,NEBRASKA
A05,A,5,1.296,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1120,NE743,NEBRASKA
A05,A,5,1.306,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1130,NE743,NEBRASKA
A05,A,5,1.296,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1140,NE743,NEBRASKA
A05,A,5,1.3,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1150,NE743,NEBRASKA
A05,A,5,1.298,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1160,NE743,NEBRASKA
A05,A,5,1.282,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1170,NE743,NEBRASKA
A05,A,5,1.287,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1180,NE743,NEBRASKA
A05,A,5,1.298,FALSE,exp210324,GPV1,exp210324_GPV1_A05,1190,NE743,NEBRASKA
A06,A,6,0.482,FALSE,exp210324,GPV1,exp210324_GPV1_A06,0,NE172,NEBRASKA
A06,A,6,0.488,FALSE,exp210324,GPV1,exp210324_GPV1_A06,10,NE172,NEBRASKA
A06,A,6,0.483,FALSE,exp210324,GPV1,exp210324_GPV1_A06,20,NE172,NEBRASKA
A06,A,6,0.469,FALSE,exp210324,GPV1,exp210324_GPV1_A06,30,NE172,NEBRASKA
