well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
H01,17259,6,H,01,exp191130,40000,5,exp191130_5_H01,TOX-4,2,CONTROL
H02,17319,6,H,02,exp191130,40000,5,exp191130_5_H02,BPH2821,3,VAN-095
H03,16982,6,H,03,exp191130,40000,5,exp191130_5_H03,BPH2814,2,VAN-090
H04,16770,6,H,04,exp191130,40000,5,exp191130_5_H04,BPH2816,3,VAN-091
H05,16937,6,H,05,exp191130,40000,5,exp191130_5_H05,BPH2820,3,VAN-094
H06,16427,6,H,06,exp191130,40000,5,exp191130_5_H06,BPH2818,1,VAN-093
H07,16432,6,H,07,exp191130,40000,5,exp191130_5_H07,BPH2813,2,VAN-090
H08,16540,6,H,08,exp191130,40000,5,exp191130_5_H08,BPH2830,2,VAN-103
H09,17267,6,H,09,exp191130,40000,5,exp191130_5_H09,BPH2813,1,VAN-090
H10,31577,6,H,10,exp191130,40000,5,exp191130_5_H10,Complete lysis,1,CONTROL
H11,34450,6,H,11,exp191130,40000,5,exp191130_5_H11,Complete lysis,2,CONTROL
H12,32024,6,H,12,exp191130,40000,5,exp191130_5_H12,Complete lysis,3,CONTROL
A01,17430,12,A,01,exp191130,40000,5,exp191130_5_A01,BPH2835,2,VAN-106
A02,16729,12,A,02,exp191130,40000,5,exp191130_5_A02,BPH2824,3,VAN-098
A03,17282,12,A,03,exp191130,40000,5,exp191130_5_A03,BPH2812,1,VAN-090
A04,17231,12,A,04,exp191130,40000,5,exp191130_5_A04,BPH2823,1,VAN-097
A05,17082,12,A,05,exp191130,40000,5,exp191130_5_A05,TOX-4,3,CONTROL
A06,16319,12,A,06,exp191130,40000,5,exp191130_5_A06,BPH2827,1,VAN-100
A07,16823,12,A,07,exp191130,40000,5,exp191130_5_A07,BPH2816,2,VAN-091
A08,17482,12,A,08,exp191130,40000,5,exp191130_5_A08,Non infected,1,CONTROL
A09,16668,12,A,09,exp191130,40000,5,exp191130_5_A09,BPH2832,2,VAN-104
A10,17464,12,A,10,exp191130,40000,5,exp191130_5_A10,BPH2829,3,VAN-102
A11,16290,12,A,11,exp191130,40000,5,exp191130_5_A11,BPH2818,3,VAN-093
A12,15760,12,A,12,exp191130,40000,5,exp191130_5_A12,BPH2830,3,VAN-103
B01,16743,12,B,01,exp191130,40000,5,exp191130_5_B01,BPH2837,2,VAN-108
B02,16781,12,B,02,exp191130,40000,5,exp191130_5_B02,BPH2814,1,VAN-090
B03,16286,12,B,03,exp191130,40000,5,exp191130_5_B03,BPH2837,1,VAN-108
B04,16898,12,B,04,exp191130,40000,5,exp191130_5_B04,BPH2824,1,VAN-098
B05,16407,12,B,05,exp191130,40000,5,exp191130_5_B05,BPH2838,3,VAN-109
B06,16501,12,B,06,exp191130,40000,5,exp191130_5_B06,JE2,3,CONTROL
B07,16922,12,B,07,exp191130,40000,5,exp191130_5_B07,BPH2827,2,VAN-100
B08,16420,12,B,08,exp191130,40000,5,exp191130_5_B08,BPH2822,3,VAN-096
