"sample_id","time_of_max_rate_death_mean","max_rate_death_mean","doubling_time_death_mean","AUC_death_mean","time_of_max_death_mean","max_death_mean","time_of_min_death_mean","min_death_mean","end_point_death_mean","end_point_timepoint_death_mean","time_of_max_rate_death_sd","max_rate_death_sd","doubling_time_death_sd","AUC_death_sd","time_of_max_death_sd","max_death_sd","time_of_min_death_sd","min_death_sd","end_point_death_sd","end_point_timepoint_death_sd","time_of_max_rate_death_median","max_rate_death_median","doubling_time_death_median","AUC_death_median","time_of_max_death_median","max_death_median","time_of_min_death_median","min_death_median","end_point_death_median","end_point_timepoint_death_median","time_of_max_rate_death_mad","max_rate_death_mad","doubling_time_death_mad","AUC_death_mad","time_of_max_death_mad","max_death_mad","time_of_min_death_mad","min_death_mad","end_point_death_mad","end_point_timepoint_death_mad","time_of_max_rate_death_IQR","max_rate_death_IQR","doubling_time_death_IQR","AUC_death_IQR","time_of_max_death_IQR","max_death_IQR","time_of_min_death_IQR","min_death_IQR","end_point_death_IQR","end_point_timepoint_death_IQR"
"BPH3439",699.6,0.00077169146261073,958.116618610461,31.9150021442734,441.6,0.497123703817007,318,-0.00758047498404279,0.434445014962516,1104,123.51841967901,0.00022467266337308,265.250653102687,13.5287371469996,604.685703485703,0.105925245328179,72.6223106214612,0.0611542749394753,0.163713159586888,0,708,0.000690840737623921,1003.33860296652,31.1593601159345,0,0.526066468499895,318,0.00397110970910946,0.476425750480766,1104,133.434,0.000252531916394334,294.58821330479,19.992739919101,0,0.158580735105058,97.8516,0.0803016680457771,0.232178063640217,0,102,0.000186404293949974,222.194978791693,22.170426950112,1104,0.144491189520468,126,0.10156454905956,0.22276652774164,0
"BPH3443",848,0.00137974278035128,565.367226907708,41.1551663185631,736,0.726160374450743,327,-0.0322287833593314,0.662755028640822,1104,121.174254691333,0.000536528338754684,208.573869018714,26.2509449082254,570.103148561732,0.292525262144525,54.4316084642003,0.0443246145589833,0.319767727832822,0,807,0.00127975493027811,543.066041906294,39.5500191394985,1104,0.712165410735338,321,-0.0258197722929182,0.613408063906763,1104,84.5082,0.000431526322163418,179.522526609758,21.275202789185,0,0.198205356192394,44.478,0.056191700184677,0.304605006655842,0,114,0.000469553160730456,195.617068765956,23.9762228761906,828,0.239444602946555,49.5,0.0657066837464415,0.318645485733047,0
"BPH3448",442,0.00179056599169682,403.777193833655,91.0387389016667,944,0.804004984703301,113,0.0487697388205789,0.762609973498945,1104,67.740682016053,0.000401591948117887,91.4809559066895,16.4962686682126,168.840753374296,0.0964943691436427,84.5482110987571,0.118242069021179,0.0694505722037015,0,465,0.0017555409825267,395.856558884259,92.1134534921543,951,0.805786211160155,126,0.0192522793765818,0.773867830803041,1104,53.3736,0.000333954770774604,74.5805213301741,18.9089820319814,204.5988,0.0854915533741128,97.8516,0.0744926266889934,0.0816387439499854,0,85.5,0.000382487665328113,85.5157096119103,24.0750771441699,268.5,0.106651600066195,114,0.0798966235848022,0.100858584885361,0
"BPH3451",676,0.000810330862130092,1054.62309169334,39.5077743410096,1104,0.494254233412667,165,0.0147894450226102,0.494254233412667,1104,70.7559184803646,0.000377162391790459,525.132852836379,13.4117217182072,0,0.23303622804034,13.0076900332073,0.0419189288612264,0.23303622804034,0,669,0.000824132574049879,934.280608076793,42.9547434744116,1104,0.512857400529467,168,0.0157498760883774,0.512857400529467,1104,84.5082,0.000510572565992647,514.632880975821,14.0496745054354,0,0.317581475515672,13.3434,0.0358709481655408,0.317581475515672,0,99,0.000646724871836821,813.727232437976,21.6033955275061,0,0.421331276729378,21,0.0385985789856086,0.421331276729378,0
"BPH3453",554.4,0.00102400032132556,766.149403557104,64.6468496537835,1104,0.669044570721217,112.8,0.104155914437681,0.669044570721217,1104,276.703451369874,0.000372079339637557,323.030007200898,23.0367214804863,0,0.285952323070985,65.6444971037177,0.144125390678065,0.285952323070985,0,534,0.000924957006887765,749.383133916896,64.1220463063933,1104,0.580956057228979,126,0.0108727221131025,0.580956057228979,1104,391.4064,0.000553059430320317,319.303889248489,24.0615567610777,0,0.306598185860588,44.478,0.0254071527336413,0.306598185860588,0,324,0.000421641411613027,256.93311455248,25.0206967877794,0,0.31475166652265,36,0.220067412674592,0.31475166652265,0
"BPH3457",973,0.00129228260126156,557.871243497558,35.5143252183019,736,0.702381532356112,340,-0.0463862605844652,0.629644160657988,1104,203.165942027693,0.000242356176157063,138.928884198164,19.9499305154123,570.103148561732,0.154610523183855,88.3990950179921,0.0408022644424522,0.259343357469185,0,1104,0.00137957009372398,502.439452799792,41.8159003474285,1104,0.726594611306014,318,-0.0399905885140978,0.726594611306014,1104,0,0.000101388906399188,37.8538398251517,16.9439245811553,0,0.169179470730162,88.956,0.0520341597054346,0.182144948190696,0,283.5,0.000104075299638227,41.5826901743519,30.3213148386204,828,0.198202408156702,124.5,0.0647618369495443,0.352533152241216,0
"BPH3459",494,0.00139153223805102,616.93751541108,76.8279132374223,548,0.659681224970531,202,0.120339120095524,0.545296679275778,1104,239.929989788688,0.000750249367948087,271.526269273627,29.1462463316702,458.765299472399,0.172955889837217,71.2628935702165,0.106721864066702,0.148860345432744,0,423,0.00104440476324203,675.838306364102,75.6455127649782,645,0.648923729393208,210,0.116989796828901,0.544892643895701,1104,88.956,0.000375953727552309,300.204954899125,33.5763254046506,524.8404,0.236251000251708,75.6126,0.0957143304929171,0.152719070729337,0,100.5,0.00114375869011347,443.754091526803,39.7667788348422,693,0.278692690965566,91.5,0.106427765019884,0.19784280210288,0
"BPH3460",267,0.0040226369384297,232.484845080632,174.163772879409,661,1.29642998901446,74,0.0945563868049194,1.00157996150764,1104,127.942174438298,0.00221937786322994,140.101634307417,80.314138405645,309.344468190398,0.490415770384141,89.6124991281908,0.0655159222860327,0.263305059634663,0,255,0.0037952164621412,187.862011216738,182.399299146926,609,1.35701137172269,42,0.102041168540438,1.00045943396396,1104,151.2252,0.00305912650903895,120.477597677101,110.854897271273,373.6152,0.651680149552163,62.2692,0.075695083516176,0.291459366005186,0,178.5,0.00343899081757117,206.807066964186,121.132408306892,477,0.702398416255998,138,0.0932832896885344,0.304675834174524,0
"BPH3462",408,0.000986986570731208,800.402146835187,49.3589088133276,570,0.450869408809096,223.5,0.0623323524964939,0.331505385386448,1104,45.6946386351835,0.000371234723489813,364.803923898341,10.1218734566054,385.839344805581,0.109249008593447,52.6212884676915,0.0276365019921876,0.0536409504501597,0,393,0.000997743305555155,695.160276731978,48.5156964448183,723,0.44662851874494,207,0.0703893682971224,0.328435661172878,1104,22.239,0.000339108414804385,169.02886496785,11.4406716625923,120.0906,0.111410370997617,22.239,0.0174380428640124,0.0639341827679524,0,39,0.000264735673355088,236.845176627511,15.4293009740811,285,0.107475503478869,34.5,0.0289077052481051,0.088535639715929,0
"BPH3463",740,0.00184673038624848,401.342454887744,82.5457241599279,920,1.06062437162035,272,0.0171637997002134,1.05044553020492,1104,257.501844653587,0.00049986548972634,116.698996289154,52.3575648617181,450.706112672105,0.422317660332324,86.7548269550461,0.072384044040702,0.436717767695599,0,804,0.00189831055514203,377.300490992337,86.8015167158912,1104,1.05945813043134,252,0.0247422707828532,1.05945813043134,1104,253.5246,0.000613333749876232,115.259103623438,66.4266760282186,0,0.472345655327913,93.4038,0.089824423700749,0.472345655327913,0,306,0.000790938885760401,162.974165705037,93.0254076104528,0,0.593165272514755,150,0.1196152334037,0.593165272514755,0
"BPH3465",902.4,0.000707289837055442,1268.6393185733,17.7524143690546,662.4,0.434914705294977,354,-0.0399654908141107,0.319675400751301,1104,132.177153850429,0.000294723621521487,908.128118748965,7.8433217484782,604.685703485703,0.0655205759224448,56.6038867923396,0.0346234856974968,0.146950669462748,0,870,0.000815117049007428,850.365210007562,16.6814889615203,1104,0.465933495064551,354,-0.043348515181108,0.348434977906999,1104,124.5384,0.000239034263429773,208.191514405467,8.37086481520575,0,0.0533834941944932,62.2692,0.0164478795617764,0.0547875232095318,0,138,0.000293007275268785,373.783036505023,10.6267602317248,1104,0.0913410427953592,48,0.0155780199896779,0.0719806212827736,0
"BPH3469",654,0.00151705872943371,470.820763574309,71.4278320227278,1104,0.922128334763323,270,0.0194729784255475,0.922128334763323,1104,246.219414344198,0.000282763348521034,89.8490857136842,23.2740484059932,0,0.199205887546686,45.8519356189027,0.0870504024460718,0.199205887546686,0,603,0.00154866522312303,454.484784514772,78.2307636317636,1104,0.85838168729233,279,0.0416930932971881,0.85838168729233,1104,151.2252,0.000349917032770773,97.9509109352433,20.8503345891636,0,0.175504411702254,26.6868,0.0589953506467587,0.175504411702254,0,181.5,0.000484691428684332,150.050467080355,31.4918714444755,0,0.30846399342029,28.5,0.0601146535739565,0.30846399342029,0
"BPH3473",960,0.00102160327796105,690.738038614403,27.956930083768,662.4,0.580433237564507,343.2,-0.035821790247143,0.483888433042488,1104,200.843222439793,0.000157805232055648,100.267146176091,16.0653044168598,604.685703485703,0.142673458658142,98.5352728722055,0.0152673516498725,0.222814350786859,0,1104,0.000997031508277071,695.210908387182,25.6601352284961,1104,0.529243035183672,354,-0.0296214825079711,0.484912589101067,1104,0,3.41607560387854e-05,23.2816073205359,12.970740161512,0,0.0674798335575357,80.0604,0.0124082321671724,0.223367095069594,0,306,4.32866600545143e-05,30.112654205645,12.5307348250264,1104,0.093331592342401,60,0.0187899316904536,0.194989487678177,0
"BPH3477",488.4,0.00172604523848911,411.466846085955,50.3654900983905,480,0.524996531920482,285.6,-0.0333347610418129,0.39425405629699,1104,8.04984471899924,0.000310135101190683,69.2506913723278,14.3201651702637,439.620290705513,0.0970494719258147,27.3642102023793,0.0375855360216326,0.127942645484314,0,492,0.00166738115432061,415.710096497028,54.1269712023074,768,0.573505203446264,270,-0.0369485109028181,0.44062159379728,1104,8.8956,0.000317369448938515,90.7809911564841,15.4785887247866,133.434,0.0385862977252531,17.7912,0.0200314663582797,0.123722931707007,0,12,0.000417185538503474,106.373956015632,22.3155357828429,774,0.0761452594147536,42,0.0215517603831243,0.21542858387528,0
"BPH3479",466,0.00112810157577808,668.79567819873,53.4882836142017,1009,0.493640728227204,233,0.0243568432830598,0.483744407714543,1104,39.1918358845308,0.00033603676699388,228.788369532458,11.862434284976,116.802397235673,0.082925108133036,27.210292170427,0.0400768586734859,0.0690322935826621,0,468,0.00113820343345843,612.211761703767,50.1622162708332,1062,0.474813201625694,237,0.0170986828417396,0.474425783176067,1104,31.1346,0.00030685718879914,175.803511509577,11.1751348205333,62.2692,0.0921871782480705,8.8956,0.0398435903569074,0.0917494830718657,0,37.5,0.00035178411959591,200.094801027869,16.7531108401356,177,0.126786759448859,10.5,0.0427263695864766,0.105441400756308,0
"BPH3481",612,0.000439923966891432,1613.37101641662,32.0635902932289,256.5,0.486534392987545,306,0.0285614948425829,0.278106920250419,1104,142.576295364973,7.80600673435796e-05,284.065973994697,9.78514751581429,513,0.279794840241528,55.208694967369,0.0354172333835398,0.0315671654790681,0,663,0.000434348190762999,1623.39685929516,30.1203063063242,0,0.371775404469047,300,0.0172860857339178,0.292736207777306,1104,44.478,9.05067013000013e-05,346.432715589675,6.69718846255865,0,0.0689395344553824,48.9258,0.0200059819741461,0.00262384071074568,0,84,0.00012321899519519,455.226533142805,7.79281973652819,256.5,0.182730317711399,51,0.0353916362069857,0.0165370987858539,0
"BPH3482",617,0.000180316843156896,4184.96539148969,7.68919183075669,0,0.339448938069227,328,-0.0281505366540927,0.0655145380307357,1104,278.943004931115,5.75539822038425e-05,1333.36787550835,9.57983418226193,0,0.0576498328472411,57.7581163127746,0.0446868103436284,0.0895012672916067,0,483,0.000179494028219184,3863.15205098755,7.73908527158367,0,0.342667889096021,309,-0.0229788948027572,0.0584343844504809,1104,97.8516,5.81696694112889e-05,1372.99967116584,10.0844980069186,0,0.0882028895118124,48.9258,0.0496723843461366,0.118839389650209,0,298.5,6.06086267568288e-05,1556.46696657944,11.4712407881217,0,0.0928771505001601,82.5,0.0549135310209842,0.12039270769207,0
"BPH3485",984,0.000464950987755126,1717.1593495512,9.86554373198857,0,0.425825376134814,385.2,-0.0509385869015248,0.172591466222312,1104,117.881296226331,0.000175066425991439,801.880582617806,3.70215135254697,0,0.136527303656439,64.5383606857193,0.0240102957919649,0.10219875203287,0,972,0.000426999115212599,1623.29886846448,10.0810524633774,0,0.374760374745379,372,-0.0442381171881466,0.165822838832207,1104,177.912,0.000198235070666762,573.909115710823,4.95805933400267,0,0.140064423680573,80.0604,0.0233493676459185,0.0998195889850614,0,216,0.000144345081792518,428.569012854046,4.58123623646059,0,0.215128111018232,90,0.0185047269039914,0.12849833659735,0
"BPH3489",817,0.000302033995133599,3353.40430765149,8.12341137961736,0,0.464478659844847,362,-0.0641387410502152,0.0922625604815226,1104,231.180449000343,0.000277274301144881,1539.100372587,8.2068220165944,0,0.216428852254929,45.9565011723042,0.0391684682718386,0.0925775763042791,0,735,0.000183558595872347,3785.14087560243,9.37809981692906,0,0.466122883125891,354,-0.0628344612195656,0.0644628276668055,1104,182.3598,4.67397034494879e-05,1157.6690667499,10.3859065535696,0,0.228367524204194,22.239,0.0164865443382957,0.0359971206964469,0,351,8.67637668135479e-05,1263.42730950129,12.3202205462343,0,0.243825525779823,25.5,0.0180065896734902,0.041069989364099,0
"BPH3493",872,0.00107524813228347,760.92608763402,38.3925412618402,920,0.634456340577521,335,0.00202496116144097,0.581952538179985,1104,162.229467113715,0.000446444713984938,355.442372085176,17.4177523265578,450.706112672105,0.20958706740773,55.3064191572732,0.0268186682902879,0.279463899948609,0,798,0.00107709326538048,656.925418024822,37.9990466596231,1104,0.566316738624055,318,0.00457340974966896,0.566316738624055,1104,84.5082,0.000507877926327334,300.700791184397,10.7915425237512,0,0.161594702091219,44.478,0.0204710729079573,0.258920256120277,0,234,0.000590727213052011,417.212382878277,13.3801654943156,0,0.21073289677653,52.5,0.0249953007739136,0.266526834063602,0
"BPH3499",768,0.000578938870945116,2399.51618602811,20.7852957297641,184,0.537825429161182,330,-0.0445857447600662,0.29606870755657,1104,242.090892021984,0.000615632603337707,1817.18576612685,29.6113233922983,450.706112672105,0.271168285956709,81.4763769444862,0.111940244392335,0.390649048847349,0,744,0.00037940385146238,1980.63453812412,14.4382677190018,0,0.442833905464352,312,-0.0747088744314461,0.203618903092583,1104,257.9724,0.000311975183097315,1809.19226559047,33.3791207460295,0,0.202615514571551,88.956,0.0846153131350913,0.38162128704683,0,312,0.000368481348433981,2136.21345485926,42.2256217688679,0,0.329217349099237,106.5,0.0939774068124347,0.394191286503229,0
"BPH3501",650.4,0.000499444459175695,1453.50215898152,18.0960382042267,0,0.413073260550789,328.8,-0.0384094487665153,0.202234565308858,1104,29.879759035173,0.000121435576295312,343.35952408846,8.67077376400631,0,0.156513298457041,29.819456735494,0.0132617576485929,0.0903348132592869,0,648,0.000480289052022401,1443.1875505828,12.3695030927334,0,0.372862732800326,342,-0.0431419800845439,0.151293032928825,1104,44.478,0.000120903021434175,311.69881694097,0.241290186852452,0,0.102095613303482,26.6868,0.0107509030358455,0.0479011220168296,0,36,0.000142618151894664,419.709778343293,9.79715237840144,0,0.122135020215175,48,0.0208946086954192,0.141803494003879,0
"BPH3508",600,0.000607683636957434,1398.35277313648,27.1070379691323,276,0.415394146732311,298.5,-0.0109184939126003,0.294230810222248,1104,51.1468474101777,0.000330984015803072,681.82674820327,17.9049253957555,552,0.0541919112855243,41.6773319683494,0.0637566865085607,0.18198393724758,0,588,0.000527250579171543,1337.56455301824,31.1735623827196,0,0.423811651178681,282,-0.017562425245674,0.335512976056391,1104,31.1346,0.000215767507468469,641.578561085141,13.9436280217965,0,0.0519714951950264,13.3434,0.05634748019531,0.118684175965113,0,39,0.000294984758623406,668.617808125377,20.4292775414038,276,0.0713897901267146,31.5,0.0575042723025041,0.150947036550203,0
"BPH3511",856.8,0.00116414457482601,1156.51982605166,35.1987698155066,662.4,0.675952281124278,313.2,-0.0488939971911397,0.571196515608503,1104,234.169169618889,0.000755167153004394,1183.82116067198,26.7643517607151,604.685703485703,0.259404152407371,35.3440235400555,0.0273986820491056,0.39669880124122,0,792,0.0015276956206368,453.720735463663,32.3383089553934,1104,0.757591058897498,324,-0.0352682564164071,0.757591058897498,1104,249.0768,0.000442070872865372,109.852784690624,36.3951380871417,0,0.269676551147618,35.5824,0.012010800038606,0.269676551147618,0,444,0.00128106437042127,1045.23947084065,47.7632950790042,1104,0.387554397814095,60,0.0243727834500675,0.663636420279177,0
"BPH3523",661.2,0.00131158215046232,543.983140627938,54.8670930746085,883.2,0.727192646460571,283.2,-0.00775841135715946,0.709773727566229,1104,148.75886528204,0.000249493500723646,103.456304119717,23.466080544077,493.723809431954,0.125617599381728,56.5084064542613,0.0721339831304164,0.136402298653735,0,666,0.00130869228626182,529.648709506701,54.0747175792186,1104,0.729266695909837,294,-0.0187596663922483,0.729266695909837,1104,186.8076,0.00018509645260308,82.8114981768513,16.7937298044465,0,0.122723415802766,8.8956,0.103692382084366,0.176757505486303,0,168,0.00020857198310399,87.703373465444,20.1340947992692,0,0.114902519577304,6,0.100913908037388,0.201997114049015,0
"BPH3524",351,0.0027609803842391,288.782378672908,89.7100271239325,414,0.738373876807022,181.5,0.0599252551152265,0.506954540648319,1104,24.738633753706,0.00121739337756908,117.31238723114,33.960177861401,276.52124692327,0.308173293793394,38.0657326213486,0.0651911441502945,0.172264197586254,0,348,0.00251917595693094,289.460461537763,86.7705464566059,546,0.709813253643636,174,0.0448321866728075,0.473886817863481,1104,17.7912,0.00104919231761254,141.928572714944,31.0468503065712,26.6868,0.290315885512117,26.6868,0.0501576804172285,0.157492213728584,0,15,0.0015096390813634,160.772040868067,30.8472430798035,168,0.307091206791698,31.5,0.0740559191950404,0.23664064207894,0
"BPH3527",879,0.00105968685575,706.433552447452,35.2920531215844,736,0.639552719931657,330,-0.024368944409735,0.550293039861627,1104,128.727619414017,0.000308308761526925,220.575320030101,25.0511894203822,570.103148561732,0.156813252164835,33.0817170050165,0.0842364026016446,0.270398116040734,0,885,0.00107869789465328,647.715537941832,38.7422987118135,1104,0.606171752162036,330,0.00231335528463898,0.606171752162036,1104,97.8516,0.000385086739445612,212.571499197368,11.6889833467354,0,0.102481586777548,35.5824,0.0449702357445097,0.269370786570252,0,100.5,0.000437642423186937,299.173718003765,12.5766093003325,828,0.121702416300836,45,0.0498041135520062,0.290550250975769,0
"BPH3529",613,0.00164038017309514,3273.87854429914,3.87905119776531,911,0.32704988180423,214,-0.0494390604731449,0.317099184787406,1104,334.031735019294,0.00356697761548873,1711.7444163147,15.3114792964981,446.819426614376,0.648887531813674,145.574723080623,0.0552904558023815,0.653401120170001,0,480,0.000174804746308608,3968.98613344917,0.907876781701081,1104,0.0823291851943375,180,-0.0353636126214147,0.052629973170776,1104,217.9422,3.03818858644063e-05,781.977063714379,13.6086657723142,0,0.074286895129793,155.673,0.0442792663771655,0.072699418172809,0,417,8.05568611161373e-05,1349.38336256567,14.5829887241237,40.5,0.0868979505767878,228,0.046430522734727,0.0784984469211171,0
"BPH3535",840,0.00139167452456738,510.365729977946,44.3018060475648,1104,0.723102149344671,173,-0.0128737379247953,0.723102149344671,1104,133.086438076913,0.000234886859760233,87.6433377294808,17.8590516900742,0,0.187517568140574,40.054962239403,0.0440344061279293,0.187517568140574,0,789,0.00141549297436212,496.203887971274,34.2655587084543,1104,0.67251867702127,171,-0.00949899504799089,0.67251867702127,1104,40.0302,0.000293000438421284,98.3784688501381,4.31329150088488,0,0.190727801024937,26.6868,0.0488020653160534,0.190727801024937,0,67.5,0.000385496382429601,141.738529367654,26.4601177722789,0,0.309490429435957,28.5,0.06414937842822,0.309490429435957,0
"BPH3545",1096,0.00216989807101429,437.904064704467,37.3942301260727,1104,0.832803497726907,217,0.0264891431176544,0.832803497726907,1104,19.5959179422654,0.000979490850450834,347.562679664691,22.3158107797688,0,0.408459887008391,85.983719389196,0.112404930442108,0.408459887008391,0,1104,0.00236116823648185,300.725231980575,37.0259327103166,1104,0.791302646960855,261,0.0246058954000217,0.791302646960855,1104,0,0.000998240526445015,109.584551192537,20.3432766858756,0,0.569129837534901,31.1346,0.105721420682478,0.569129837534901,0,0,0.00119217487909317,179.04334299844,21.3664044248269,0,0.631257366998735,117,0.116578297557409,0.631257366998735,0
"BPH3547",524.4,0.00417267772571464,182.83878056461,102.754436472164,805.2,1.19073306643964,212.4,-0.0909700938743516,0.919019547050574,1104,34.0998533721188,0.00129171922729378,70.7001929056143,27.7693374958776,85.4236501210291,0.262993924456103,64.5662450511101,0.0578073662546476,0.149193798917681,0,528,0.00412491461592067,168.039158406976,95.3397534519217,852,1.18620120411304,240,-0.0755843507981036,0.997079300315909,1104,35.5824,0.000791875140309295,28.5609054928392,20.3861990908562,62.2692,0.156013703311625,53.3736,0.0733581962454169,0.0704106766601173,0,42,0.000722497434371219,27.3056807935494,25.6792584114994,126,0.156645290223008,42,0.0681498407148262,0.240102060207535,0
"BPH3548",417,0.00539999792337074,129.767128223184,129.684768780809,604,1.35745248964729,188,-0.0050224859075963,0.74837032448112,1104,30.0599401197008,0.000625305769113684,14.6164405305015,30.893089606846,46.4241316558533,0.222706315059035,34.2928563989645,0.060520340124227,0.315243654062192,0,417,0.0052150856828108,132.969042706357,126.351349575497,600,1.31026487601681,186,-0.00854757499466918,0.717941995862983,1104,40.0302,0.000577069955004982,16.0442258037543,37.7363797047365,57.8214,0.240615758674989,35.5824,0.0771510868133704,0.399055931135812,0,51,0.000925139471454429,21.0751891020552,45.6503787675726,81,0.323297283124413,48,0.0851480391637446,0.536792907732146,0
"BPH3568",723,0.00186851313485237,404.191911142708,51.650244365241,1104,0.860327477702637,227,-0.0158803611195866,0.860327477702637,1104,37.5179956820724,0.000592195578767703,127.724182403109,23.5902421845602,0,0.237489042087414,84.2923484071953,0.0861319314947485,0.237489042087414,0,714,0.00177704837091705,400.289050467087,54.3916851882326,1104,0.845542805615123,252,-0.0410160608737782,0.845542805615123,1104,35.5824,0.000717849872429815,164.23215460711,18.7818139833049,0,0.19051572012012,75.6126,0.0747653485499492,0.19051572012012,0,49.5,0.000965127666844531,198.161356348718,20.5022764053332,0,0.207202283027745,106.5,0.137718438888019,0.207202283027745,0
"BPH3584",478,0.00151676375507533,575.02776200721,38.4955470453954,724,0.398071179834773,201,-0.0229945096494354,0.29347591424523,1104,13.5055544129073,0.000746510029120832,298.650623583017,17.2186177356918,14.0285423334001,0.151089295324563,74.7234902825076,0.102663585548392,0.104949613339768,0,477,0.00151087489492604,490.124992650871,47.3566749495381,723,0.441485145551541,216,-0.0125088344304512,0.336157479709377,1104,17.7912,0.000964114030389199,274.236523013713,5.93700171245117,8.8956,0.140955056621508,84.5082,0.0887656178753041,0.0666228267842904,0,22.5,0.00116649535522816,486.637609245692,24.1822361098495,10.5,0.260515338503162,111,0.0908395118854526,0.172477228085768,0
"BPH3588",478,0.00147332183674125,529.762649346898,44.6816446681052,886,0.44536958735612,224,-0.00131520889915609,0.397002834370596,1104,19.9599599197994,0.000580868908428838,188.689023360228,19.9382587719892,147.539825132064,0.166653087865538,68.8999274310213,0.0744902610983815,0.132804900911255,0,474,0.00138314710319724,511.95211716824,47.2865354654695,870,0.444015495137362,249,-0.00308084726291674,0.382386783827445,1104,22.239,0.000537714602540284,215.146464809714,22.4079731253551,182.3598,0.210527356447255,31.1346,0.0594455167255505,0.168863311568707,0,22.5,0.000644538921155132,254.875134392174,29.5809328061294,208.5,0.266989564836321,40.5,0.0657454135317707,0.199433655856968,0
"BPH3590",854.4,0.000318166919121674,2843.0857741844,5.42011432749339,883.2,0.12577850568354,316.8,-0.0202851199631223,0.11774157984497,1104,295.970944519897,0.000135868345238067,2070.00586590313,24.8731395025288,493.723809431954,0.107495828153955,293.583378276087,0.150284515270352,0.0920575044429286,0,906,0.000305730500280981,2267.18361407484,-4.6740862582201,1104,0.0995348761923672,270,-0.0874751532582011,0.0995348761923672,1104,293.5548,0.000168523088602019,911.003385738381,16.6504804801531,0,0.0882884271801915,177.912,0.0799752736444554,0.0882884271801915,0,336,0.000114779350949717,622.740280524684,24.7005325111269,0,0.112731273781957,240,0.104281233148037,0.112731273781957,0
"BPH3596",350.4,0.00689638237543421,102.14924068251,163.472980340071,532.8,1.68511922612003,112.8,-0.0470278301851362,0.780632126965043,1104,28.3337254874822,0.00100684966872434,14.095200796531,10.7276034208131,36.840195439221,0.120307268067566,42.932505167996,0.0987539993708327,0.15803668677301,0,348,0.00656478065963221,105.585733400387,167.312242192646,528,1.63759242670074,102,-0.0756616166059391,0.75840987047952,1104,44.478,0.000887862686200992,15.7135105295153,4.12502275292279,44.478,0.0724124682979199,44.478,0.155593076068164,0.180047782250548,0,42,0.00138465742398898,20.9591683661996,3.87911027788496,36,0.113564954548398,60,0.10924102517535,0.193742731372482,0
"BPH3602",1002,0.00146969551333237,605.283929389183,4.98332474257576,1104,0.532697247102885,267,-0.142851620777556,0.532697247102885,1104,155.815275246043,0.00073174206197595,340.140399069159,12.1057225714556,0,0.272549234139802,152.44015219095,0.0655747634420607,0.272549234139802,0,1056,0.00145105596856653,483.782268255387,4.61547556288729,1104,0.469216484999478,252,-0.161078882212102,0.469216484999478,1104,71.1648,0.0010420265974264,264.470912210317,15.3052417766467,0,0.28431446528746,195.7032,0.0612607327646256,0.28431446528746,0,109.5,0.00113570930096144,507.361469923116,19.2513271355555,0,0.39742817485805,228,0.076452542813258,0.39742817485805,0
"BPH3612",565,0.000339278123558757,2237.33173356587,-2.67504184384356,736,0.0556081144206874,264,-0.0817585690759781,0.0451042570859622,1104,323.186014548897,0.000100756325278047,818.063754419212,7.48469613248489,570.103148561732,0.0445252712748393,199.395085195197,0.0550316506976612,0.0337022460830096,0,513,0.000340024829836509,2039.19726424782,-3.03985511191302,1104,0.0542171861866754,231,-0.0639895887620246,0.046628911593605,1104,378.063,0.000118963580144277,679.283680419839,7.22065293908956,0,0.039718883922524,235.7334,0.0404320683595157,0.0270333891642707,0,438,0.000123459684774436,705.846760638176,8.11558655448505,828,0.0439817197540453,294,0.0516882220066194,0.0273532089667642,0
"BPH3628",350,0.00731618232007093,96.45471496157,178.611844260865,530,1.79416050029363,111,-0.0285339131404458,0.865386731107818,1104,40.6349603174409,0.00108923954466322,13.8884815284951,36.7418622233745,44.1995475089961,0.285184425058161,63.696153730033,0.0801130736494316,0.275201056083513,0,363,0.00711860627081205,97.478601021697,183.012140459375,546,1.83199498236168,123,-0.0157031265916287,0.805524637663013,1104,31.1346,0.00128206671109658,17.3957824745205,40.4996211644886,31.1346,0.343984422364994,53.3736,0.0587167704026615,0.297680641394623,0,37.5,0.00146184494461235,19.2178142970329,41.2588456725091,45,0.371176507341086,58.5,0.0694632983489406,0.391321398954227,0
"BPH3632",899,0.00138584308192259,511.439965362196,32.1044815452509,1104,0.663707484605483,211,-0.0684501177579536,0.663707484605483,1104,259.805311723991,0.000248897683482663,75.8231439986196,25.7284693856365,0,0.231336535462482,62.5171976339311,0.0762064165078749,0.231336535462482,0,981,0.00129341795671249,536.390961603476,30.8486655454762,1104,0.658821781792295,213,-0.0511337047171001,0.658821781792295,1104,182.3598,0.000111969362422538,48.5871008703724,19.4767530729188,0,0.239844892229089,40.0302,0.0365197332757836,0.239844892229089,0,318,0.000168818644716785,67.2942456365645,24.7269062156091,0,0.29547284071555,48,0.0376554104046099,0.29547284071555,0
