"well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment_id","well","well_row","well_col","experiment","cell_number","plate","sample_id","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","plate_replicate"
"exp200823_GP5_A03",468,0.000140588512528469,4930.32587153649,11.230498187703,0,0.550090521333977,366,-0.0167396439864845,0.0216168020205106,1104,"exp200823_GP5","A03","A","03","exp200823","40000","GP5","BPH3437","1","VSS-241",0.141681408776682,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A04",492,0.00218596297151855,317.09008322242,61.963138894701,768,0.59953130470436,270,-0.0369485109028181,0.489649323551118,1104,"exp200823_GP5","A04","A","04","exp200823","40000","GP5","BPH3477","1","VSS-281",0.143055393110712,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A05",468,0.00268695267251318,257.96776685003,85.9164676863894,756,0.83067682965437,222,-0.00850512216025134,0.656680865317272,1104,"exp200823_GP5","A05","A","05","exp200823","40000","GP5","JE2","3","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A06",444,0.000207759824359946,3336.29075157024,15.2390209969411,0,0.276981905903803,276,0.0116735100478809,0.142660030028894,1104,"exp200823_GP5","A06","A","06","exp200823","40000","GP5","BPH3482","1","VSS-286",0.0977679662528762,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A07",402,0.00118450589738856,585.178328016857,55.6795737263199,894,0.476513138516435,180,0.030188460545008,0.452302030822999,1104,"exp200823_GP5","A07","A","07","exp200823","40000","GP5","BPH3459","2","VSS-263",0.191653552135391,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A08",678,0.000739874238895801,936.844593473627,19.2412465746791,1104,0.299768599486733,264,-0.033701492561094,0.299768599486733,1104,"exp200823_GP5","A08","A","08","exp200823","40000","GP5","BPH3751","1","VSS-275",0.191971609416471,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A09",678,0.000419218870877888,1653.42552234927,12.2340357183283,0,0.304000185044032,300,-0.0431419800845439,0.151293032928825,1104,"exp200823_GP5","A09","A","09","exp200823","40000","GP5","BPH3501","2","VSS-305",0.14562354379235,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A10",654,0.000131527569439762,5269.97635182029,-2.36013324337065,0,0.231098752354885,306,-0.065487575130901,0.0128254615989066,1104,"exp200823_GP5","A10","A","10","exp200823","40000","GP5","BPH3489","3","VSS-293",0.222399931197758,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A11",402,0.000972489859270328,712.755175750648,39.9519030945174,774,0.324427334916398,210,0.0237265982166856,0.284532530200222,1104,"exp200823_GP5","A11","A","11","exp200823","40000","GP5","BPH3462","3","VSS-266",0.110718535015621,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_A12",750,0.000696253482505801,995.538547348192,31.0979956047131,1104,0.420126647091773,324,0.0131413627585296,0.420126647091773,1104,"exp200823_GP5","A12","A","12","exp200823","40000","GP5","BPH3493","3","VSS-297",0.110100313348286,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B01",762,0.000982625390338513,705.403287331256,42.1005988727032,1104,0.57013556945423,294,0.0160685911078627,0.57013556945423,1104,"exp200823_GP5","B01","B","01","exp200823","40000","GP5","BPH3527","2","VSS-331",0.16745566203442,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B02",780,0.00161426310411303,429.38922335142,53.1219598515472,1104,0.859852241740761,288,-0.0135706652696948,0.859852241740761,1104,"exp200823_GP5","B02","B","02","exp200823","40000","GP5","BPH3443","1","VSS-247",0.217834471398799,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B03",888,0.00117477039896804,590.027788552409,40.243183547332,1104,0.642207934869843,348,-0.00629884643590584,0.642207934869843,1104,"exp200823_GP5","B03","B","03","exp200823","40000","GP5","BPH3527","1","VSS-331",0.16745566203442,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B04",480,0.00160899427904126,430.795304612872,63.6970212957414,876,0.608027818051444,228,-0.00324167371698089,0.577811325360666,1104,"exp200823_GP5","B04","B","04","exp200823","40000","GP5","BPH3479","1","VSS-283",0.0855153661894693,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B05",420,0.000211049515462737,3284.28700269784,5.6218086590777,0,0.327187321192517,294,-0.0412736801763491,0.0411488454795344,1104,"exp200823_GP5","B05","B","05","exp200823","40000","GP5","BPH3749","3","VSS-241",0.155217369852087,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B06",1104,0.000110531720040371,6271.02500808616,6.48426140735756,0,0.386405129871473,360,-0.0253363032051536,0.0389350402570481,1104,"exp200823_GP5","B06","B","06","exp200823","40000","GP5","Non infected","3","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B07",426,0.000183006568233673,3787.55356843202,10.2758646889468,0,0.399902683912202,312,-0.0136625254887058,0.0581171796090529,1104,"exp200823_GP5","B07","B","07","exp200823","40000","GP5","BPH3482","2","VSS-286",0.0977679662528762,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B08",1104,0.000976785962507452,709.620333589363,25.6601352284961,1104,0.484912589101067,354,-0.0296214825079711,0.484912589101067,1104,"exp200823_GP5","B08","B","08","exp200823","40000","GP5","BPH3473","3","VSS-277",0.194242127009784,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B10",348,0.00307934008784271,225.096014336482,93.7374952264475,564,0.792528455164759,168,0.019700227878387,0.571232694308141,1104,"exp200823_GP5","B10","B","10","exp200823","40000","GP5","BPH3524","1","VSS-328",0.0883514195583672,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B11",720,0.000368853608737078,1879.19316536775,22.4182668585405,0,0.350303154228919,312,0.00666370861141407,0.230817599987515,1104,"exp200823_GP5","B11","B","11","exp200823","40000","GP5","BPH3481","3","VSS-285",0.248698470888112,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_B12",408,0.00132621093634527,522.652288232595,71.658865650846,846,0.578922544550096,186,0.0884901543174598,0.55072034525978,1104,"exp200823_GP5","B12","B","12","exp200823","40000","GP5","BPH3479","2","VSS-283",0.0855153661894693,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C01",384,0.00142994084376295,484.738360739383,60.4523392691565,672,0.474717866411901,204,0.0613004776247789,0.384617688999815,1104,"exp200823_GP5","C01","C","01","exp200823","40000","GP5","BPH3462","2","VSS-266",0.110718535015621,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C02",504,0.00124985570902078,554.581761364281,72.8548037013608,1104,0.884103258885191,252,0.0408392427392361,0.884103258885191,1104,"exp200823_GP5","C02","C","02","exp200823","40000","GP5","BPH3469","1","VSS-273",0.179877383702422,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C03",666,0.00139241842247313,497.800926339956,54.0747175792186,1104,0.812042505840207,294,-0.0187596663922483,0.812042505840207,1104,"exp200823_GP5","C03","C","03","exp200823","40000","GP5","BPH3523","3","VSS-327",0.14627220512836,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C04",744,0.00129242553971507,536.314982380151,37.241413876295,1104,0.679025089819619,300,-0.044595425814449,0.679025089819619,1104,"exp200823_GP5","C04","C","04","exp200823","40000","GP5","BPH3527","3","VSS-331",0.16745566203442,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C06",660,0.0015276956206368,453.720735463663,58.6833531520957,1104,0.868860410117183,282,-0.0271670827764462,0.868860410117183,1104,"exp200823_GP5","C06","C","06","exp200823","40000","GP5","BPH3511","3","VSS-315",0.374421964723282,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C07",1104,0.000976343450889104,709.941957339636,22.3275599282043,1104,0.474802963845693,312,-0.043348515181108,0.474802963845693,1104,"exp200823_GP5","C07","C","07","exp200823","40000","GP5","BPH3465","1","VSS-269",0.173391470429162,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C08",954,0.000485093413774869,1428.89423124931,9.87605748048668,0,0.262671179941628,282,-0.0579708012660895,0.214753504486346,1104,"exp200823_GP5","C08","C","08","exp200823","40000","GP5","BPH3499","1","VSS-303",0.225920619539904,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C09",846,0.00177943861985156,389.531379631272,50.5954301833301,1104,0.96833411407332,222,-0.108852912390878,0.96833411407332,1104,"exp200823_GP5","C09","C","09","exp200823","40000","GP5","BPH3499","2","VSS-303",0.225920619539904,FALSE,FALSE,FALSE,0,0,0.0162162162162162,FALSE,"2"
"exp200823_GP5_C10",720,0.00111063867389271,624.097824840291,31.1593601159345,1104,0.633027708959262,240,-0.0806636064609524,0.633027708959262,1104,"exp200823_GP5","C10","C","10","exp200823","40000","GP5","BPH3439","3","VSS-243",0.116919002371031,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C11",648,0.000561837022772553,1233.71574400598,22.0311880967298,0,0.287505175762921,294,-0.0205613911818484,0.283566228908767,1104,"exp200823_GP5","C11","C","11","exp200823","40000","GP5","BPH3501","1","VSS-305",0.14562354379235,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_C12",810,0.000118333866740081,5857.5554036651,11.7466032034526,0,0.337158606827379,372,0.0135237236906473,0.0554921131378549,1104,"exp200823_GP5","C12","C","12","exp200823","40000","GP5","TOX-4","2","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D01",612,0.00135432846461029,511.801382509817,57.0605431960316,960,0.586204476713508,252,0.0295937392041291,0.567037263147101,1104,"exp200823_GP5","D01","D","01","exp200823","40000","GP5","BPH3751","3","VSS-275",0.191971609416471,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D02",324,0.00434157058153877,159.653555675761,133.443147641341,528,1.13297130899043,144,0.069964145467228,0.721265918257057,1104,"exp200823_GP5","D02","D","02","exp200823","40000","GP5","BPH3524","2","VSS-328",0.0883514195583672,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D04",450,0.00234327039702109,295.803327452571,134.427391526522,1104,1.32687128076341,192,0.0956646580427863,1.32687128076341,1104,"exp200823_GP5","D04","D","04","exp200823","40000","GP5","BPH3463","3","VSS-267",0.129915763615349,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D05",690,0.00127441131790401,543.895970494004,54.2888234502385,1104,0.826037871096233,216,-0.021252244569773,0.826037871096233,1104,"exp200823_GP5","D05","D","05","exp200823","40000","GP5","BPH3473","2","VSS-277",0.194242127009784,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D06",966,0.00014712362402193,4711.32481386285,2.5915004708128,0,0.308685292090216,354,-0.0405078048643877,0.0380047801203651,1104,"exp200823_GP5","D06","D","06","exp200823","40000","GP5","Non infected","2","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D07",636,0.000174409480899519,3974.2517263685,-6.75935237294046,0,0.255161129678678,318,-0.09981472800974,-0.0282386098385158,1104,"exp200823_GP5","D07","D","07","exp200823","40000","GP5","BPH3437","2","VSS-241",0.141681408776682,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D08",408,0.000175981488204694,3938.75053354308,5.20230585422056,0,0.270056098257771,276,-0.0322952641168086,0.0587515892919089,1104,"exp200823_GP5","D08","D","08","exp200823","40000","GP5","BPH3482","3","VSS-286",0.0977679662528762,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D09",306,0.00316228287101678,219.192023241448,164.446294089745,708,1.27087125623247,84,0.152002131299989,1.02005115491279,1104,"exp200823_GP5","D09","D","09","exp200823","40000","GP5","BPH3460","3","VSS-264",0.0780623830663723,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D10",822,0.00145786090796279,475.454946884162,47.1292731850344,1104,0.828905924794608,282,-0.0252215332032286,0.828905924794608,1104,"exp200823_GP5","D10","D","10","exp200823","40000","GP5","BPH3463","1","VSS-267",0.129915763615349,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D11",816,0.00138137141900565,501.781903855297,45.655587030251,1104,0.769405287480654,312,-0.00399454325919164,0.769405287480654,1104,"exp200823_GP5","D11","D","11","exp200823","40000","GP5","BPH3493","1","VSS-297",0.110100313348286,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_D12",348,0.00195901182601918,353.824908739044,79.8035976867643,564,0.627098052122512,180,0.147734285564465,0.376540941418821,1104,"exp200823_GP5","D12","D","12","exp200823","40000","GP5","BPH3524","3","VSS-328",0.0883514195583672,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E01",660,0.00020406319280498,3396.72809697914,17.2436843525058,0,0.33665021575817,330,0.0273337582671275,0.138993015008517,1104,"exp200823_GP5","E01","E","01","exp200823","40000","GP5","TOX-4","1","CONTROL",0.167908467895464,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E02",1104,0.000481882703167581,1438.41473454775,10.9200580730915,0,0.332518523609536,342,-0.0320023737288905,0.205223989838006,1104,"exp200823_GP5","E02","E","02","exp200823","40000","GP5","BPH3511","2","VSS-315",0.374421964723282,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E03",594,0.000596269090026279,1162.47377594132,24.2156575091837,0,0.347951039277861,276,-0.0304169115035774,0.305899485324893,1104,"exp200823_GP5","E03","E","03","exp200823","40000","GP5","BPH3508","2","VSS-312",0.123410748531106,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E04",432,0.00223912448636289,309.561699129044,128.784000232818,1104,1.29001033606806,186,0.0749913710458514,1.29001033606806,1104,"exp200823_GP5","E04","E","04","exp200823","40000","GP5","BPH3463","2","VSS-267",0.129915763615349,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E05",696,0.000125878126697731,5506.4942476018,-0.242521671742115,0,0.254015412653443,312,-0.0565066466799322,0.0310834711366472,1104,"exp200823_GP5","E05","E","05","exp200823","40000","GP5","Non infected","1","CONTROL",0.174704740381647,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E06",624,0.00176294707358885,393.175263707094,66.2620042712106,1104,0.939485400694083,270,-0.0352682564164071,0.939485400694083,1104,"exp200823_GP5","E06","E","06","exp200823","40000","GP5","BPH3511","1","VSS-315",0.374421964723282,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E07",432,0.00475364121202089,145.813945488173,129.620996087798,672,1.27971919777857,204,-0.0500188075553714,0.836534959817316,1104,"exp200823_GP5","E07","E","07","exp200823","40000","GP5","JE2","1","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E08",696,0.00138256305156136,501.349417501905,57.436635298631,1104,0.869788845222781,252,-0.0116454292964706,0.869788845222781,1104,"exp200823_GP5","E08","E","08","exp200823","40000","GP5","BPH3457","2","VSS-261",0.183491561748654,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E09",204,0.00442815005326561,156.531999192027,200.352304204107,510,1.44315148721291,0,0.135440844809097,0.980867713015122,1104,"exp200823_GP5","E09","E","09","exp200823","40000","GP5","BPH3460","2","VSS-264",0.0780623830663723,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E10",480,0.00187050393217487,370.567080152571,54.1269712023074,774,0.506214565815454,270,-0.0289077894771197,0.44062159379728,1104,"exp200823_GP5","E10","E","10","exp200823","40000","GP5","BPH3477","3","VSS-281",0.143055393110712,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E11",366,0.00225863756684525,306.887298225584,100.973416171552,690,0.807207715406394,162,0.0978095611900179,0.658317234828579,1104,"exp200823_GP5","E11","E","11","exp200823","40000","GP5","BPH3459","1","VSS-263",0.191653552135391,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_E12",552,0.000458232068316807,1512.65533009515,38.1314672562554,0,0.395893658763565,288,0.0721705232517711,0.365126466787888,1104,"exp200823_GP5","E12","E","12","exp200823","40000","GP5","BPH3508","3","VSS-312",0.123410748531106,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F01",474,0.000174927015912318,3962.49359737198,13.8279052062161,0,0.467976836399052,324,0.000131751808697103,0.0716622333887413,1104,"exp200823_GP5","F01","F","01","exp200823","40000","GP5","BPH3749","1","VSS-241",0.155217369852087,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F02",582,0.00107103067942593,647.177708234717,43.025354017745,1104,0.46600224529402,270,-0.00470793898777052,0.46600224529402,1104,"exp200823_GP5","F02","F","02","exp200823","40000","GP5","BPH3508","1","VSS-312",0.123410748531106,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F03",852,0.000694416377666418,998.172282297347,15.1681436466485,0,0.334220632841767,336,-0.0442381171881466,0.308796492695601,1104,"exp200823_GP5","F03","F","03","exp200823","40000","GP5","BPH3485","2","VSS-289",0.165881471636244,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F04",708,0.00130869228626182,529.648709506701,45.2678383501952,1104,0.729266695909837,288,-0.0497340208856151,0.729266695909837,1104,"exp200823_GP5","F04","F","04","exp200823","40000","GP5","BPH3523","1","VSS-327",0.14627220512836,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F05",612,0.00182695114905021,379.401047981111,53.9502467693467,1104,0.683472858442126,270,-0.0567962314463144,0.683472858442126,1104,"exp200823_GP5","F05","F","05","exp200823","40000","GP5","BPH3750","2","VSS-257",0.1370556704762,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F06",450,0.00524378936363779,132.184405683124,194.74160492076,732,1.78660243286877,168,0.0727812516830165,1.3971937745662,1104,"exp200823_GP5","F06","F","06","exp200823","40000","GP5","BPH3750","1","VSS-257",0.1370556704762,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F07",888,0.00056070683858152,1236.20247313814,10.0810524633774,0,0.280288215241418,318,-0.041482323000949,0.233150229217383,1104,"exp200823_GP5","F07","F","07","exp200823","40000","GP5","BPH3485","3","VSS-289",0.165881471636244,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F08",726,0.00138644700645094,499.944950895946,49.0522065147412,1104,0.829110546269182,264,-0.0323234941974397,0.829110546269182,1104,"exp200823_GP5","F08","F","08","exp200823","40000","GP5","BPH3457","3","VSS-261",0.183491561748654,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F09",462,0.00158854882304651,436.339865985755,65.9959127443972,930,0.619468819866963,204,-0.00128957262000557,0.600342316602702,1104,"exp200823_GP5","F09","F","09","exp200823","40000","GP5","BPH3460","1","VSS-264",0.0780623830663723,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F10",762,0.000174618953073144,3969.48423044089,11.4070886370174,0,0.491678580164708,348,-0.0128309121741875,0.073763630562452,1104,"exp200823_GP5","F10","F","10","exp200823","40000","GP5","BPH3489","2","VSS-293",0.222399931197758,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F11",456,0.00400587182414629,173.032790610484,117.418837210774,714,1.14828439038623,222,-0.0111355702477193,0.816816267505099,1104,"exp200823_GP5","F11","F","11","exp200823","40000","GP5","JE2","4","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_F12",720,0.000651000543672561,1064.74132363948,29.5109592829201,1104,0.34935844199615,282,0.00976830600035377,0.34935844199615,1104,"exp200823_GP5","F12","F","12","exp200823","40000","GP5","BPH3751","2","VSS-275",0.191971609416471,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G01",666,0.000490945476132196,1411.86183447651,31.4526503234786,0,0.393247654709175,288,0.0279084628564216,0.292874262722537,1104,"exp200823_GP5","G01","G","01","exp200823","40000","GP5","BPH3481","2","VSS-285",0.248698470888112,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G02",492,0.000175992848833767,3938.49628069065,4.44047482630027,0,0.250980673512698,330,-0.0326675745566473,0.0410932351080269,1104,"exp200823_GP5","G02","G","02","exp200823","40000","GP5","BPH3749","2","VSS-241",0.155217369852087,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G03",828,0.00134567970142859,515.090760322901,34.6473564490051,1104,0.634339248533839,330,-0.0380688793161416,0.634339248533839,1104,"exp200823_GP5","G03","G","03","exp200823","40000","GP5","BPH3443","3","VSS-247",0.217834471398799,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G04",660,0.00118580416471462,584.537650638762,52.4791063038921,1104,0.711063594357566,282,-0.00852434206381654,0.711063594357566,1104,"exp200823_GP5","G04","G","04","exp200823","40000","GP5","BPH3469","2","VSS-273",0.179877383702422,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G05",612,0.00146586279994764,472.859520403071,47.3361439390103,1104,0.586320834633674,288,-0.0339662946094907,0.586320834633674,1104,"exp200823_GP5","G05","G","05","exp200823","40000","GP5","BPH3750","3","VSS-257",0.1370556704762,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G06",1104,0.000416361756789002,1664.77148599219,11.3181234941165,0,0.374760374745379,372,-0.0223639068187902,0.165822838832207,1104,"exp200823_GP5","G06","G","06","exp200823","40000","GP5","BPH3485","1","VSS-289",0.165881471636244,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G07",798,0.000997031508277071,695.210908387182,29.4422256710107,1104,0.529243035183672,300,-0.0255898870325095,0.529243035183672,1104,"exp200823_GP5","G07","G","07","exp200823","40000","GP5","BPH3473","1","VSS-277",0.194242127009784,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G08",1104,0.00137657713588659,503.52948809768,48.4094869507347,1104,0.780669458517513,294,0.00185737206516505,0.780669458517513,1104,"exp200823_GP5","G08","G","08","exp200823","40000","GP5","BPH3457","1","VSS-261",0.183491561748654,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G09",708,0.000172538626150221,4017.34496226055,-0.422193744981667,0,0.2497088782632,342,-0.0680496532489432,0.0452124986307237,1104,"exp200823_GP5","G09","G","09","exp200823","40000","GP5","BPH3489","1","VSS-293",0.222399931197758,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G10",816,0.000815117049007428,850.365210007562,16.6814889615203,1104,0.348434977906999,354,-0.0478325923933837,0.348434977906999,1104,"exp200823_GP5","G10","G","10","exp200823","40000","GP5","BPH3465","2","VSS-269",0.173391470429162,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G11",438,0.000181361475012387,3821.90970002094,13.4664173213538,0,0.401295938840879,306,0.00438572059146921,0.0908754890639992,1104,"exp200823_GP5","G11","G","11","exp200823","40000","GP5","BPH3437","3","VSS-241",0.141681408776682,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_G12",456,0.000273714289149891,2532.37484499893,19.0004779575169,0,0.349672046376862,306,0.00529158124879742,0.19248430169882,1104,"exp200823_GP5","G12","G","12","exp200823","40000","GP5","BPH3499","3","VSS-303",0.225920619539904,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H01",444,0.00214969144923765,322.440311518082,89.4555117897092,768,0.771187794342548,216,0.0677358840725967,0.648749985593923,1104,"exp200823_GP5","H01","H","01","exp200823","40000","GP5","JE2","2","CONTROL",0.158091602213144,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H02",402,0.00135774045610102,510.515229508912,83.6067235621663,1104,0.768947572346002,192,0.110240078162188,0.768947572346002,1104,"exp200823_GP5","H02","H","02","exp200823","40000","GP5","BPH3469","3","VSS-273",0.179877383702422,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H03",720,0.00103214207057274,671.561793983766,44.4526818299919,1104,0.592476879279688,264,-0.00133991069476043,0.592476879279688,1104,"exp200823_GP5","H03","H","03","exp200823","40000","GP5","BPH3443","2","VSS-247",0.217834471398799,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H04",300,0.00242009143894236,286.413632727394,114.888020065782,600,0.88800955488131,90,0.136170032467785,0.631555442093091,1104,"exp200823_GP5","H04","H","04","exp200823","40000","GP5","BPH3459","3","VSS-263",0.191653552135391,FALSE,FALSE,FALSE,0,0.0540540540540541,0.00540540540540541,FALSE,"2"
"exp200823_GP5_H05",768,0.00060504082421939,1145.62051487059,28.6210398866048,1104,0.383461921050334,300,0.0100539090597637,0.383461921050334,1104,"exp200823_GP5","H05","H","05","exp200823","40000","GP5","BPH3465","3","VSS-269",0.173391470429162,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H07",708,0.000861435950971984,804.641575241719,46.0947854315007,0,0.546242913746833,318,0.0581338427765431,0.476425750480766,1104,"exp200823_GP5","H07","H","07","exp200823","40000","GP5","BPH3439","2","VSS-243",0.116919002371031,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H08",732,0.000923315744026223,750.715218542033,42.9229905099477,1104,0.557181031080171,312,0.02113936707206,0.557181031080171,1104,"exp200823_GP5","H08","H","08","exp200823","40000","GP5","BPH3493","2","VSS-297",0.110100313348286,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H09",564,0.00067503165702201,1026.83655403341,44.644278447987,1104,0.526066468499895,252,0.0411104140573229,0.526066468499895,1104,"exp200823_GP5","H09","H","09","exp200823","40000","GP5","BPH3439","1","VSS-243",0.116919002371031,FALSE,FALSE,FALSE,0,0,0,FALSE,"2"
"exp200823_GP5_H12",1104,-0.000265896518648236,-2606.830597421,191.032937517836,0,4.24693602830116,1104,0.351115937063669,0.351115937063669,1104,"exp200823_GP5","H12","H","12","exp200823","40000","GP5","Complete lysis","3","CONTROL",0.745265816633711,FALSE,TRUE,TRUE,0,0.0540540540540541,0.0540540540540541,FALSE,"2"
"exp200902_GP6_A01",522,0.000518282814996041,1337.39178785089,57.1054552344042,1104,0.455552572552984,288,0.198050516272746,0.455552572552984,1104,"exp200902_GP6","A01","A","01","exp200902","40000","GP6","BPH3660","2","VSS-479",0.0932691452387062,FALSE,FALSE,FALSE,0,0,0,FALSE,"1"
