"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2991","exp200731_GP2_A01",300,0.029433829604282,23.5524547850888,116.2324833335,930,6.3938763244424,90,0.00276825368767936,6.3938763244424,930,"A",3,"A01","exp200731","GP2",2,"VAN-223",0.00479235502302017,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-223","2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA
"BPH3202","exp200731_GP2_B10",360,0.0230507221986639,30.0707959204778,103.9374833335,930,6.02712410720538,60,0.00990109741768005,6.02712410720538,930,"B",10,"B10","exp200731","GP2",2,"VSS-003",0.0102323017938292,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-003","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3204","exp200731_GP2_B01",405,0.0156552038745024,44.2776291826937,82.2549833335,930,5.74669318975687,75,8.20472262064991e-05,5.63357772261514,930,"B",3,"B01","exp200731","GP2",2,"VSS-005",0.00532360231561438,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-005","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3208","exp200731_GP2_B05",390,0.0223482901513248,31.0207761594276,96.916366667,930,6.05470414963117,120,-0.00164148446268012,6.05470414963117,930,"B",2,"B05","exp200731","GP2",2,"VSS-009",0.0190732700888306,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-009","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3216","exp200731_GP2_F05",330,0.0292508443554729,23.6969471995481,115.6949833335,930,6.2812940498827,150,0.0158036543243769,6.2812940498827,930,"F",5,"F05","exp200731","GP2",2,"VSS-017",0.0429945733009799,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-017","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3220","exp200731_GP2_A08",435,0.0206624695743152,33.5466789993205,83.4841222223334,915,5.59876900815777,165,0.000306615733825758,5.59076338888852,930,"A",8,"A08","exp200731","GP2",2,"VSS-021",0.0297732748736178,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-021","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3225","exp200228_M1_A11",450,0.000377808742375979,1834.65098293082,3.19806666633333,930,0.187595469727216,0,0.0116241121891155,0.187595469727216,930,"A",6,"A11","exp200228","M1",2,"VSS-026",0.00852188885730718,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-026","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3226","exp200802_GP3_A03",300,0.0152417978017203,45.4767337539219,104.234666666667,930,6.26064013993051,0,0.0140764648488683,6.26064013993051,930,"A",7,"A03","exp200802","GP3",2,"VSS-027",0.007371114795832,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-027","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3236","exp200802_GP3_C10",270,0.019831861900537,34.9511903640866,120.517666666667,930,6.16072015157896,0,0.0435911278221253,6.16072015157896,930,"C",9,"C10","exp200802","GP3",2,"VSS-037",0.0277908857961263,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-037","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3244","exp200802_GP3_G03",345,0.0259978644846933,26.6901244767059,116.295166666667,930,6.56970832336362,15,0.018509988697149,6.56970832336362,930,"G",3,"G03","exp200802","GP3",2.5,"VSS-045",0.010785793124909,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-045","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3246","exp200802_GP3_E08",270,0.0283051860189724,24.4883457079329,122.405666666667,930,6.13396680874683,0,0.0144610578589431,6.13396680874683,930,"E",8,"E08","exp200802","GP3",2,"VSS-047",0.00346410161513776,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-047","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3250","exp200802_GP3_A07",360,0.021369592935724,32.4361589872941,99.8351666666667,930,5.90969576375637,0,0.00173826035956857,5.90969576375637,930,"A",5.5,"A07","exp200802","GP3",2.5,"VSS-051",0.0119303534454488,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-051","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3252","exp200228_M1_D04",600,0.0190112755111835,36.4597935657813,70.2090333333334,930,6.28260907053807,60,0.0157166970999681,6.28260907053807,930,"D",4,"D04","exp200228","M1",2,"VSS-053",0.00780030851289206,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-053","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3258","exp200802_GP3_D09",270,0.0215503204066946,32.1641241280394,128.733666666667,930,6.91724321112937,0,0.0420154222975244,6.91724321112937,930,"D",9,"D09","exp200802","GP3",2,"VSS-059",0.021548395145192,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-059","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3260","exp200802_GP3_A11",330,0.0207745172634728,33.3652605145577,103.700666666667,930,5.86925694973591,0,0.0170682293847845,5.86925694973591,930,"A",6,"A11","exp200802","GP3",2,"VSS-061",0.00953939201416946,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-061","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3262","exp200802_GP3_D04",360,0.0237011255016968,29.2453409740371,109.562666666667,930,6.4054122540386,15,0.00376076231642314,6.4054122540386,930,"D",4,"D04","exp200802","GP3",2.5,"VSS-063",0.0371662929727103,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3268","exp200802_GP3_C07",270,0.0269001865421921,25.767374492841,119.954666666667,930,6.23850375893729,0,0.0159937244946391,6.23850375893729,930,"C",7,"C07","exp200802","GP3",2,"VSS-069",0.055247926054589,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-069","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3270","exp200802_GP3_C02",300,0.0235654943429839,29.4136490612731,107.842666666667,930,5.67177808934149,0,0.0102398380026167,5.67177808934149,930,"C",2,"C02","exp200802","GP3",2,"VSS-071",0.00721110255092799,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-071","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3272","exp200802_GP3_B08",330,0.0245159149851398,28.2733555317064,117.832666666667,930,6.70326796092232,0,0.00114927994137749,6.70326796092232,930,"B",7,"B08","exp200802","GP3",2,"VSS-073",0.00650640709864769,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-073","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3274","exp200802_GP3_B09",225,0.0305299390394227,22.7043149989142,144.208666666667,900,6.51731565456483,15,0.0546889364052977,6.51382234516261,930,"B",9.5,"B09","exp200802","GP3",2.5,"VSS-075",0.0634586479528205,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-075","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3276","exp200228_M1_C07",900,0.00337674218749615,205.270980747841,6.81166666633334,930,0.770185194918922,90,0.00678273974116779,0.770185194918922,930,"C",7,"C07","exp200228","M1",2,"VSS-077",0.00817729448511525,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-077","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3282","exp200802_GP3_A02",375,0.0280355787371781,24.7300784194841,107.292166666667,915,6.30687427615439,60,0.00270772460633248,6.2980790872025,930,"A",3,"A02","exp200802","GP3",2,"VSS-083",0.0105830052442584,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-083","5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3284","exp200802_GP3_B11",300,0.0248618846432003,27.8799129875908,113.481666666667,930,6.67912961168659,0,0.0124776753561188,6.67912961168659,930,"B",5,"B11","exp200802","GP3",2,"VSS-085",0.00251661147842359,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-085","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3292","exp200802_GP3_A06",330,0.0149312373417115,46.4226215615491,95.9226666666667,930,5.836014138794,0,0.00206288559593392,5.836014138794,930,"A",7,"A06","exp200802","GP3",2,"VSS-093",0.0105830052442584,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-093","1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3294","exp200802_GP3_F03",300,0.027375254103541,25.3202099216418,120.845666666667,930,6.20660006141971,0,0.011361940859138,6.20660006141971,930,"F",6,"F03","exp200802","GP3",2,"VSS-095",0.0135769412362775,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-095","1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3304","exp200802_GP3_A10",240,0.0278325583908876,24.9041849055055,135.192666666667,900,6.26141566484298,30,0.0534395384128646,6.26077450455998,930,"A",10,"A10","exp200802","GP3",2,"VSS-105",0.0361708906903512,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-105","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3306","exp200228_M1_C02",930,0.00400160692633609,173.217208316509,12.9038333333333,930,1.11400655745652,0,0.014429756020242,1.11400655745652,930,"C",2,"C02","exp200228","M1",2,"VSS-107",0.00458257569495584,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-107","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3316","exp200802_GP3_A12",300,0.0179068775230122,38.7084336545653,103.485666666667,870,5.8966468607552,0,0.00982033464593061,5.8966468607552,930,"A",11,"A12","exp200802","GP3",2,"VSS-117",0.0414286535302963,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-117","-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3320","exp200802_GP3_C08",300,0.0146803638094295,47.2159402558351,96.5416666666667,900,5.948056415404,0,0.010207830874003,5.948056415404,930,"C",9,"C08","exp200802","GP3",2,"VSS-121",0.0173205080756888,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-121","1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3328","exp200228_M1_B08",450,0.00206192274365634,336.165446883237,8.54203333333334,690,0.496042492865578,60,0.0201576811187822,0.450275763736766,930,"B",7,"B08","exp200228","M1",2,"VSS-129",0.0216316214224215,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-129","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3332","exp200802_GP3_A09",330,0.0205129987938539,33.7906313711492,88.4186666666667,870,4.9809814789658,0,0.0159065203757079,4.58158625440477,930,"A",9,"A09","exp200802","GP3",2,"VSS-133",0.00585946527708232,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-133","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3336","exp200226_P2_C02",240,0.0284123953414787,24.3959431167013,127.214911111,840,5.95672548530287,30,0.00732074950023961,5.87399565002667,930,"C",3,"C02","exp200226","P2",2,"VSS-137",0.00152752523165195,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-137","5",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3337","exp200226_P2_B07",240,0.0297868411013682,23.2702480333877,130.877277778,930,6.28483801076166,60,0.0139817536678793,6.28483801076166,930,"B",7,"B07","exp200226","P2",2,"VSS-138",0.00577350269189626,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-138","8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3338","exp200802_GP3_E03",360,0.0280993966527127,24.6676891011832,108.390666666667,930,6.49285686802115,60,0.0110658173808289,6.49285686802115,930,"E",3,"E03","exp200802","GP3",2,"VSS-139",0.0497225636239055,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-139","45",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3340","exp200802_GP3_C06",420,0.0268331394326826,25.8338298464808,93.9916666666667,930,6.22325828178037,75,-0.0029922173511441,6.22325828178037,930,"C",4,"C06","exp200802","GP3",2.5,"VSS-141",0.00699999999999997,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-141","45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3346","exp200802_GP3_C03",420,0.0200192698036311,34.6431720468732,91.6101666666667,930,5.9783863099297,15,0.00819537227765784,5.9783863099297,930,"C",3.5,"C03","exp200802","GP3",2,"VSS-147",0.0211266025033211,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-147","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3348","exp200802_GP3_B10",270,0.0238239031847221,29.0971877719181,126.878166666667,750,6.21455460560549,15,0.0492476278031652,6.06828262795201,930,"B",11,"B10","exp200802","GP3",2,"VSS-149",0.0448441746495573,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-149","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3350","exp200228_M1_A04",600,0.014674182831096,47.2358282936955,51.6600333333334,930,4.90848440556548,60,0.00620097215469248,4.90848440556548,930,"A",9,"A04","exp200228","M1",2,"VSS-151",0.00723417813807024,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-151","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3352","exp200802_GP3_B03",450,0.0272666407432367,25.421391040854,91.5621666666667,930,6.35925741657913,60,-0.00240210708492848,6.35925741657913,930,"B",3.5,"B03","exp200802","GP3",2,"VSS-153",0.0119303534454489,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-153","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3356","exp200816_GP4_A03",330,0.0223167369995605,31.0745728389008,112.635166666667,915,5.97118030033215,0,0.0335233679019758,5.9695876125178,930,"A",9,"A03","exp200816","GP4",2.5,"VSS-157",0.012133974342042,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-157","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3358","exp200228_M1_A02",690,0.0150065322507486,46.1896971917257,50.8060333333334,930,5.14334022978762,0,0.0101912996558485,5.14334022978762,930,"A",4,"A02","exp200228","M1",2,"VSS-159",0.00556776436283002,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-159","30",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3360","exp200228_M1_B11",480,0.0026295124056118,263.602932270127,9.74586666633334,690,0.639090179766193,0,0.016466920615321,0.590392262846514,930,"B",5,"B11","exp200228","M1",2,"VSS-161",0.0098488578017961,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-161","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3361","exp200228_M1_A06",690,0.00277774220471038,249.536180637835,13.7750333333333,900,0.905012751751626,30,0.0065191113654412,0.816895124488993,930,"A",7,"A06","exp200228","M1",2,"VSS-162",0.00907377172587747,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-162","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3362","exp200816_GP4_C10",300,0.0212536376730982,32.6151246435812,117.716166666667,930,6.2960698788411,0,0.0345747495974468,6.23869731815418,930,"C",9,"C10","exp200816","GP4",2,"VSS-163",0.0153405779986718,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-163","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3366","exp200816_GP4_B02",270,0.0219553779287415,31.5707241665176,127.488,930,6.50986317238689,0,0.0417103601523082,6.50986317238689,930,"B",3,"B02","exp200816","GP4",2,"VSS-167",0.0194465078270281,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-167","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3367","exp200228_M1_F03",615,0.011656508282355,59.6600167304107,44.8524833333334,930,4.18401527138624,0,0.0203839548304806,4.18401527138624,930,"F",4.5,"F03","exp200228","M1",1.5,"VSS-170",0.0150443787951957,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-170","101",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3368","exp200816_GP4_E08",405,0.0215387329243122,32.1851267172017,97.4766666666667,930,5.98251636496398,0,0.024875914393325,5.98251636496398,930,"E",8,"E08","exp200816","GP4",2,"VSS-171",0.00933273807625608,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-171","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3370","exp200816_GP4_A07",345,0.0208050704346835,33.3522677247169,102.569666666667,900,5.79665810680728,0,0.0362624538321338,5.77567198045271,930,"A",7,"A07","exp200816","GP4",2,"VSS-173",0.0117089709197692,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-173","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3372","exp200816_GP4_D09",405,0.0224453718254069,30.9261070716079,105.963666666667,870,6.34626373834374,0,0.0445162278227684,6.29678713515689,930,"D",9,"D09","exp200816","GP4",2,"VSS-175",0.0122868493384865,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-175","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3376","exp200816_GP4_A11",330,0.0218238401305469,31.8509624603022,113.877166666667,930,6.22952258131314,0,0.0180954012909638,6.1966093792777,930,"A",6,"A11","exp200816","GP4",2,"VSS-179",0.0144499134945508,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-179","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3381","exp200816_GP4_D04",255,0.0268284814036023,25.8816195861403,133.985166666667,930,6.35878137363165,0,0.0256506419118962,6.35300642026276,930,"D",4,"D04","exp200816","GP4",2,"VSS-184",0.00792674796706274,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-184","1795",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3382","exp200816_GP4_C07",345,0.0232456838465904,29.8243929594371,110.456166666667,930,6.52953730492148,0,0.0411853226163273,6.52953730492148,930,"C",7,"C07","exp200816","GP4",2,"VSS-185",0.019250108224804,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-185","239",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3383","exp200228_M1_A10",930,0.00623354515058989,111.196303839133,25.1500333333333,930,2.49686227795055,0,0.00908009188971945,2.49686227795055,930,"A",10,"A10","exp200228","M1",2,"VSS-186",0.000577350269189625,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-186","199",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3384","exp200228_M1_A12",600,0.0177494527368577,39.0517494165094,63.8936666663334,930,5.85492176823128,0,0.00861412687873434,5.85492176823128,930,"A",11,"A12","exp200228","M1",2,"VSS-187",0.00351188458428425,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-187","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3389","exp200816_GP4_C02",240,0.0242404394762871,28.594662288941,132.879,900,6.16067626129774,0,0.0567374100401995,6.10749943781212,930,"C",2,"C02","exp200816","GP4",2,"VSS-192",0.0313985137652512,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-192","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3394","exp200228_M1_C08",600,0.00387002123980332,179.106815598555,19.3047666663333,930,1.85771688215493,0,0.0142939547264582,1.85771688215493,930,"C",9,"C08","exp200228","M1",2,"VSS-197",0.00793725393319377,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-197","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3396","exp200228_M1_A09",540,0.0192353056255878,36.0351529656947,73.5621333333334,930,6.14275243994605,0,0.0103924642046746,6.14275243994605,930,"A",9,"A09","exp200228","M1",2,"VSS-199",0.007,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-199","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3401","exp200816_GP4_B08",300,0.0228107159297231,30.3869103756079,126.578,930,6.73855466957483,0,0.0525873910756386,6.73855466957483,930,"B",7,"B08","exp200816","GP4",2,"VSS-205",0.021717120742247,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-205","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3403","exp200816_GP4_A04",270,0.025537664241787,27.1421526259146,136.224,930,6.65572767426245,0,0.0353315331293451,6.65572767426245,930,"A",9,"A04","exp200816","GP4",2,"VSS-207",0.0820993300825287,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-207","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3412","exp200228_M1_E03",720,0.0170627087830397,40.6235134979817,52.7439333333334,930,5.67215187061747,90,0.00796357720354305,5.67215187061747,930,"E",3,"E03","exp200228","M1",2,"VSS-216",0.00757187779440037,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-216","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3413","exp200816_GP4_A02",390,0.0247899022460195,27.9616711379348,107.096666666667,930,6.17913017460605,0,0.0252583796198297,6.17913017460605,930,"A",4,"A02","exp200816","GP4",2,"VSS-217",0.027524534510142,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-217","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3415","exp200816_GP4_B11",270,0.0230760923075136,30.0374591730271,123.511,930,6.12918595917449,0,0.0453689873413556,6.12918595917449,930,"B",5,"B11","exp200816","GP4",2,"VSS-219",0.0386527273725068,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-219","239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3416","exp200228_M1_C06",600,0.0189239836536164,36.6279739640064,64.4570333333334,930,6.25955063756011,60,0.00683404474658518,6.25955063756011,930,"C",6,"C06","exp200228","M1",2,"VSS-220",0.00416333199893227,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-220","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3417","exp200816_GP4_A06",330,0.0224546968871722,30.8686946006349,118.52,930,6.42286366032543,0,0.0292485635360363,6.42286366032543,930,"A",7,"A06","exp200816","GP4",2,"VSS-221",0.0256209549652883,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-221","239",1,"Survived",0,TRUE,0,1,FALSE,0,"Unknown",23,"paired-invasive",NA
"BPH3423","exp200228_M1_A01",765,0.00928741617035768,79.3825685482504,32.1092666663333,930,3.46378776488903,60,0.0154379762760891,3.46378776488903,930,"A",2,"A01","exp200228","M1",2.5,"VSS-227",0.00417736385331264,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-227","20",0,"Died",0,TRUE,0,0,FALSE,-0.5,"Unknown",8,"paired-invasive",NA
"BPH3425","exp200228_M1_B10",720,0.0123313684179948,56.2100779949497,38.3060333333334,930,4.23112196595038,60,0.0118611814405128,4.23112196595038,930,"B",10,"B10","exp200228","M1",2,"VSS-229",0.00752191844520374,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-229","6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3427","exp200226_P2_C11",240,0.0288907070698452,23.9920462619422,130.059911111,930,6.20812416262522,0,0.00905838392533902,6.20812416262522,930,"C",7,"C11","exp200226","P2",2,"VSS-231",0.0120554275466834,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-231","22",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3431","exp200816_GP4_F03",330,0.0237416397165509,29.2127129027599,118.395666666667,930,6.53331812296593,0,0.0344175842388026,6.53276015497698,930,"F",6,"F03","exp200816","GP4",2,"VSS-235",0.0153763888261624,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-235","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3433","exp200228_M1_B01",420,0.00226383732563496,306.182415454932,9.53866666633334,660,0.542203142913253,60,0.0119787464368637,0.486628295914092,930,"B",3,"B01","exp200228","M1",2,"VSS-237",0.00173205080756888,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-237","239",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3434","exp200816_GP4_A10",240,0.0276640439199743,25.0572156794962,135.290666666667,930,6.52321559838965,0,0.0344044268445587,6.52321559838965,930,"A",10,"A10","exp200816","GP4",2,"VSS-238",0.0236304887803871,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-238","20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3435","exp200816_GP4_A12",360,0.0211494251351582,32.7738071427613,99.9773333333334,870,5.88544905908905,0,0.0237732909612179,5.85243159703474,930,"A",11,"A12","exp200816","GP4",2,"VSS-239",0.02249222087745,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-239","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3448","exp200228_M1_B05",630,0.0150056553846989,46.1923963192396,53.5197666663334,930,4.99438511027249,0,0.0135090551795427,4.99438511027249,930,"B",2,"B05","exp200228","M1",2,"VSS-252",0.0055075705472861,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-252","30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3451","exp200228_M1_F05",450,0.00159058401967251,435.781556954569,7.69696666633334,900,0.459729194556026,0,0.017761312072617,0.431763404962876,930,"F",5,"F05","exp200228","M1",2,"VSS-255",0.00754983443527075,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-255","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3453","exp200228_M1_A08",450,0.0022872791761334,303.044415300321,10.0624666663333,780,0.678525612493262,0,0.0174872013546332,0.585400884906008,930,"A",8,"A08","exp200228","M1",2,"VSS-257",0.00712002905164693,FALSE,FALSE,FALSE,0,0,0,FALSE,"VSS-257","239",1,"Died",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
