well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A08,A,8,0.797,TRUE,exp201112,P2,exp201112_P2_A08,990,JE2,NA,CONTROL
A08,A,8,0.8,TRUE,exp201112,P2,exp201112_P2_A08,1000,JE2,NA,CONTROL
A08,A,8,0.803,TRUE,exp201112,P2,exp201112_P2_A08,1010,JE2,NA,CONTROL
A08,A,8,0.83,TRUE,exp201112,P2,exp201112_P2_A08,1020,JE2,NA,CONTROL
A08,A,8,0.802,TRUE,exp201112,P2,exp201112_P2_A08,1030,JE2,NA,CONTROL
A08,A,8,0.836,TRUE,exp201112,P2,exp201112_P2_A08,1040,JE2,NA,CONTROL
A08,A,8,0.798,TRUE,exp201112,P2,exp201112_P2_A08,1050,JE2,NA,CONTROL
A08,A,8,0.818,TRUE,exp201112,P2,exp201112_P2_A08,1060,JE2,NA,CONTROL
B02,B,2,0.009,TRUE,exp201112,P2,exp201112_P2_B02,0,TOX-4,3,CONTROL
B02,B,2,0.013,TRUE,exp201112,P2,exp201112_P2_B02,10,TOX-4,3,CONTROL
B02,B,2,8.66667e-4,TRUE,exp201112,P2,exp201112_P2_B02,20,TOX-4,3,CONTROL
B02,B,2,0.005,TRUE,exp201112,P2,exp201112_P2_B02,30,TOX-4,3,CONTROL
B02,B,2,-0.005,TRUE,exp201112,P2,exp201112_P2_B02,40,TOX-4,3,CONTROL
B02,B,2,0.002,TRUE,exp201112,P2,exp201112_P2_B02,50,TOX-4,3,CONTROL
B02,B,2,0.001,TRUE,exp201112,P2,exp201112_P2_B02,60,TOX-4,3,CONTROL
B02,B,2,0.011,TRUE,exp201112,P2,exp201112_P2_B02,70,TOX-4,3,CONTROL
B02,B,2,-0.013,TRUE,exp201112,P2,exp201112_P2_B02,80,TOX-4,3,CONTROL
B02,B,2,-0.006,TRUE,exp201112,P2,exp201112_P2_B02,90,TOX-4,3,CONTROL
B02,B,2,0.003,TRUE,exp201112,P2,exp201112_P2_B02,100,TOX-4,3,CONTROL
B02,B,2,0.005,TRUE,exp201112,P2,exp201112_P2_B02,110,TOX-4,3,CONTROL
B02,B,2,-0.011,TRUE,exp201112,P2,exp201112_P2_B02,120,TOX-4,3,CONTROL
B02,B,2,-0.003,TRUE,exp201112,P2,exp201112_P2_B02,130,TOX-4,3,CONTROL
B02,B,2,0.008,TRUE,exp201112,P2,exp201112_P2_B02,140,TOX-4,3,CONTROL
B02,B,2,0.013,TRUE,exp201112,P2,exp201112_P2_B02,150,TOX-4,3,CONTROL
B02,B,2,-0.005,TRUE,exp201112,P2,exp201112_P2_B02,160,TOX-4,3,CONTROL
B02,B,2,0.009,TRUE,exp201112,P2,exp201112_P2_B02,170,TOX-4,3,CONTROL
B02,B,2,0.008,TRUE,exp201112,P2,exp201112_P2_B02,180,TOX-4,3,CONTROL
B02,B,2,0.027,TRUE,exp201112,P2,exp201112_P2_B02,190,TOX-4,3,CONTROL
B02,B,2,0.011,TRUE,exp201112,P2,exp201112_P2_B02,200,TOX-4,3,CONTROL
B02,B,2,0.034,TRUE,exp201112,P2,exp201112_P2_B02,210,TOX-4,3,CONTROL
B02,B,2,0.043,TRUE,exp201112,P2,exp201112_P2_B02,220,TOX-4,3,CONTROL
B02,B,2,0.046,TRUE,exp201112,P2,exp201112_P2_B02,230,TOX-4,3,CONTROL
B02,B,2,0.07,TRUE,exp201112,P2,exp201112_P2_B02,240,TOX-4,3,CONTROL
B02,B,2,0.074,TRUE,exp201112,P2,exp201112_P2_B02,250,TOX-4,3,CONTROL
B02,B,2,0.105,TRUE,exp201112,P2,exp201112_P2_B02,260,TOX-4,3,CONTROL
B02,B,2,0.115,TRUE,exp201112,P2,exp201112_P2_B02,270,TOX-4,3,CONTROL
B02,B,2,0.122,TRUE,exp201112,P2,exp201112_P2_B02,280,TOX-4,3,CONTROL
B02,B,2,0.156,TRUE,exp201112,P2,exp201112_P2_B02,290,TOX-4,3,CONTROL
B02,B,2,0.185,TRUE,exp201112,P2,exp201112_P2_B02,300,TOX-4,3,CONTROL
B02,B,2,0.203,TRUE,exp201112,P2,exp201112_P2_B02,310,TOX-4,3,CONTROL
B02,B,2,0.241,TRUE,exp201112,P2,exp201112_P2_B02,320,TOX-4,3,CONTROL
B02,B,2,0.276,TRUE,exp201112,P2,exp201112_P2_B02,330,TOX-4,3,CONTROL
B02,B,2,0.297,TRUE,exp201112,P2,exp201112_P2_B02,340,TOX-4,3,CONTROL
B02,B,2,0.335,TRUE,exp201112,P2,exp201112_P2_B02,350,TOX-4,3,CONTROL
B02,B,2,0.37,TRUE,exp201112,P2,exp201112_P2_B02,360,TOX-4,3,CONTROL
B02,B,2,0.385,TRUE,exp201112,P2,exp201112_P2_B02,370,TOX-4,3,CONTROL
B02,B,2,0.427,TRUE,exp201112,P2,exp201112_P2_B02,380,TOX-4,3,CONTROL
B02,B,2,0.456,TRUE,exp201112,P2,exp201112_P2_B02,390,TOX-4,3,CONTROL
B02,B,2,0.468,TRUE,exp201112,P2,exp201112_P2_B02,400,TOX-4,3,CONTROL
B02,B,2,0.491,TRUE,exp201112,P2,exp201112_P2_B02,410,TOX-4,3,CONTROL
B02,B,2,0.525,TRUE,exp201112,P2,exp201112_P2_B02,420,TOX-4,3,CONTROL
B02,B,2,0.526,TRUE,exp201112,P2,exp201112_P2_B02,430,TOX-4,3,CONTROL
B02,B,2,0.519,TRUE,exp201112,P2,exp201112_P2_B02,440,TOX-4,3,CONTROL
B02,B,2,0.544,TRUE,exp201112,P2,exp201112_P2_B02,450,TOX-4,3,CONTROL
B02,B,2,0.537,TRUE,exp201112,P2,exp201112_P2_B02,460,TOX-4,3,CONTROL
B02,B,2,0.522,TRUE,exp201112,P2,exp201112_P2_B02,470,TOX-4,3,CONTROL
B02,B,2,0.546,TRUE,exp201112,P2,exp201112_P2_B02,480,TOX-4,3,CONTROL
B02,B,2,0.554,TRUE,exp201112,P2,exp201112_P2_B02,490,TOX-4,3,CONTROL
B02,B,2,0.56,TRUE,exp201112,P2,exp201112_P2_B02,500,TOX-4,3,CONTROL
B02,B,2,0.591,TRUE,exp201112,P2,exp201112_P2_B02,510,TOX-4,3,CONTROL
B02,B,2,0.584,TRUE,exp201112,P2,exp201112_P2_B02,520,TOX-4,3,CONTROL
B02,B,2,0.59,TRUE,exp201112,P2,exp201112_P2_B02,530,TOX-4,3,CONTROL
B02,B,2,0.6,TRUE,exp201112,P2,exp201112_P2_B02,540,TOX-4,3,CONTROL
B02,B,2,0.612,TRUE,exp201112,P2,exp201112_P2_B02,550,TOX-4,3,CONTROL
B02,B,2,0.62,TRUE,exp201112,P2,exp201112_P2_B02,560,TOX-4,3,CONTROL
B02,B,2,0.607,TRUE,exp201112,P2,exp201112_P2_B02,570,TOX-4,3,CONTROL
B02,B,2,0.646,TRUE,exp201112,P2,exp201112_P2_B02,580,TOX-4,3,CONTROL
