GP-1217	24
GP-1218	37
GP-1219	18
GP-1220	12
GP-1221	13
GP-1222	6
GP-1223	29
GP-1224	35
GP-1225	29
GP-1226	21
GP-1227	34
GP-1228	20
GP-1229	81
GP-1230	5
GP-1231	31
GP-1232	58
GP-1233	42
GP-1234	24
GP-1235	10
GP-1236	9
GP-1237	17
GP-1238	29
GP-1239	13
GP-1240	11
GP-1241	11
GP-1242	10
GP-1243	17
GP-1244	68
GP-1245	8
GP-1246	13
GP-1247	80
GP-1248	58
GP-1249	81
GP-1250	60
GP-1251	46
GP-1252	57
GP-1253	26
GP-1254	33
GP-1255	15
GP-1256	21
GP-1257	54
GP-1258	30
GP-1259	26
GP-1260	32
GP-1261	22
GP-1262	25
GP-1263	49
GP-1264	44
GP-1265	37
GP-1266	30
GP-1267	37
GP-1268	93
GP-1269	19
GP-1270	40
GP-1271	58
GP-1272	55
GP-1273	21
GP-1274	22
GP-1275	8
GP-1276	29
GP-1277	43
GP-1278	26
GP-1279	26
GP-1280	26
GP-1281	21
GP-1282	33
GP-1283	82
GP-1284	4
GP-1285	24
GP-1286	83
GP-1287	63
GP-1288	70
GP-1289	49
GP-1290	59
GP-1291	38
GP-1292	41
GP-1293	42
GP-1294	39
GP-1295	13
GP-1296	24
GP-1297	24
GP-1298	23
GP-1299	43
GP-1300	25
GP-1301	18
GP-1302	23
GP-1303	13
GP-1304	34
GP-1305	40
GP-1306	33
GP-1307	20
GP-1308	38
GP-1309	26
GP-1310	87
GP-1311	5
GP-1312	34
GP-1313	57
GP-1314	43
GP-1315	23
GP-1316	13
GP-1317	12
GP-1318	20
GP-1319	34
GP-1320	19
GP-1321	13
GP-1322	16
GP-1323	14
GP-1324	20
GP-1325	73
GP-1326	10
GP-1327	17
GP-1328	87
GP-1329	70
GP-1330	80
GP-1331	53
GP-1332	42
GP-1333	44
GP-1334	50
GP-1335	39
GP-1336	15
GP-1337	26
GP-1338	25
GP-1339	26
GP-1340	51
GP-1341	27
GP-1342	27
GP-1343	29
GP-1344	29
GP-1345	36
GP-1346	42
GP-1347	40
GP-1348	27
GP-1349	44
GP-1350	31
GP-1351	92
GP-1352	10
GP-1353	36
GP-1354	65
GP-1355	45
GP-1356	23
GP-1357	15
GP-1358	9
GP-1359	26
GP-1360	38
GP-1361	23
GP-1362	13
GP-1363	15
GP-1364	15
GP-1365	27
GP-1366	72
GP-1367	12
GP-1368	14
GP-1369	120
GP-1370	99
GP-1371	113
GP-1372	83
GP-1373	90
GP-1374	72
GP-1375	78
GP-1376	84
GP-1377	74
GP-1378	71
GP-1379	60
GP-1380	52
GP-1381	26
GP-1382	84
GP-1383	68
GP-1384	81
GP-1385	63
GP-1386	81
GP-1387	67
GP-1388	77
GP-1389	87
GP-1390	85
GP-1391	66
GP-1392	84
GP-1393	123
GP-1394	67
GP-1395	68
GP-1396	89
GP-1397	82
GP-1398	59
GP-1399	69
GP-1400	52
GP-1401	66
GP-1402	72
GP-1403	67
GP-1404	61
GP-1405	71
GP-1406	128
GP-1407	70
GP-1408	73
GP-1409	109
GP-1410	51
GP-1411	70
GP-1412	91
GP-1413	68
GP-1414	69
GP-1415	26
GP-1416	16
GP-1417	23
GP-1418	20
GP-1419	40
GP-1420	25
GP-1421	35
GP-1422	35
GP-1423	35
GP-1424	21
GP-1425	25
GP-1426	41
GP-1427	39
GP-1428	37
GP-1429	43
GP-1430	83
GP-1431	22
GP-1432	33
GP-1433	64
GP-1434	47
GP-1435	29
GP-1436	26
GP-1437	22
GP-1438	26
GP-1439	35
GP-1440	23
GP-1441	19
GP-1442	24
GP-1443	26
GP-1444	28
GP-1445	72
GP-1446	23
GP-1447	29
GP-1448	19
GP-1449	20
GP-1450	121
GP-1451	78
GP-1452	66
GP-1453	90
GP-1454	94
GP-1455	78
GP-1456	82
GP-1457	84
GP-1458	77
GP-1459	64
GP-1460	60
GP-1461	57
GP-1462	62
GP-1463	31
GP-1464	63
GP-1465	65
GP-1466	66
GP-1467	64
GP-1468	55
GP-1469	71
GP-1470	77
GP-1471	29
GP-1472	75
GP-1473	36
GP-1474	121
GP-1475	53
GP-1476	70
GP-1477	78
GP-1478	83
GP-1479	63
GP-1480	59
GP-1481	54
GP-1482	55
GP-1483	70
GP-1484	56
GP-1485	51
GP-1486	59
GP-1487	58
GP-1488	57
GP-1489	110
GP-1490	55
GP-1491	60
GP-1492	136
GP-1493	94
GP-1494	93
GP-1495	106
GP-1496	81
GP-1497	83
GP-1498	84
GP-1499	85
GP-1500	63
GP-1501	77
GP-1502	78
GP-1503	73
GP-1504	58
GP-1505	83
GP-1506	79
GP-1507	81
GP-1508	73
GP-1509	64
GP-1510	91
GP-1511	97
GP-1512	51
GP-1513	91
GP-1514	44
GP-1515	145
GP-1516	57
GP-1517	68
GP-1518	90
GP-1519	85
GP-1520	56
GP-1521	56
GP-1522	49
GP-1523	68
GP-1524	84
GP-1525	70
GP-1526	58
GP-1527	59
GP-1528	54
GP-1529	62
GP-1530	118
GP-1531	58
GP-1532	52
GP-1533	88
GP-1534	65
GP-1535	85
GP-1536	65
GP-1537	67
GP-1538	48
GP-1539	54
GP-1540	57
GP-1541	47
GP-1542	54
GP-1543	37
GP-1544	33
GP-1545	22
GP-1546	23
GP-1547	53
GP-1548	40
GP-1549	49
GP-1550	31
GP-1551	48
GP-1552	38
GP-1553	29
GP-1554	52
GP-1555	54
GP-1556	48
GP-1557	55
GP-1558	98
GP-1559	35
GP-1560	42
GP-1561	58
GP-1562	56
GP-1563	21
GP-1564	40
GP-1565	18
GP-1566	36
GP-1567	44
GP-1568	32
GP-1569	32
GP-1570	40
GP-1571	104
GP-1572	38
GP-1573	40
GP-1574	85
GP-1575	22
GP-1576	39
GP-1577	121
GP-1578	75
GP-1579	73
GP-1580	82
GP-1581	76
GP-1582	81
GP-1583	82
GP-1584	75
GP-1585	48
GP-1586	58
GP-1587	60
GP-1588	63
GP-1589	42
GP-1590	58
GP-1591	55
GP-1592	58
GP-1593	56
GP-1594	45
GP-1595	67
GP-1596	78
GP-1597	35
GP-1598	21
GP-1599	75
GP-1600	126
GP-1601	44
GP-1602	73
GP-1603	88
GP-1604	85
GP-1605	60
GP-1606	49
GP-1607	50
GP-1608	54
GP-1609	71
GP-1610	55
GP-1611	49
GP-1612	50
GP-1613	49
GP-1614	61
GP-1615	111
GP-1616	44
GP-1617	50
GP-1618	112
GP-1619	80
GP-1620	59
GP-1621	58
GP-1622	64
GP-1623	55
GP-1624	59
GP-1625	58
GP-1626	53
GP-1627	50
GP-1628	36
GP-1629	43
GP-1630	31
GP-1631	58
GP-1632	42
GP-1633	52
GP-1634	50
GP-1635	53
GP-1636	42
GP-1637	42
GP-1638	54
GP-1639	56
GP-1640	58
GP-1641	54
GP-1642	62
GP-1643	40
GP-1644	48
GP-1645	76
GP-1646	61
GP-1647	52
GP-1648	47
GP-1649	44
GP-1650	47
GP-1651	41
GP-1652	41
GP-1653	42
GP-1654	44
GP-1655	47
GP-1656	48
GP-1657	10
GP-1658	43
GP-1659	49
GP-1660	110
GP-1661	90
GP-1662	98
GP-1663	74
GP-1664	84
GP-1665	55
GP-1666	60
GP-1667	59
GP-1668	57
GP-1669	37
GP-1670	48
GP-1671	48
GP-1672	47
GP-1673	75
GP-1674	51
GP-1675	50
GP-1676	50
GP-1677	45
GP-1678	34
GP-1679	60
GP-1680	67
GP-1681	62
GP-1682	44
GP-1683	65
GP-1684	54
GP-1685	114
GP-1686	49
GP-1687	82
GP-1688	56
GP-1689	29
GP-1690	30
GP-1691	24
GP-1692	41
GP-1693	56
GP-1694	41
GP-1695	30
GP-1696	35
GP-1697	28
GP-1698	39
GP-1699	90
GP-1700	29
GP-1701	31
GP-1702	127
GP-1703	107
GP-1704	114
GP-1705	89
GP-1706	99
GP-1707	63
GP-1708	66
GP-1709	65
GP-1710	64
GP-1711	88
GP-1712	65
GP-1713	63
GP-1714	67
GP-1715	54
GP-1716	88
GP-1717	76
GP-1718	82
GP-1719	77
GP-1720	80
GP-1721	66
GP-1722	67
GP-1723	84
GP-1724	85
GP-1725	61
GP-1726	78
GP-1727	89
GP-1728	128
GP-1729	55
GP-1730	87
GP-1731	45
GP-1732	40
GP-1733	54
GP-1734	46
GP-1735	60
GP-1736	65
GP-1737	62
GP-1738	49
GP-1739	58
GP-1740	143
GP-1741	53
GP-1742	54
GP-1743	96
GP-1744	57
GP-1745	49
GP-1746	172
GP-1747	142
