well,sample,wave_length,time,OD,timepoint
G08,Sample X80,WL493,354,35116,354
G09,Sample X81,WL493,354,34584,354
G10,Sample X82,WL493,354,35812,354
G11,Sample X83,WL493,354,35669,354
G12,Sample X84,WL493,354,35665,354
H01,Sample X85,WL493,354,35716,354
H02,Sample X86,WL493,354,36076,354
H03,Sample X87,WL493,354,35369,354
H04,Sample X88,WL493,354,37255,354
H05,Sample X89,WL493,354,36083,354
H06,Sample X90,WL493,354,34721,354
H07,Sample X91,WL493,354,35320,354
H08,Sample X92,WL493,354,35624,354
H09,Sample X93,WL493,354,34622,354
H10,Sample X94,WL493,354,35178,354
H11,Sample X95,WL493,354,35069,354
H12,Sample X96,WL493,354,35659,354
A01,Sample X1,WL493,360,37090,360
A02,Sample X2,WL493,360,36628,360
A03,Sample X3,WL493,360,36711,360
A04,Sample X4,WL493,360,35791,360
A05,Sample X5,WL493,360,35845,360
A06,Sample X6,WL493,360,35423,360
A07,Sample X7,WL493,360,37648,360
A08,Sample X8,WL493,360,36398,360
A09,Sample X9,WL493,360,36127,360
A10,Sample X10,WL493,360,36050,360
A11,Sample X11,WL493,360,35475,360
A12,Sample X12,WL493,360,36468,360
B01,Sample X13,WL493,360,35941,360
B02,Sample X14,WL493,360,35737,360
B03,Sample X15,WL493,360,34998,360
B04,Sample X16,WL493,360,36049,360
B05,Sample X17,WL493,360,35627,360
B06,Sample X18,WL493,360,35901,360
B07,Sample X19,WL493,360,34884,360
B08,Sample X20,WL493,360,35294,360
B09,Sample X21,WL493,360,35937,360
B10,Sample X22,WL493,360,35333,360
B11,Sample X23,WL493,360,34925,360
B12,Sample X24,WL493,360,36420,360
C01,Sample X25,WL493,360,35454,360
C02,Sample X26,WL493,360,35370,360
C03,Sample X27,WL493,360,35242,360
C04,Sample X28,WL493,360,34260,360
C05,Sample X29,WL493,360,34577,360
C06,Sample X30,WL493,360,35615,360
C07,Sample X31,WL493,360,36442,360
C08,Sample X32,WL493,360,34663,360
C09,Sample X33,WL493,360,34633,360
C10,Sample X34,WL493,360,34933,360
C11,Sample X35,WL493,360,34479,360
C12,Sample X36,WL493,360,35895,360
D01,Sample X37,WL493,360,36011,360
D02,Sample X38,WL493,360,35032,360
D03,Sample X39,WL493,360,35708,360
D04,Sample X40,WL493,360,34771,360
D05,Sample X41,WL493,360,35022,360
D06,Sample X42,WL493,360,34302,360
D07,Sample X43,WL493,360,35044,360
D08,Sample X44,WL493,360,34420,360
D09,Sample X45,WL493,360,37442,360
D10,Sample X46,WL493,360,34758,360
D11,Sample X47,WL493,360,35584,360
D12,Sample X48,WL493,360,35571,360
E01,Sample X49,WL493,360,36254,360
E02,Sample X50,WL493,360,35659,360
E03,Sample X51,WL493,360,34790,360
E04,Sample X52,WL493,360,34791,360
E05,Sample X53,WL493,360,34673,360
E06,Sample X54,WL493,360,35871,360
E07,Sample X55,WL493,360,34398,360
E08,Sample X56,WL493,360,34538,360
E09,Sample X57,WL493,360,37164,360
E10,Sample X58,WL493,360,34955,360
E11,Sample X59,WL493,360,37669,360
E12,Sample X60,WL493,360,35092,360
F01,Sample X61,WL493,360,35230,360
F02,Sample X62,WL493,360,35176,360
F03,Sample X63,WL493,360,35192,360
F04,Sample X64,WL493,360,34467,360
F05,Sample X65,WL493,360,34855,360
F06,Sample X66,WL493,360,35010,360
F07,Sample X67,WL493,360,34967,360
F08,Sample X68,WL493,360,35239,360
F09,Sample X69,WL493,360,37237,360
F10,Sample X70,WL493,360,34514,360
F11,Sample X71,WL493,360,34784,360
F12,Sample X72,WL493,360,37009,360
G01,Sample X73,WL493,360,36145,360
G02,Sample X74,WL493,360,34812,360
G03,Sample X75,WL493,360,35263,360
G04,Sample X76,WL493,360,34499,360
G05,Sample X77,WL493,360,34721,360
G06,Sample X78,WL493,360,35045,360
G07,Sample X79,WL493,360,35046,360
G08,Sample X80,WL493,360,35068,360
G09,Sample X81,WL493,360,34993,360
G10,Sample X82,WL493,360,36351,360
G11,Sample X83,WL493,360,35790,360
G12,Sample X84,WL493,360,35665,360
H01,Sample X85,WL493,360,35316,360
H02,Sample X86,WL493,360,34908,360
H03,Sample X87,WL493,360,35818,360
H04,Sample X88,WL493,360,37898,360
H05,Sample X89,WL493,360,36500,360
H06,Sample X90,WL493,360,34762,360
H07,Sample X91,WL493,360,35050,360
H08,Sample X92,WL493,360,35712,360
H09,Sample X93,WL493,360,34500,360
H10,Sample X94,WL493,360,35006,360
H11,Sample X95,WL493,360,35068,360
H12,Sample X96,WL493,360,35078,360
A01,Sample X1,WL493,366,36658,366
A02,Sample X2,WL493,366,36530,366
A03,Sample X3,WL493,366,36969,366
A04,Sample X4,WL493,366,35092,366
A05,Sample X5,WL493,366,36201,366
A06,Sample X6,WL493,366,35567,366
A07,Sample X7,WL493,366,37482,366
A08,Sample X8,WL493,366,36719,366
A09,Sample X9,WL493,366,35983,366
A10,Sample X10,WL493,366,35901,366
A11,Sample X11,WL493,366,35419,366
A12,Sample X12,WL493,366,36988,366
B01,Sample X13,WL493,366,35612,366
B02,Sample X14,WL493,366,36121,366
B03,Sample X15,WL493,366,35481,366
B04,Sample X16,WL493,366,36117,366
B05,Sample X17,WL493,366,35657,366
B06,Sample X18,WL493,366,35497,366
B07,Sample X19,WL493,366,34808,366
B08,Sample X20,WL493,366,34554,366
B09,Sample X21,WL493,366,35858,366
B10,Sample X22,WL493,366,35756,366
B11,Sample X23,WL493,366,35137,366
B12,Sample X24,WL493,366,36919,366
C01,Sample X25,WL493,366,35939,366
C02,Sample X26,WL493,366,35066,366
C03,Sample X27,WL493,366,34627,366
C04,Sample X28,WL493,366,34544,366
C05,Sample X29,WL493,366,34766,366
C06,Sample X30,WL493,366,36008,366
C07,Sample X31,WL493,366,36473,366
C08,Sample X32,WL493,366,35085,366
C09,Sample X33,WL493,366,34661,366
C10,Sample X34,WL493,366,34848,366
C11,Sample X35,WL493,366,34263,366
C12,Sample X36,WL493,366,36314,366
D01,Sample X37,WL493,366,36240,366
D02,Sample X38,WL493,366,34853,366
D03,Sample X39,WL493,366,35184,366
D04,Sample X40,WL493,366,34878,366
D05,Sample X41,WL493,366,35078,366
D06,Sample X42,WL493,366,34417,366
D07,Sample X43,WL493,366,34607,366
D08,Sample X44,WL493,366,34373,366
D09,Sample X45,WL493,366,37940,366
D10,Sample X46,WL493,366,34925,366
D11,Sample X47,WL493,366,35440,366
D12,Sample X48,WL493,366,35544,366
E01,Sample X49,WL493,366,36335,366
E02,Sample X50,WL493,366,36167,366
E03,Sample X51,WL493,366,34764,366
E04,Sample X52,WL493,366,35109,366
E05,Sample X53,WL493,366,34591,366
E06,Sample X54,WL493,366,35529,366
E07,Sample X55,WL493,366,34855,366
E08,Sample X56,WL493,366,34984,366
E09,Sample X57,WL493,366,37847,366
E10,Sample X58,WL493,366,34941,366
E11,Sample X59,WL493,366,37874,366
E12,Sample X60,WL493,366,35347,366
F01,Sample X61,WL493,366,35266,366
F02,Sample X62,WL493,366,34751,366
F03,Sample X63,WL493,366,35522,366
F04,Sample X64,WL493,366,34459,366
F05,Sample X65,WL493,366,35294,366
F06,Sample X66,WL493,366,34899,366
F07,Sample X67,WL493,366,35173,366
F08,Sample X68,WL493,366,35106,366
F09,Sample X69,WL493,366,37251,366
F10,Sample X70,WL493,366,35073,366
F11,Sample X71,WL493,366,35133,366
F12,Sample X72,WL493,366,36903,366
G01,Sample X73,WL493,366,36282,366
G02,Sample X74,WL493,366,35078,366
G03,Sample X75,WL493,366,35158,366
G04,Sample X76,WL493,366,34828,366
G05,Sample X77,WL493,366,35070,366
G06,Sample X78,WL493,366,35372,366
G07,Sample X79,WL493,366,35115,366
G08,Sample X80,WL493,366,34884,366
G09,Sample X81,WL493,366,34682,366
G10,Sample X82,WL493,366,36176,366
G11,Sample X83,WL493,366,35562,366
G12,Sample X84,WL493,366,35852,366
H01,Sample X85,WL493,366,35492,366
H02,Sample X86,WL493,366,35897,366
H03,Sample X87,WL493,366,35374,366
H04,Sample X88,WL493,366,37874,366
H05,Sample X89,WL493,366,36040,366
H06,Sample X90,WL493,366,35057,366
H07,Sample X91,WL493,366,34348,366
H08,Sample X92,WL493,366,35191,366
H09,Sample X93,WL493,366,34705,366
H10,Sample X94,WL493,366,35034,366
H11,Sample X95,WL493,366,34833,366
H12,Sample X96,WL493,366,35173,366
A01,Sample X1,WL493,372,36822,372
A02,Sample X2,WL493,372,37360,372
A03,Sample X3,WL493,372,36233,372
A04,Sample X4,WL493,372,35543,372
A05,Sample X5,WL493,372,36183,372
A06,Sample X6,WL493,372,35394,372
A07,Sample X7,WL493,372,38075,372
A08,Sample X8,WL493,372,36605,372
A09,Sample X9,WL493,372,36465,372
A10,Sample X10,WL493,372,36058,372
A11,Sample X11,WL493,372,35515,372
A12,Sample X12,WL493,372,36833,372
B01,Sample X13,WL493,372,36356,372
B02,Sample X14,WL493,372,35909,372
B03,Sample X15,WL493,372,35753,372
B04,Sample X16,WL493,372,36139,372
B05,Sample X17,WL493,372,35216,372
B06,Sample X18,WL493,372,35597,372
B07,Sample X19,WL493,372,34824,372
B08,Sample X20,WL493,372,35055,372
B09,Sample X21,WL493,372,35664,372
B10,Sample X22,WL493,372,35472,372
B11,Sample X23,WL493,372,35149,372
B12,Sample X24,WL493,372,36753,372
C01,Sample X25,WL493,372,35236,372
C02,Sample X26,WL493,372,35099,372
C03,Sample X27,WL493,372,35298,372
C04,Sample X28,WL493,372,34505,372
C05,Sample X29,WL493,372,35516,372
C06,Sample X30,WL493,372,35743,372
C07,Sample X31,WL493,372,36083,372
C08,Sample X32,WL493,372,34981,372
C09,Sample X33,WL493,372,34722,372
C10,Sample X34,WL493,372,34984,372
C11,Sample X35,WL493,372,34925,372
C12,Sample X36,WL493,372,35908,372
D01,Sample X37,WL493,372,36204,372
D02,Sample X38,WL493,372,35122,372
D03,Sample X39,WL493,372,34988,372
D04,Sample X40,WL493,372,35127,372
D05,Sample X41,WL493,372,34831,372
D06,Sample X42,WL493,372,34382,372
D07,Sample X43,WL493,372,35286,372
D08,Sample X44,WL493,372,35291,372
D09,Sample X45,WL493,372,37989,372
D10,Sample X46,WL493,372,34868,372
D11,Sample X47,WL493,372,35464,372
D12,Sample X48,WL493,372,35665,372
E01,Sample X49,WL493,372,36393,372
E02,Sample X50,WL493,372,36503,372
E03,Sample X51,WL493,372,34606,372
E04,Sample X52,WL493,372,35126,372
E05,Sample X53,WL493,372,35026,372
E06,Sample X54,WL493,372,35904,372
E07,Sample X55,WL493,372,34511,372
E08,Sample X56,WL493,372,35053,372
E09,Sample X57,WL493,372,38134,372
E10,Sample X58,WL493,372,35119,372
E11,Sample X59,WL493,372,38209,372
E12,Sample X60,WL493,372,35352,372
F01,Sample X61,WL493,372,35272,372
F02,Sample X62,WL493,372,35042,372
F03,Sample X63,WL493,372,35121,372
F04,Sample X64,WL493,372,34656,372
F05,Sample X65,WL493,372,35453,372
F06,Sample X66,WL493,372,35087,372
F07,Sample X67,WL493,372,34849,372
F08,Sample X68,WL493,372,35083,372
F09,Sample X69,WL493,372,37424,372
F10,Sample X70,WL493,372,34771,372
F11,Sample X71,WL493,372,35452,372
F12,Sample X72,WL493,372,36442,372
G01,Sample X73,WL493,372,36089,372
G02,Sample X74,WL493,372,35285,372
G03,Sample X75,WL493,372,35436,372
G04,Sample X76,WL493,372,34598,372
G05,Sample X77,WL493,372,34887,372
G06,Sample X78,WL493,372,35358,372
G07,Sample X79,WL493,372,34870,372
G08,Sample X80,WL493,372,34932,372
G09,Sample X81,WL493,372,34442,372
G10,Sample X82,WL493,372,36053,372
G11,Sample X83,WL493,372,35369,372
G12,Sample X84,WL493,372,35545,372
H01,Sample X85,WL493,372,35858,372
H02,Sample X86,WL493,372,35595,372
H03,Sample X87,WL493,372,35975,372
H04,Sample X88,WL493,372,38186,372
H05,Sample X89,WL493,372,36296,372
H06,Sample X90,WL493,372,35115,372
H07,Sample X91,WL493,372,34431,372
H08,Sample X92,WL493,372,35683,372
H09,Sample X93,WL493,372,34461,372
H10,Sample X94,WL493,372,34974,372
H11,Sample X95,WL493,372,34636,372
H12,Sample X96,WL493,372,35162,372
A01,Sample X1,WL493,378,36551,378
A02,Sample X2,WL493,378,36850,378
A03,Sample X3,WL493,378,36596,378
A04,Sample X4,WL493,378,35629,378
A05,Sample X5,WL493,378,35792,378
A06,Sample X6,WL493,378,35355,378
A07,Sample X7,WL493,378,38296,378
A08,Sample X8,WL493,378,36330,378
A09,Sample X9,WL493,378,35954,378
A10,Sample X10,WL493,378,35652,378
A11,Sample X11,WL493,378,35384,378
A12,Sample X12,WL493,378,36500,378
B01,Sample X13,WL493,378,36172,378
B02,Sample X14,WL493,378,36022,378
B03,Sample X15,WL493,378,35477,378
B04,Sample X16,WL493,378,36199,378
B05,Sample X17,WL493,378,35365,378
B06,Sample X18,WL493,378,35481,378
B07,Sample X19,WL493,378,34881,378
B08,Sample X20,WL493,378,35160,378
B09,Sample X21,WL493,378,36083,378
B10,Sample X22,WL493,378,35398,378
B11,Sample X23,WL493,378,34842,378
B12,Sample X24,WL493,378,36861,378
C01,Sample X25,WL493,378,35490,378
C02,Sample X26,WL493,378,35199,378
C03,Sample X27,WL493,378,35043,378
C04,Sample X28,WL493,378,34624,378
C05,Sample X29,WL493,378,35058,378
C06,Sample X30,WL493,378,35744,378
C07,Sample X31,WL493,378,36504,378
C08,Sample X32,WL493,378,34432,378
C09,Sample X33,WL493,378,34689,378
C10,Sample X34,WL493,378,35029,378
C11,Sample X35,WL493,378,35059,378
C12,Sample X36,WL493,378,36348,378
D01,Sample X37,WL493,378,35895,378
D02,Sample X38,WL493,378,34964,378
D03,Sample X39,WL493,378,35051,378
D04,Sample X40,WL493,378,35187,378
D05,Sample X41,WL493,378,34656,378
D06,Sample X42,WL493,378,34174,378
D07,Sample X43,WL493,378,35215,378
D08,Sample X44,WL493,378,34999,378
D09,Sample X45,WL493,378,38277,378
D10,Sample X46,WL493,378,34819,378
D11,Sample X47,WL493,378,35533,378
D12,Sample X48,WL493,378,35939,378
E01,Sample X49,WL493,378,36455,378
E02,Sample X50,WL493,378,36187,378
E03,Sample X51,WL493,378,34603,378
E04,Sample X52,WL493,378,34836,378
E05,Sample X53,WL493,378,35010,378
E06,Sample X54,WL493,378,35955,378
E07,Sample X55,WL493,378,34350,378
E08,Sample X56,WL493,378,35068,378
E09,Sample X57,WL493,378,37938,378
E10,Sample X58,WL493,378,35191,378
E11,Sample X59,WL493,378,38165,378
E12,Sample X60,WL493,378,35643,378
F01,Sample X61,WL493,378,34847,378
F02,Sample X62,WL493,378,35427,378
F03,Sample X63,WL493,378,35234,378
F04,Sample X64,WL493,378,34888,378
F05,Sample X65,WL493,378,35073,378
F06,Sample X66,WL493,378,34535,378
F07,Sample X67,WL493,378,34723,378
F08,Sample X68,WL493,378,35252,378
F09,Sample X69,WL493,378,37865,378
F10,Sample X70,WL493,378,34869,378
F11,Sample X71,WL493,378,35254,378
F12,Sample X72,WL493,378,36981,378
G01,Sample X73,WL493,378,36007,378
G02,Sample X74,WL493,378,34791,378
G03,Sample X75,WL493,378,35906,378
G04,Sample X76,WL493,378,34582,378
G05,Sample X77,WL493,378,34736,378
G06,Sample X78,WL493,378,35663,378
G07,Sample X79,WL493,378,34649,378
G08,Sample X80,WL493,378,34743,378
G09,Sample X81,WL493,378,34713,378
G10,Sample X82,WL493,378,36276,378
G11,Sample X83,WL493,378,35959,378
G12,Sample X84,WL493,378,35425,378
H01,Sample X85,WL493,378,35595,378
H02,Sample X86,WL493,378,35788,378
H03,Sample X87,WL493,378,35853,378
H04,Sample X88,WL493,378,37985,378
H05,Sample X89,WL493,378,35965,378
H06,Sample X90,WL493,378,35055,378
H07,Sample X91,WL493,378,34872,378
H08,Sample X92,WL493,378,35516,378
H09,Sample X93,WL493,378,34979,378
H10,Sample X94,WL493,378,34464,378
H11,Sample X95,WL493,378,34899,378
H12,Sample X96,WL493,378,35305,378
A01,Sample X1,WL493,384,36746,384
A02,Sample X2,WL493,384,37038,384
A03,Sample X3,WL493,384,36617,384
A04,Sample X4,WL493,384,35389,384
A05,Sample X5,WL493,384,36203,384
A06,Sample X6,WL493,384,35752,384
A07,Sample X7,WL493,384,38191,384
A08,Sample X8,WL493,384,36717,384
A09,Sample X9,WL493,384,36321,384
A10,Sample X10,WL493,384,36352,384
A11,Sample X11,WL493,384,35225,384
A12,Sample X12,WL493,384,36398,384
B01,Sample X13,WL493,384,35911,384
B02,Sample X14,WL493,384,36117,384
B03,Sample X15,WL493,384,34996,384
B04,Sample X16,WL493,384,36027,384
B05,Sample X17,WL493,384,35050,384
B06,Sample X18,WL493,384,35276,384
B07,Sample X19,WL493,384,35494,384
B08,Sample X20,WL493,384,35228,384
B09,Sample X21,WL493,384,35779,384
B10,Sample X22,WL493,384,35113,384
B11,Sample X23,WL493,384,35285,384
B12,Sample X24,WL493,384,36543,384
C01,Sample X25,WL493,384,35255,384
C02,Sample X26,WL493,384,35166,384
C03,Sample X27,WL493,384,35098,384
C04,Sample X28,WL493,384,34601,384
C05,Sample X29,WL493,384,35087,384
C06,Sample X30,WL493,384,36042,384
C07,Sample X31,WL493,384,36209,384
C08,Sample X32,WL493,384,34964,384
C09,Sample X33,WL493,384,34676,384
C10,Sample X34,WL493,384,34657,384
C11,Sample X35,WL493,384,34988,384
C12,Sample X36,WL493,384,36341,384
D01,Sample X37,WL493,384,36148,384
D02,Sample X38,WL493,384,34402,384
D03,Sample X39,WL493,384,35278,384
D04,Sample X40,WL493,384,35251,384
D05,Sample X41,WL493,384,34901,384
D06,Sample X42,WL493,384,34389,384
D07,Sample X43,WL493,384,34712,384
D08,Sample X44,WL493,384,34646,384
D09,Sample X45,WL493,384,37975,384
D10,Sample X46,WL493,384,35237,384
D11,Sample X47,WL493,384,35575,384
D12,Sample X48,WL493,384,35732,384
E01,Sample X49,WL493,384,36195,384
E02,Sample X50,WL493,384,36801,384
E03,Sample X51,WL493,384,34888,384
E04,Sample X52,WL493,384,35005,384
E05,Sample X53,WL493,384,34591,384
E06,Sample X54,WL493,384,36200,384
E07,Sample X55,WL493,384,34359,384
E08,Sample X56,WL493,384,34842,384
E09,Sample X57,WL493,384,38247,384
E10,Sample X58,WL493,384,34768,384
E11,Sample X59,WL493,384,38430,384
E12,Sample X60,WL493,384,35574,384
F01,Sample X61,WL493,384,35422,384
F02,Sample X62,WL493,384,34913,384
F03,Sample X63,WL493,384,35207,384
F04,Sample X64,WL493,384,34642,384
F05,Sample X65,WL493,384,35460,384
F06,Sample X66,WL493,384,35265,384
F07,Sample X67,WL493,384,34798,384
F08,Sample X68,WL493,384,35627,384
F09,Sample X69,WL493,384,37849,384
F10,Sample X70,WL493,384,34746,384
F11,Sample X71,WL493,384,35002,384
F12,Sample X72,WL493,384,36684,384
G01,Sample X73,WL493,384,36403,384
G02,Sample X74,WL493,384,35284,384
G03,Sample X75,WL493,384,35892,384
G04,Sample X76,WL493,384,34645,384
G05,Sample X77,WL493,384,34841,384
G06,Sample X78,WL493,384,35296,384
G07,Sample X79,WL493,384,35201,384
G08,Sample X80,WL493,384,34506,384
G09,Sample X81,WL493,384,34567,384
G10,Sample X82,WL493,384,36035,384
G11,Sample X83,WL493,384,36108,384
G12,Sample X84,WL493,384,36017,384
H01,Sample X85,WL493,384,35253,384
H02,Sample X86,WL493,384,35423,384
H03,Sample X87,WL493,384,36033,384
H04,Sample X88,WL493,384,38084,384
H05,Sample X89,WL493,384,36139,384
H06,Sample X90,WL493,384,35265,384
H07,Sample X91,WL493,384,34497,384
H08,Sample X92,WL493,384,35769,384
H09,Sample X93,WL493,384,34963,384
H10,Sample X94,WL493,384,34784,384
H11,Sample X95,WL493,384,34845,384
H12,Sample X96,WL493,384,35645,384
A01,Sample X1,WL493,390,36764,390
A02,Sample X2,WL493,390,36781,390
A03,Sample X3,WL493,390,36478,390
A04,Sample X4,WL493,390,35791,390
A05,Sample X5,WL493,390,36208,390
A06,Sample X6,WL493,390,35230,390
A07,Sample X7,WL493,390,38740,390
A08,Sample X8,WL493,390,36691,390
A09,Sample X9,WL493,390,36298,390
A10,Sample X10,WL493,390,35992,390
A11,Sample X11,WL493,390,35606,390
A12,Sample X12,WL493,390,36785,390
B01,Sample X13,WL493,390,35993,390
B02,Sample X14,WL493,390,36250,390
B03,Sample X15,WL493,390,35327,390
B04,Sample X16,WL493,390,35788,390
B05,Sample X17,WL493,390,35229,390
B06,Sample X18,WL493,390,35548,390
B07,Sample X19,WL493,390,35132,390
B08,Sample X20,WL493,390,34928,390
B09,Sample X21,WL493,390,35973,390
B10,Sample X22,WL493,390,35399,390
B11,Sample X23,WL493,390,34990,390
B12,Sample X24,WL493,390,36413,390
C01,Sample X25,WL493,390,35286,390
C02,Sample X26,WL493,390,35600,390
C03,Sample X27,WL493,390,35376,390
C04,Sample X28,WL493,390,34632,390
C05,Sample X29,WL493,390,35158,390
C06,Sample X30,WL493,390,36026,390
C07,Sample X31,WL493,390,36475,390
C08,Sample X32,WL493,390,34308,390
C09,Sample X33,WL493,390,34522,390
C10,Sample X34,WL493,390,34508,390
C11,Sample X35,WL493,390,35020,390
C12,Sample X36,WL493,390,36355,390
D01,Sample X37,WL493,390,36543,390
D02,Sample X38,WL493,390,35082,390
D03,Sample X39,WL493,390,35384,390
D04,Sample X40,WL493,390,35079,390
D05,Sample X41,WL493,390,34811,390
D06,Sample X42,WL493,390,33941,390
D07,Sample X43,WL493,390,35088,390
D08,Sample X44,WL493,390,35114,390
D09,Sample X45,WL493,390,38287,390
D10,Sample X46,WL493,390,34921,390
D11,Sample X47,WL493,390,35300,390
D12,Sample X48,WL493,390,35832,390
E01,Sample X49,WL493,390,36712,390
E02,Sample X50,WL493,390,36235,390
E03,Sample X51,WL493,390,34917,390
E04,Sample X52,WL493,390,34861,390
E05,Sample X53,WL493,390,34945,390
E06,Sample X54,WL493,390,36925,390
E07,Sample X55,WL493,390,34874,390
E08,Sample X56,WL493,390,34775,390
E09,Sample X57,WL493,390,38474,390
E10,Sample X58,WL493,390,34532,390
E11,Sample X59,WL493,390,38380,390
E12,Sample X60,WL493,390,35574,390
F01,Sample X61,WL493,390,35674,390
F02,Sample X62,WL493,390,35099,390
F03,Sample X63,WL493,390,35612,390
F04,Sample X64,WL493,390,34683,390
F05,Sample X65,WL493,390,34984,390
F06,Sample X66,WL493,390,35293,390
F07,Sample X67,WL493,390,34514,390
F08,Sample X68,WL493,390,35732,390
F09,Sample X69,WL493,390,38198,390
F10,Sample X70,WL493,390,34850,390
F11,Sample X71,WL493,390,35323,390
F12,Sample X72,WL493,390,36902,390
G01,Sample X73,WL493,390,36437,390
G02,Sample X74,WL493,390,34872,390
G03,Sample X75,WL493,390,35798,390
G04,Sample X76,WL493,390,34452,390
G05,Sample X77,WL493,390,34878,390
G06,Sample X78,WL493,390,34991,390
G07,Sample X79,WL493,390,34885,390
G08,Sample X80,WL493,390,34898,390
G09,Sample X81,WL493,390,34606,390
G10,Sample X82,WL493,390,36525,390
G11,Sample X83,WL493,390,36086,390
G12,Sample X84,WL493,390,35737,390
H01,Sample X85,WL493,390,35390,390
H02,Sample X86,WL493,390,35360,390
H03,Sample X87,WL493,390,36100,390
H04,Sample X88,WL493,390,38065,390
H05,Sample X89,WL493,390,35871,390
H06,Sample X90,WL493,390,34700,390
H07,Sample X91,WL493,390,34685,390
H08,Sample X92,WL493,390,36055,390
H09,Sample X93,WL493,390,34847,390
H10,Sample X94,WL493,390,34591,390
