time,OD,well,OD_blank_normalised,experiment,plate
450,4.456,D08,TRUE,190909,2
465,4.583,D08,TRUE,190909,2
480,4.723,D08,TRUE,190909,2
495,4.848,D08,TRUE,190909,2
510,4.973,D08,TRUE,190909,2
525,5.078,D08,TRUE,190909,2
540,5.173,D08,TRUE,190909,2
555,5.269,D08,TRUE,190909,2
570,5.357,D08,TRUE,190909,2
585,5.387,D08,TRUE,190909,2
600,5.474,D08,TRUE,190909,2
615,5.507,D08,TRUE,190909,2
630,5.549,D08,TRUE,190909,2
645,5.57,D08,TRUE,190909,2
660,5.626,D08,TRUE,190909,2
675,5.638,D08,TRUE,190909,2
690,5.667,D08,TRUE,190909,2
705,5.684,D08,TRUE,190909,2
720,5.724,D08,TRUE,190909,2
735,5.734,D08,TRUE,190909,2
750,5.74,D08,TRUE,190909,2
765,5.744,D08,TRUE,190909,2
780,5.761,D08,TRUE,190909,2
795,5.792,D08,TRUE,190909,2
810,5.777,D08,TRUE,190909,2
825,5.829,D08,TRUE,190909,2
840,5.829,D08,TRUE,190909,2
855,5.836,D08,TRUE,190909,2
870,5.758,D08,TRUE,190909,2
885,5.833,D08,TRUE,190909,2
900,5.813,D08,TRUE,190909,2
915,5.819,D08,TRUE,190909,2
930,5.825,D08,TRUE,190909,2
945,5.79,D08,TRUE,190909,2
960,5.801,D08,TRUE,190909,2
975,5.807,D08,TRUE,190909,2
990,5.831,D08,TRUE,190909,2
1005,5.831,D08,TRUE,190909,2
1020,5.853,D08,TRUE,190909,2
0,0.01,D09,TRUE,190909,2
15,0.007,D09,TRUE,190909,2
30,0.004,D09,TRUE,190909,2
45,0.004,D09,TRUE,190909,2
60,0.006,D09,TRUE,190909,2
75,0.005,D09,TRUE,190909,2
90,0.006,D09,TRUE,190909,2
105,0.008,D09,TRUE,190909,2
120,0.011,D09,TRUE,190909,2
135,0.011,D09,TRUE,190909,2
150,0.012,D09,TRUE,190909,2
165,0.019,D09,TRUE,190909,2
180,0.025,D09,TRUE,190909,2
195,0.039,D09,TRUE,190909,2
210,0.053,D09,TRUE,190909,2
225,0.075,D09,TRUE,190909,2
240,0.124,D09,TRUE,190909,2
255,0.191,D09,TRUE,190909,2
270,0.291,D09,TRUE,190909,2
285,0.444,D09,TRUE,190909,2
300,0.679,D09,TRUE,190909,2
315,0.978,D09,TRUE,190909,2
330,1.405,D09,TRUE,190909,2
345,1.749,D09,TRUE,190909,2
360,2.601,D09,TRUE,190909,2
375,3.129,D09,TRUE,190909,2
390,3.541,D09,TRUE,190909,2
405,3.774,D09,TRUE,190909,2
420,4.12,D09,TRUE,190909,2
435,4.357,D09,TRUE,190909,2
450,4.552,D09,TRUE,190909,2
465,4.707,D09,TRUE,190909,2
480,4.862,D09,TRUE,190909,2
495,5.004,D09,TRUE,190909,2
510,5.152,D09,TRUE,190909,2
525,5.267,D09,TRUE,190909,2
540,5.413,D09,TRUE,190909,2
555,5.506,D09,TRUE,190909,2
570,5.621,D09,TRUE,190909,2
585,5.666,D09,TRUE,190909,2
600,5.749,D09,TRUE,190909,2
615,5.784,D09,TRUE,190909,2
630,5.854,D09,TRUE,190909,2
645,5.886,D09,TRUE,190909,2
660,5.969,D09,TRUE,190909,2
675,5.981,D09,TRUE,190909,2
690,6.029,D09,TRUE,190909,2
705,6.085,D09,TRUE,190909,2
720,6.091,D09,TRUE,190909,2
735,6.106,D09,TRUE,190909,2
750,6.1,D09,TRUE,190909,2
765,6.171,D09,TRUE,190909,2
780,6.191,D09,TRUE,190909,2
795,6.184,D09,TRUE,190909,2
810,6.191,D09,TRUE,190909,2
825,6.264,D09,TRUE,190909,2
840,6.282,D09,TRUE,190909,2
855,6.319,D09,TRUE,190909,2
870,6.277,D09,TRUE,190909,2
885,6.359,D09,TRUE,190909,2
900,6.349,D09,TRUE,190909,2
915,6.363,D09,TRUE,190909,2
930,6.387,D09,TRUE,190909,2
945,6.405,D09,TRUE,190909,2
960,6.369,D09,TRUE,190909,2
975,6.419,D09,TRUE,190909,2
990,6.512,D09,TRUE,190909,2
1005,6.518,D09,TRUE,190909,2
1020,6.545,D09,TRUE,190909,2
0,0.027,D10,TRUE,190909,2
15,0.024,D10,TRUE,190909,2
30,0.026,D10,TRUE,190909,2
45,0.034,D10,TRUE,190909,2
60,0.041,D10,TRUE,190909,2
75,0.052,D10,TRUE,190909,2
90,0.075,D10,TRUE,190909,2
105,0.116,D10,TRUE,190909,2
120,0.177,D10,TRUE,190909,2
135,0.247,D10,TRUE,190909,2
150,0.358,D10,TRUE,190909,2
165,0.525,D10,TRUE,190909,2
180,0.772,D10,TRUE,190909,2
195,1.044,D10,TRUE,190909,2
210,1.287,D10,TRUE,190909,2
225,2.312,D10,TRUE,190909,2
240,3.881,D10,TRUE,190909,2
255,5.454,D10,TRUE,190909,2
270,3.36,D10,TRUE,190909,2
285,3.633,D10,TRUE,190909,2
300,3.834,D10,TRUE,190909,2
315,3.979,D10,TRUE,190909,2
330,4.133,D10,TRUE,190909,2
345,4.06,D10,TRUE,190909,2
360,4.458,D10,TRUE,190909,2
375,4.588,D10,TRUE,190909,2
390,4.725,D10,TRUE,190909,2
405,4.797,D10,TRUE,190909,2
420,4.962,D10,TRUE,190909,2
435,5.081,D10,TRUE,190909,2
450,5.182,D10,TRUE,190909,2
465,5.248,D10,TRUE,190909,2
480,5.343,D10,TRUE,190909,2
495,5.423,D10,TRUE,190909,2
510,5.49,D10,TRUE,190909,2
525,5.519,D10,TRUE,190909,2
540,5.582,D10,TRUE,190909,2
555,5.607,D10,TRUE,190909,2
570,5.671,D10,TRUE,190909,2
585,5.679,D10,TRUE,190909,2
600,5.726,D10,TRUE,190909,2
615,5.716,D10,TRUE,190909,2
630,5.749,D10,TRUE,190909,2
645,5.738,D10,TRUE,190909,2
660,5.788,D10,TRUE,190909,2
675,5.776,D10,TRUE,190909,2
690,5.793,D10,TRUE,190909,2
705,5.811,D10,TRUE,190909,2
720,5.796,D10,TRUE,190909,2
735,5.801,D10,TRUE,190909,2
750,5.808,D10,TRUE,190909,2
765,5.828,D10,TRUE,190909,2
780,5.829,D10,TRUE,190909,2
795,5.821,D10,TRUE,190909,2
810,5.844,D10,TRUE,190909,2
825,5.849,D10,TRUE,190909,2
840,5.867,D10,TRUE,190909,2
855,5.883,D10,TRUE,190909,2
870,5.829,D10,TRUE,190909,2
885,5.851,D10,TRUE,190909,2
900,5.852,D10,TRUE,190909,2
915,5.859,D10,TRUE,190909,2
930,5.847,D10,TRUE,190909,2
945,5.844,D10,TRUE,190909,2
960,5.842,D10,TRUE,190909,2
975,5.869,D10,TRUE,190909,2
990,5.855,D10,TRUE,190909,2
1005,5.914,D10,TRUE,190909,2
1020,5.903,D10,TRUE,190909,2
0,0.015,D11,TRUE,190909,2
15,0.008,D11,TRUE,190909,2
30,0.009,D11,TRUE,190909,2
45,0.008,D11,TRUE,190909,2
60,0.009,D11,TRUE,190909,2
75,0.008,D11,TRUE,190909,2
90,0.008,D11,TRUE,190909,2
105,0.011,D11,TRUE,190909,2
120,0.01,D11,TRUE,190909,2
135,0.011,D11,TRUE,190909,2
150,0.014,D11,TRUE,190909,2
165,0.018,D11,TRUE,190909,2
180,0.024,D11,TRUE,190909,2
195,0.033,D11,TRUE,190909,2
210,0.05,D11,TRUE,190909,2
225,0.075,D11,TRUE,190909,2
240,0.115,D11,TRUE,190909,2
255,0.184,D11,TRUE,190909,2
270,0.293,D11,TRUE,190909,2
285,0.441,D11,TRUE,190909,2
300,0.709,D11,TRUE,190909,2
315,0.996,D11,TRUE,190909,2
330,1.457,D11,TRUE,190909,2
345,1.729,D11,TRUE,190909,2
360,2.545,D11,TRUE,190909,2
375,3.004,D11,TRUE,190909,2
390,3.426,D11,TRUE,190909,2
405,3.59,D11,TRUE,190909,2
420,3.947,D11,TRUE,190909,2
435,4.171,D11,TRUE,190909,2
450,4.398,D11,TRUE,190909,2
465,4.542,D11,TRUE,190909,2
480,4.695,D11,TRUE,190909,2
495,4.81,D11,TRUE,190909,2
510,4.969,D11,TRUE,190909,2
525,5.047,D11,TRUE,190909,2
540,5.165,D11,TRUE,190909,2
555,5.238,D11,TRUE,190909,2
570,5.317,D11,TRUE,190909,2
585,5.373,D11,TRUE,190909,2
600,5.433,D11,TRUE,190909,2
615,5.507,D11,TRUE,190909,2
630,5.579,D11,TRUE,190909,2
645,5.624,D11,TRUE,190909,2
660,5.709,D11,TRUE,190909,2
675,5.705,D11,TRUE,190909,2
690,5.786,D11,TRUE,190909,2
705,5.839,D11,TRUE,190909,2
720,5.855,D11,TRUE,190909,2
735,5.939,D11,TRUE,190909,2
750,5.994,D11,TRUE,190909,2
765,6.04,D11,TRUE,190909,2
780,6.111,D11,TRUE,190909,2
795,6.144,D11,TRUE,190909,2
810,6.18,D11,TRUE,190909,2
825,6.249,D11,TRUE,190909,2
840,6.329,D11,TRUE,190909,2
855,6.385,D11,TRUE,190909,2
870,6.331,D11,TRUE,190909,2
885,6.409,D11,TRUE,190909,2
900,6.463,D11,TRUE,190909,2
915,6.524,D11,TRUE,190909,2
930,6.526,D11,TRUE,190909,2
945,6.517,D11,TRUE,190909,2
960,6.566,D11,TRUE,190909,2
975,6.636,D11,TRUE,190909,2
990,6.657,D11,TRUE,190909,2
1005,6.746,D11,TRUE,190909,2
1020,6.724,D11,TRUE,190909,2
0,0.055,D12,TRUE,190909,2
15,0.042,D12,TRUE,190909,2
30,0.049,D12,TRUE,190909,2
45,0.044,D12,TRUE,190909,2
60,0.039,D12,TRUE,190909,2
75,0.04,D12,TRUE,190909,2
90,0.042,D12,TRUE,190909,2
105,0.044,D12,TRUE,190909,2
120,0.049,D12,TRUE,190909,2
135,0.052,D12,TRUE,190909,2
150,0.063,D12,TRUE,190909,2
165,0.077,D12,TRUE,190909,2
180,0.107,D12,TRUE,190909,2
195,0.146,D12,TRUE,190909,2
210,0.206,D12,TRUE,190909,2
225,0.293,D12,TRUE,190909,2
240,0.439,D12,TRUE,190909,2
255,0.658,D12,TRUE,190909,2
270,0.921,D12,TRUE,190909,2
285,1.301,D12,TRUE,190909,2
300,1.774,D12,TRUE,190909,2
315,2.26,D12,TRUE,190909,2
330,2.76,D12,TRUE,190909,2
345,2.895,D12,TRUE,190909,2
360,3.458,D12,TRUE,190909,2
375,3.72,D12,TRUE,190909,2
390,3.883,D12,TRUE,190909,2
405,3.997,D12,TRUE,190909,2
420,4.225,D12,TRUE,190909,2
435,4.388,D12,TRUE,190909,2
450,4.516,D12,TRUE,190909,2
465,4.624,D12,TRUE,190909,2
480,4.717,D12,TRUE,190909,2
495,4.82,D12,TRUE,190909,2
510,4.923,D12,TRUE,190909,2
525,4.96,D12,TRUE,190909,2
540,5.031,D12,TRUE,190909,2
555,5.082,D12,TRUE,190909,2
570,5.137,D12,TRUE,190909,2
585,5.153,D12,TRUE,190909,2
600,5.19,D12,TRUE,190909,2
615,5.185,D12,TRUE,190909,2
630,5.223,D12,TRUE,190909,2
645,5.207,D12,TRUE,190909,2
660,5.221,D12,TRUE,190909,2
675,5.21,D12,TRUE,190909,2
690,5.185,D12,TRUE,190909,2
705,5.184,D12,TRUE,190909,2
720,5.173,D12,TRUE,190909,2
735,5.156,D12,TRUE,190909,2
750,5.138,D12,TRUE,190909,2
765,5.115,D12,TRUE,190909,2
780,5.121,D12,TRUE,190909,2
795,5.092,D12,TRUE,190909,2
810,5.104,D12,TRUE,190909,2
825,5.073,D12,TRUE,190909,2
840,5.044,D12,TRUE,190909,2
855,5.036,D12,TRUE,190909,2
870,4.977,D12,TRUE,190909,2
885,4.956,D12,TRUE,190909,2
900,4.943,D12,TRUE,190909,2
915,4.924,D12,TRUE,190909,2
930,4.902,D12,TRUE,190909,2
945,4.899,D12,TRUE,190909,2
960,4.848,D12,TRUE,190909,2
975,4.846,D12,TRUE,190909,2
990,4.825,D12,TRUE,190909,2
1005,4.821,D12,TRUE,190909,2
1020,4.797,D12,TRUE,190909,2
0,0.03,E01,TRUE,190909,2
15,0.027,E01,TRUE,190909,2
30,0.038,E01,TRUE,190909,2
45,0.04,E01,TRUE,190909,2
60,0.049,E01,TRUE,190909,2
75,0.06,E01,TRUE,190909,2
90,0.076,E01,TRUE,190909,2
105,0.111,E01,TRUE,190909,2
120,0.135,E01,TRUE,190909,2
135,0.212,E01,TRUE,190909,2
150,0.267,E01,TRUE,190909,2
165,0.411,E01,TRUE,190909,2
180,0.607,E01,TRUE,190909,2
195,0.884,E01,TRUE,190909,2
210,1.24,E01,TRUE,190909,2
225,1.7,E01,TRUE,190909,2
240,2.2,E01,TRUE,190909,2
255,2.71,E01,TRUE,190909,2
270,3.07,E01,TRUE,190909,2
285,3.468,E01,TRUE,190909,2
300,3.694,E01,TRUE,190909,2
315,3.895,E01,TRUE,190909,2
330,4.052,E01,TRUE,190909,2
345,4.214,E01,TRUE,190909,2
360,4.368,E01,TRUE,190909,2
375,4.511,E01,TRUE,190909,2
390,4.591,E01,TRUE,190909,2
405,4.772,E01,TRUE,190909,2
420,4.815,E01,TRUE,190909,2
435,4.902,E01,TRUE,190909,2
450,4.962,E01,TRUE,190909,2
465,5.047,E01,TRUE,190909,2
480,5.087,E01,TRUE,190909,2
495,5.125,E01,TRUE,190909,2
510,5.196,E01,TRUE,190909,2
525,5.225,E01,TRUE,190909,2
540,5.228,E01,TRUE,190909,2
555,5.206,E01,TRUE,190909,2
570,5.232,E01,TRUE,190909,2
585,5.257,E01,TRUE,190909,2
600,5.191,E01,TRUE,190909,2
615,5.209,E01,TRUE,190909,2
630,5.225,E01,TRUE,190909,2
645,5.181,E01,TRUE,190909,2
660,5.235,E01,TRUE,190909,2
675,5.232,E01,TRUE,190909,2
690,5.233,E01,TRUE,190909,2
705,5.22,E01,TRUE,190909,2
720,5.189,E01,TRUE,190909,2
735,5.189,E01,TRUE,190909,2
750,5.161,E01,TRUE,190909,2
765,5.242,E01,TRUE,190909,2
780,5.29,E01,TRUE,190909,2
795,5.394,E01,TRUE,190909,2
810,5.472,E01,TRUE,190909,2
825,5.437,E01,TRUE,190909,2
840,5.51,E01,TRUE,190909,2
855,5.656,E01,TRUE,190909,2
870,5.35,E01,TRUE,190909,2
885,5.355,E01,TRUE,190909,2
900,5.318,E01,TRUE,190909,2
915,5.187,E01,TRUE,190909,2
930,5.529,E01,TRUE,190909,2
945,5.212,E01,TRUE,190909,2
960,5.674,E01,TRUE,190909,2
975,5.423,E01,TRUE,190909,2
990,5.185,E01,TRUE,190909,2
1005,4.912,E01,TRUE,190909,2
1020,5.254,E01,TRUE,190909,2
0,0.024,E02,TRUE,190909,2
15,0.023,E02,TRUE,190909,2
30,0.019,E02,TRUE,190909,2
45,0.018,E02,TRUE,190909,2
60,0.021,E02,TRUE,190909,2
75,0.023,E02,TRUE,190909,2
90,0.028,E02,TRUE,190909,2
105,0.036,E02,TRUE,190909,2
120,0.042,E02,TRUE,190909,2
135,0.056,E02,TRUE,190909,2
150,0.069,E02,TRUE,190909,2
165,0.099,E02,TRUE,190909,2
180,0.14,E02,TRUE,190909,2
195,0.211,E02,TRUE,190909,2
210,0.302,E02,TRUE,190909,2
225,0.471,E02,TRUE,190909,2
240,0.685,E02,TRUE,190909,2
255,0.98,E02,TRUE,190909,2
270,1.326,E02,TRUE,190909,2
285,1.882,E02,TRUE,190909,2
300,2.317,E02,TRUE,190909,2
315,2.916,E02,TRUE,190909,2
330,3.351,E02,TRUE,190909,2
345,3.609,E02,TRUE,190909,2
360,3.955,E02,TRUE,190909,2
375,4.153,E02,TRUE,190909,2
390,4.348,E02,TRUE,190909,2
405,4.609,E02,TRUE,190909,2
420,4.768,E02,TRUE,190909,2
435,4.919,E02,TRUE,190909,2
450,5.092,E02,TRUE,190909,2
465,5.203,E02,TRUE,190909,2
480,5.335,E02,TRUE,190909,2
495,5.46,E02,TRUE,190909,2
510,5.558,E02,TRUE,190909,2
525,5.633,E02,TRUE,190909,2
540,5.723,E02,TRUE,190909,2
555,5.771,E02,TRUE,190909,2
570,5.876,E02,TRUE,190909,2
585,5.935,E02,TRUE,190909,2
600,5.987,E02,TRUE,190909,2
615,6.016,E02,TRUE,190909,2
630,6.065,E02,TRUE,190909,2
645,6.111,E02,TRUE,190909,2
660,6.177,E02,TRUE,190909,2
675,6.173,E02,TRUE,190909,2
690,6.237,E02,TRUE,190909,2
705,6.232,E02,TRUE,190909,2
720,6.258,E02,TRUE,190909,2
735,6.261,E02,TRUE,190909,2
750,6.254,E02,TRUE,190909,2
765,6.274,E02,TRUE,190909,2
780,6.263,E02,TRUE,190909,2
795,6.281,E02,TRUE,190909,2
810,6.296,E02,TRUE,190909,2
825,6.299,E02,TRUE,190909,2
840,6.372,E02,TRUE,190909,2
855,6.327,E02,TRUE,190909,2
870,6.357,E02,TRUE,190909,2
885,6.313,E02,TRUE,190909,2
900,6.342,E02,TRUE,190909,2
915,6.352,E02,TRUE,190909,2
930,6.287,E02,TRUE,190909,2
945,6.465,E02,TRUE,190909,2
960,6.317,E02,TRUE,190909,2
975,6.348,E02,TRUE,190909,2
990,6.326,E02,TRUE,190909,2
1005,6.346,E02,TRUE,190909,2
1020,6.345,E02,TRUE,190909,2
0,0.058,E03,TRUE,190909,2
15,0.024,E03,TRUE,190909,2
30,0.029,E03,TRUE,190909,2
45,0.026,E03,TRUE,190909,2
60,0.032,E03,TRUE,190909,2
75,0.024,E03,TRUE,190909,2
90,0.028,E03,TRUE,190909,2
105,0.03,E03,TRUE,190909,2
120,0.035,E03,TRUE,190909,2
135,0.036,E03,TRUE,190909,2
150,0.052,E03,TRUE,190909,2
165,0.049,E03,TRUE,190909,2
180,0.054,E03,TRUE,190909,2
195,0.065,E03,TRUE,190909,2
210,0.078,E03,TRUE,190909,2
225,0.102,E03,TRUE,190909,2
240,0.133,E03,TRUE,190909,2
255,0.175,E03,TRUE,190909,2
270,0.248,E03,TRUE,190909,2
285,0.336,E03,TRUE,190909,2
300,0.485,E03,TRUE,190909,2
315,0.677,E03,TRUE,190909,2
330,0.924,E03,TRUE,190909,2
345,1.142,E03,TRUE,190909,2
360,1.697,E03,TRUE,190909,2
375,2.191,E03,TRUE,190909,2
390,2.639,E03,TRUE,190909,2
405,3.163,E03,TRUE,190909,2
420,3.557,E03,TRUE,190909,2
435,3.925,E03,TRUE,190909,2
450,4.107,E03,TRUE,190909,2
465,4.279,E03,TRUE,190909,2
480,4.448,E03,TRUE,190909,2
495,4.617,E03,TRUE,190909,2
510,4.774,E03,TRUE,190909,2
525,4.925,E03,TRUE,190909,2
540,5.088,E03,TRUE,190909,2
555,5.204,E03,TRUE,190909,2
570,5.36,E03,TRUE,190909,2
585,5.499,E03,TRUE,190909,2
600,5.62,E03,TRUE,190909,2
615,5.702,E03,TRUE,190909,2
630,5.797,E03,TRUE,190909,2
645,5.874,E03,TRUE,190909,2
660,5.995,E03,TRUE,190909,2
675,5.998,E03,TRUE,190909,2
690,6.107,E03,TRUE,190909,2
705,6.145,E03,TRUE,190909,2
720,6.213,E03,TRUE,190909,2
735,6.224,E03,TRUE,190909,2
750,6.256,E03,TRUE,190909,2
765,6.306,E03,TRUE,190909,2
780,6.326,E03,TRUE,190909,2
795,6.333,E03,TRUE,190909,2
810,6.38,E03,TRUE,190909,2
825,6.404,E03,TRUE,190909,2
840,6.442,E03,TRUE,190909,2
855,6.424,E03,TRUE,190909,2
870,6.399,E03,TRUE,190909,2
885,6.403,E03,TRUE,190909,2
900,6.417,E03,TRUE,190909,2
915,6.441,E03,TRUE,190909,2
930,6.385,E03,TRUE,190909,2
945,6.368,E03,TRUE,190909,2
960,6.307,E03,TRUE,190909,2
975,6.33,E03,TRUE,190909,2
990,6.272,E03,TRUE,190909,2
1005,6.251,E03,TRUE,190909,2
1020,6.231,E03,TRUE,190909,2
0,0.065,E04,TRUE,190909,2
15,0.056,E04,TRUE,190909,2
30,0.073,E04,TRUE,190909,2
45,0.096,E04,TRUE,190909,2
60,0.099,E04,TRUE,190909,2
75,0.124,E04,TRUE,190909,2
90,0.152,E04,TRUE,190909,2
105,0.212,E04,TRUE,190909,2
120,0.288,E04,TRUE,190909,2
135,0.394,E04,TRUE,190909,2
150,0.543,E04,TRUE,190909,2
165,0.72,E04,TRUE,190909,2
180,0.986,E04,TRUE,190909,2
195,1.245,E04,TRUE,190909,2
210,1.699,E04,TRUE,190909,2
225,2.201,E04,TRUE,190909,2
240,3.253,E04,TRUE,190909,2
255,3.24,E04,TRUE,190909,2
270,3.689,E04,TRUE,190909,2
285,3.879,E04,TRUE,190909,2
300,4.069,E04,TRUE,190909,2
315,4.235,E04,TRUE,190909,2
330,4.343,E04,TRUE,190909,2
345,4.313,E04,TRUE,190909,2
360,4.587,E04,TRUE,190909,2
375,4.732,E04,TRUE,190909,2
390,4.83,E04,TRUE,190909,2
405,4.938,E04,TRUE,190909,2
420,5.043,E04,TRUE,190909,2
435,5.154,E04,TRUE,190909,2
450,5.275,E04,TRUE,190909,2
465,5.357,E04,TRUE,190909,2
480,5.429,E04,TRUE,190909,2
495,5.49,E04,TRUE,190909,2
510,5.551,E04,TRUE,190909,2
525,5.599,E04,TRUE,190909,2
540,5.632,E04,TRUE,190909,2
555,5.644,E04,TRUE,190909,2
570,5.703,E04,TRUE,190909,2
585,5.75,E04,TRUE,190909,2
600,5.75,E04,TRUE,190909,2
615,5.793,E04,TRUE,190909,2
630,5.784,E04,TRUE,190909,2
645,5.835,E04,TRUE,190909,2
660,5.851,E04,TRUE,190909,2
675,5.833,E04,TRUE,190909,2
690,5.877,E04,TRUE,190909,2
705,5.868,E04,TRUE,190909,2
720,5.876,E04,TRUE,190909,2
735,5.853,E04,TRUE,190909,2
750,5.879,E04,TRUE,190909,2
765,5.885,E04,TRUE,190909,2
780,5.876,E04,TRUE,190909,2
795,5.844,E04,TRUE,190909,2
810,5.889,E04,TRUE,190909,2
825,5.895,E04,TRUE,190909,2
840,5.919,E04,TRUE,190909,2
855,5.907,E04,TRUE,190909,2
870,5.863,E04,TRUE,190909,2
885,5.891,E04,TRUE,190909,2
900,5.96,E04,TRUE,190909,2
915,5.875,E04,TRUE,190909,2
930,5.939,E04,TRUE,190909,2
945,5.921,E04,TRUE,190909,2
960,5.947,E04,TRUE,190909,2
975,5.912,E04,TRUE,190909,2
990,5.935,E04,TRUE,190909,2
1005,5.812,E04,TRUE,190909,2
1020,5.823,E04,TRUE,190909,2
0,0.027,E05,TRUE,190909,2
15,0.018,E05,TRUE,190909,2
30,0.017,E05,TRUE,190909,2
45,0.018,E05,TRUE,190909,2
60,0.017,E05,TRUE,190909,2
75,0.016,E05,TRUE,190909,2
90,0.016,E05,TRUE,190909,2
105,0.016,E05,TRUE,190909,2
120,0.017,E05,TRUE,190909,2
135,0.019,E05,TRUE,190909,2
150,0.018,E05,TRUE,190909,2
165,0.021,E05,TRUE,190909,2
180,0.02,E05,TRUE,190909,2
195,0.028,E05,TRUE,190909,2
210,0.026,E05,TRUE,190909,2
225,0.033,E05,TRUE,190909,2
240,0.042,E05,TRUE,190909,2
255,0.052,E05,TRUE,190909,2
270,0.071,E05,TRUE,190909,2
285,0.098,E05,TRUE,190909,2
300,0.134,E05,TRUE,190909,2
315,0.196,E05,TRUE,190909,2
330,0.256,E05,TRUE,190909,2
345,0.346,E05,TRUE,190909,2
360,0.487,E05,TRUE,190909,2
375,0.688,E05,TRUE,190909,2
390,0.902,E05,TRUE,190909,2
405,1.282,E05,TRUE,190909,2
420,1.677,E05,TRUE,190909,2
435,2.067,E05,TRUE,190909,2
450,2.603,E05,TRUE,190909,2
465,2.965,E05,TRUE,190909,2
480,3.288,E05,TRUE,190909,2
495,3.543,E05,TRUE,190909,2
510,3.78,E05,TRUE,190909,2
525,4.032,E05,TRUE,190909,2
540,4.269,E05,TRUE,190909,2
555,4.467,E05,TRUE,190909,2
570,4.623,E05,TRUE,190909,2
585,4.767,E05,TRUE,190909,2
600,4.889,E05,TRUE,190909,2
615,5.034,E05,TRUE,190909,2
630,5.14,E05,TRUE,190909,2
645,5.283,E05,TRUE,190909,2
660,5.407,E05,TRUE,190909,2
675,5.498,E05,TRUE,190909,2
690,5.609,E05,TRUE,190909,2
705,5.656,E05,TRUE,190909,2
720,5.739,E05,TRUE,190909,2
735,5.776,E05,TRUE,190909,2
750,5.862,E05,TRUE,190909,2
765,5.893,E05,TRUE,190909,2
780,5.939,E05,TRUE,190909,2
795,5.941,E05,TRUE,190909,2
810,5.995,E05,TRUE,190909,2
825,5.988,E05,TRUE,190909,2
840,6.036,E05,TRUE,190909,2
855,6.034,E05,TRUE,190909,2
870,6.036,E05,TRUE,190909,2
885,6.045,E05,TRUE,190909,2
900,6.038,E05,TRUE,190909,2
915,6.025,E05,TRUE,190909,2
930,5.994,E05,TRUE,190909,2
945,6.006,E05,TRUE,190909,2
960,5.903,E05,TRUE,190909,2
975,5.904,E05,TRUE,190909,2
990,5.951,E05,TRUE,190909,2
1005,5.91,E05,TRUE,190909,2
1020,5.935,E05,TRUE,190909,2
0,0.061,E06,TRUE,190909,2
15,0.038,E06,TRUE,190909,2
30,0.044,E06,TRUE,190909,2
45,0.041,E06,TRUE,190909,2
60,0.037,E06,TRUE,190909,2
75,0.046,E06,TRUE,190909,2
90,0.051,E06,TRUE,190909,2
105,0.063,E06,TRUE,190909,2
120,0.078,E06,TRUE,190909,2
135,0.091,E06,TRUE,190909,2
150,0.121,E06,TRUE,190909,2
165,0.161,E06,TRUE,190909,2
180,0.225,E06,TRUE,190909,2
195,0.336,E06,TRUE,190909,2
210,0.504,E06,TRUE,190909,2
225,0.744,E06,TRUE,190909,2
240,1.05,E06,TRUE,190909,2
255,1.45,E06,TRUE,190909,2
270,1.908,E06,TRUE,190909,2
285,2.421,E06,TRUE,190909,2
300,2.916,E06,TRUE,190909,2
315,3.324,E06,TRUE,190909,2
330,3.621,E06,TRUE,190909,2
345,3.758,E06,TRUE,190909,2
360,4.111,E06,TRUE,190909,2
375,4.279,E06,TRUE,190909,2
390,4.482,E06,TRUE,190909,2
405,4.693,E06,TRUE,190909,2
420,4.852,E06,TRUE,190909,2
435,4.97,E06,TRUE,190909,2
450,5.143,E06,TRUE,190909,2
465,5.257,E06,TRUE,190909,2
480,5.359,E06,TRUE,190909,2
495,5.475,E06,TRUE,190909,2
510,5.581,E06,TRUE,190909,2
525,5.641,E06,TRUE,190909,2
540,5.72,E06,TRUE,190909,2
555,5.767,E06,TRUE,190909,2
570,5.851,E06,TRUE,190909,2
585,5.915,E06,TRUE,190909,2
600,5.973,E06,TRUE,190909,2
615,5.997,E06,TRUE,190909,2
630,6.03,E06,TRUE,190909,2
645,6.076,E06,TRUE,190909,2
660,6.124,E06,TRUE,190909,2
675,6.129,E06,TRUE,190909,2
690,6.174,E06,TRUE,190909,2
705,6.161,E06,TRUE,190909,2
720,6.205,E06,TRUE,190909,2
735,6.148,E06,TRUE,190909,2
750,6.212,E06,TRUE,190909,2
765,6.207,E06,TRUE,190909,2
780,6.221,E06,TRUE,190909,2
795,6.216,E06,TRUE,190909,2
810,6.216,E06,TRUE,190909,2
825,6.296,E06,TRUE,190909,2
840,6.325,E06,TRUE,190909,2
855,6.293,E06,TRUE,190909,2
870,6.22,E06,TRUE,190909,2
885,6.229,E06,TRUE,190909,2
900,6.299,E06,TRUE,190909,2
915,6.287,E06,TRUE,190909,2
930,6.2,E06,TRUE,190909,2
945,6.261,E06,TRUE,190909,2
960,6.3,E06,TRUE,190909,2
975,6.339,E06,TRUE,190909,2
990,6.413,E06,TRUE,190909,2
1005,6.317,E06,TRUE,190909,2
1020,6.278,E06,TRUE,190909,2
0,-4.33333e-4,E07,TRUE,190909,2
15,0.003,E07,TRUE,190909,2
30,-0.001,E07,TRUE,190909,2
45,-0.002,E07,TRUE,190909,2
60,-0.001,E07,TRUE,190909,2
