well,sample.x,wave_length,time,f_signal,timepoint,well_row,well_col,sample.y,f_signal_endpoint_493,f_signal_endpoint_535,total_cell_death,zero_cell_death,pct_death,sample_id,replicate,plate_number,exp
G01,Sample X73,WL535,612,22801,612,G,01,Sample X73,27296,24937,33260,21304,0.125209100033456,BPH2741,2,2,exp190909
G01,Sample X73,WL535,402,21874,402,G,01,Sample X73,27296,24937,33260,21304,0.04767480762796922,BPH2741,2,2,exp190909
G01,Sample X73,WL535,984,23211,984,G,01,Sample X73,27296,24937,33260,21304,0.1595015055202409,BPH2741,2,2,exp190909
G01,Sample X73,WL535,564,22443,564,G,01,Sample X73,27296,24937,33260,21304,0.09526597524255603,BPH2741,2,2,exp190909
G01,Sample X73,WL535,582,22945,582,G,01,Sample X73,27296,24937,33260,21304,0.13725326196052193,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1164,23239,1164,G,01,Sample X73,27296,24937,33260,21304,0.16184342589494816,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1068,23404,1068,G,01,Sample X73,27296,24937,33260,21304,0.1756440281030445,BPH2741,2,2,exp190909
G01,Sample X73,WL535,420,22180,420,G,01,Sample X73,27296,24937,33260,21304,0.07326865172298427,BPH2741,2,2,exp190909
G01,Sample X73,WL535,906,23027,906,G,01,Sample X73,27296,24937,33260,21304,0.14411174305787888,BPH2741,2,2,exp190909
G01,Sample X73,WL535,924,23207,924,G,01,Sample X73,27296,24937,33260,21304,0.15916694546671128,BPH2741,2,2,exp190909
G01,Sample X73,WL535,276,22312,276,G,01,Sample X73,27296,24937,33260,21304,0.08430913348946135,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1182,23624,1182,G,01,Sample X73,27296,24937,33260,21304,0.19404483104717296,BPH2741,2,2,exp190909
G01,Sample X73,WL535,390,22458,390,G,01,Sample X73,27296,24937,33260,21304,0.09652057544329207,BPH2741,2,2,exp190909
G01,Sample X73,WL535,666,22560,666,G,01,Sample X73,27296,24937,33260,21304,0.1050518568082971,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1152,23375,1152,G,01,Sample X73,27296,24937,33260,21304,0.17321846771495483,BPH2741,2,2,exp190909
G01,Sample X73,WL535,294,22635,294,G,01,Sample X73,27296,24937,33260,21304,0.11132485781197725,BPH2741,2,2,exp190909
G01,Sample X73,WL535,84,22437,84,G,01,Sample X73,27296,24937,33260,21304,0.09476413516226162,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1104,23654,1104,G,01,Sample X73,27296,24937,33260,21304,0.19655403144864503,BPH2741,2,2,exp190909
G01,Sample X73,WL535,780,22863,780,G,01,Sample X73,27296,24937,33260,21304,0.13039478086316494,BPH2741,2,2,exp190909
G01,Sample X73,WL535,264,22067,264,G,01,Sample X73,27296,24937,33260,21304,0.06381733021077284,BPH2741,2,2,exp190909
G01,Sample X73,WL535,798,23183,798,G,01,Sample X73,27296,24937,33260,21304,0.15715958514553363,BPH2741,2,2,exp190909
G01,Sample X73,WL535,378,22329,378,G,01,Sample X73,27296,24937,33260,21304,0.08573101371696219,BPH2741,2,2,exp190909
G01,Sample X73,WL535,426,22472,426,G,01,Sample X73,27296,24937,33260,21304,0.0976915356306457,BPH2741,2,2,exp190909
G01,Sample X73,WL535,636,22480,636,G,01,Sample X73,27296,24937,33260,21304,0.09836065573770492,BPH2741,2,2,exp190909
G01,Sample X73,WL535,816,22322,816,G,01,Sample X73,27296,24937,33260,21304,0.08514553362328538,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1140,23528,1140,G,01,Sample X73,27296,24937,33260,21304,0.18601538976246237,BPH2741,2,2,exp190909
G01,Sample X73,WL535,282,22008,282,G,01,Sample X73,27296,24937,33260,21304,0.05888256942121111,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1260,23749,1260,G,01,Sample X73,27296,24937,33260,21304,0.20449983271997324,BPH2741,2,2,exp190909
G01,Sample X73,WL535,558,22683,558,G,01,Sample X73,27296,24937,33260,21304,0.11533957845433256,BPH2741,2,2,exp190909
G01,Sample X73,WL535,288,22383,288,G,01,Sample X73,27296,24937,33260,21304,0.09024757443961191,BPH2741,2,2,exp190909
G01,Sample X73,WL535,948,23226,948,G,01,Sample X73,27296,24937,33260,21304,0.16075610572097693,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1062,23469,1062,G,01,Sample X73,27296,24937,33260,21304,0.18108062897290064,BPH2741,2,2,exp190909
G01,Sample X73,WL535,90,22310,90,G,01,Sample X73,27296,24937,33260,21304,0.08414185346269655,BPH2741,2,2,exp190909
G01,Sample X73,WL535,900,23270,900,G,01,Sample X73,27296,24937,33260,21304,0.1644362663098026,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1128,23564,1128,G,01,Sample X73,27296,24937,33260,21304,0.18902643024422883,BPH2741,2,2,exp190909
G01,Sample X73,WL535,60,22327,60,G,01,Sample X73,27296,24937,33260,21304,0.08556373369019739,BPH2741,2,2,exp190909
G01,Sample X73,WL535,804,23010,804,G,01,Sample X73,27296,24937,33260,21304,0.14268986283037804,BPH2741,2,2,exp190909
G01,Sample X73,WL535,918,23465,918,G,01,Sample X73,27296,24937,33260,21304,0.18074606891937103,BPH2741,2,2,exp190909
G01,Sample X73,WL535,222,21879,222,G,01,Sample X73,27296,24937,33260,21304,0.04809300769488123,BPH2741,2,2,exp190909
G01,Sample X73,WL535,120,22288,120,G,01,Sample X73,27296,24937,33260,21304,0.0823017731682837,BPH2741,2,2,exp190909
G01,Sample X73,WL535,438,22329,438,G,01,Sample X73,27296,24937,33260,21304,0.08573101371696219,BPH2741,2,2,exp190909
G01,Sample X73,WL535,78,22062,78,G,01,Sample X73,27296,24937,33260,21304,0.06339913014386082,BPH2741,2,2,exp190909
G01,Sample X73,WL535,828,22939,828,G,01,Sample X73,27296,24937,33260,21304,0.13675142188022751,BPH2741,2,2,exp190909
G01,Sample X73,WL535,96,22701,96,G,01,Sample X73,27296,24937,33260,21304,0.1168450986952158,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1002,23421,1002,G,01,Sample X73,27296,24937,33260,21304,0.17706590833054534,BPH2741,2,2,exp190909
G01,Sample X73,WL535,624,22593,624,G,01,Sample X73,27296,24937,33260,21304,0.10781197724991635,BPH2741,2,2,exp190909
G01,Sample X73,WL535,744,22963,744,G,01,Sample X73,27296,24937,33260,21304,0.13875878220140514,BPH2741,2,2,exp190909
G01,Sample X73,WL535,756,22485,756,G,01,Sample X73,27296,24937,33260,21304,0.09877885580461693,BPH2741,2,2,exp190909
G01,Sample X73,WL535,846,22791,846,G,01,Sample X73,27296,24937,33260,21304,0.12437269989963198,BPH2741,2,2,exp190909
G01,Sample X73,WL535,114,22126,114,G,01,Sample X73,27296,24937,33260,21304,0.06875209100033455,BPH2741,2,2,exp190909
G01,Sample X73,WL535,810,22995,810,G,01,Sample X73,27296,24937,33260,21304,0.141435262629642,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1146,23496,1146,G,01,Sample X73,27296,24937,33260,21304,0.1833389093342255,BPH2741,2,2,exp190909
G01,Sample X73,WL535,432,22413,432,G,01,Sample X73,27296,24937,33260,21304,0.09275677484108398,BPH2741,2,2,exp190909
G01,Sample X73,WL535,492,22348,492,G,01,Sample X73,27296,24937,33260,21304,0.08732017397122784,BPH2741,2,2,exp190909
G01,Sample X73,WL535,456,22507,456,G,01,Sample X73,27296,24937,33260,21304,0.10061893609902978,BPH2741,2,2,exp190909
G01,Sample X73,WL535,474,23193,474,G,01,Sample X73,27296,24937,33260,21304,0.15799598527935765,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1008,23337,1008,G,01,Sample X73,27296,24937,33260,21304,0.17004014720642355,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1158,23605,1158,G,01,Sample X73,27296,24937,33260,21304,0.19245567079290732,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1212,23551,1212,G,01,Sample X73,27296,24937,33260,21304,0.1879391100702576,BPH2741,2,2,exp190909
G01,Sample X73,WL535,762,23034,762,G,01,Sample X73,27296,24937,33260,21304,0.1446972231515557,BPH2741,2,2,exp190909
G01,Sample X73,WL535,486,22603,486,G,01,Sample X73,27296,24937,33260,21304,0.10864837738374038,BPH2741,2,2,exp190909
G01,Sample X73,WL535,480,22580,480,G,01,Sample X73,27296,24937,33260,21304,0.10672465707594513,BPH2741,2,2,exp190909
G01,Sample X73,WL535,750,22803,750,G,01,Sample X73,27296,24937,33260,21304,0.1253763800602208,BPH2741,2,2,exp190909
G01,Sample X73,WL535,462,22590,462,G,01,Sample X73,27296,24937,33260,21304,0.10756105720976915,BPH2741,2,2,exp190909
G01,Sample X73,WL535,132,22687,132,G,01,Sample X73,27296,24937,33260,21304,0.11567413850786216,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1176,23389,1176,G,01,Sample X73,27296,24937,33260,21304,0.17438942790230846,BPH2741,2,2,exp190909
G01,Sample X73,WL535,642,22641,642,G,01,Sample X73,27296,24937,33260,21304,0.11182669789227166,BPH2741,2,2,exp190909
G01,Sample X73,WL535,270,22235,270,G,01,Sample X73,27296,24937,33260,21304,0.0778688524590164,BPH2741,2,2,exp190909
G01,Sample X73,WL535,834,22927,834,G,01,Sample X73,27296,24937,33260,21304,0.1357477417196387,BPH2741,2,2,exp190909
G01,Sample X73,WL535,840,23097,840,G,01,Sample X73,27296,24937,33260,21304,0.14996654399464704,BPH2741,2,2,exp190909
G01,Sample X73,WL535,630,22595,630,G,01,Sample X73,27296,24937,33260,21304,0.10797925727668116,BPH2741,2,2,exp190909
G01,Sample X73,WL535,1170,23494,1170,G,01,Sample X73,27296,24937,33260,21304,0.1831716293074607,BPH2741,2,2,exp190909
G02,Sample X74,WL535,678,23718,678,G,02,Sample X74,33313,25868,33260,21304,0.20190699230511877,BPH2753,2,2,exp190909
G02,Sample X74,WL535,510,22816,510,G,02,Sample X74,33313,25868,33260,21304,0.12646370023419204,BPH2753,2,2,exp190909
G02,Sample X74,WL535,570,22551,570,G,02,Sample X74,33313,25868,33260,21304,0.10429909668785547,BPH2753,2,2,exp190909
G02,Sample X74,WL535,654,23341,654,G,02,Sample X74,33313,25868,33260,21304,0.17037470725995316,BPH2753,2,2,exp190909
G02,Sample X74,WL535,684,24200,684,G,02,Sample X74,33313,25868,33260,21304,0.2422214787554366,BPH2753,2,2,exp190909
G02,Sample X74,WL535,342,22587,342,G,02,Sample X74,33313,25868,33260,21304,0.10731013716962194,BPH2753,2,2,exp190909
G02,Sample X74,WL535,660,23494,660,G,02,Sample X74,33313,25868,33260,21304,0.1831716293074607,BPH2753,2,2,exp190909
G02,Sample X74,WL535,882,26163,882,G,02,Sample X74,33313,25868,33260,21304,0.406406825025092,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1080,27444,1080,G,02,Sample X74,33313,25868,33260,21304,0.5135496821679492,BPH2753,2,2,exp190909
G02,Sample X74,WL535,252,22103,252,G,02,Sample X74,33313,25868,33260,21304,0.06682837069253932,BPH2753,2,2,exp190909
G02,Sample X74,WL535,144,22382,144,G,02,Sample X74,33313,25868,33260,21304,0.09016393442622951,BPH2753,2,2,exp190909
G02,Sample X74,WL535,888,25490,888,G,02,Sample X74,33313,25868,33260,21304,0.35011709601873536,BPH2753,2,2,exp190909
G02,Sample X74,WL535,348,22456,348,G,02,Sample X74,33313,25868,33260,21304,0.09635329541652726,BPH2753,2,2,exp190909
G02,Sample X74,WL535,852,25273,852,G,02,Sample X74,33313,25868,33260,21304,0.3319672131147541,BPH2753,2,2,exp190909
G02,Sample X74,WL535,576,22991,576,G,02,Sample X74,33313,25868,33260,21304,0.1411007025761124,BPH2753,2,2,exp190909
G02,Sample X74,WL535,648,23693,648,G,02,Sample X74,33313,25868,33260,21304,0.19981599197055872,BPH2753,2,2,exp190909
G02,Sample X74,WL535,162,22412,162,G,02,Sample X74,33313,25868,33260,21304,0.09267313482770158,BPH2753,2,2,exp190909
G02,Sample X74,WL535,168,22324,168,G,02,Sample X74,33313,25868,33260,21304,0.08531281365005018,BPH2753,2,2,exp190909
G02,Sample X74,WL535,876,25765,876,G,02,Sample X74,33313,25868,33260,21304,0.373118099698896,BPH2753,2,2,exp190909
G02,Sample X74,WL535,222,22646,222,G,02,Sample X74,33313,25868,33260,21304,0.11224489795918367,BPH2753,2,2,exp190909
G02,Sample X74,WL535,450,22253,450,G,02,Sample X74,33313,25868,33260,21304,0.07937437269989964,BPH2753,2,2,exp190909
G02,Sample X74,WL535,672,23552,672,G,02,Sample X74,33313,25868,33260,21304,0.18802275008364,BPH2753,2,2,exp190909
G02,Sample X74,WL535,246,22367,246,G,02,Sample X74,33313,25868,33260,21304,0.08890933422549348,BPH2753,2,2,exp190909
G02,Sample X74,WL535,990,27230,990,G,02,Sample X74,33313,25868,33260,21304,0.4956507193041151,BPH2753,2,2,exp190909
G02,Sample X74,WL535,150,22435,150,G,02,Sample X74,33313,25868,33260,21304,0.09459685513549682,BPH2753,2,2,exp190909
G02,Sample X74,WL535,258,22503,258,G,02,Sample X74,33313,25868,33260,21304,0.10028437604550017,BPH2753,2,2,exp190909
G02,Sample X74,WL535,198,22276,198,G,02,Sample X74,33313,25868,33260,21304,0.08129809300769487,BPH2753,2,2,exp190909
G02,Sample X74,WL535,54,22595,54,G,02,Sample X74,33313,25868,33260,21304,0.10797925727668116,BPH2753,2,2,exp190909
G02,Sample X74,WL535,912,25684,912,G,02,Sample X74,33313,25868,33260,21304,0.3663432586149214,BPH2753,2,2,exp190909
G02,Sample X74,WL535,864,25499,864,G,02,Sample X74,33313,25868,33260,21304,0.350869856139177,BPH2753,2,2,exp190909
G02,Sample X74,WL535,924,25750,924,G,02,Sample X74,33313,25868,33260,21304,0.37186349949815994,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1086,27678,1086,G,02,Sample X74,33313,25868,33260,21304,0.5331214452994313,BPH2753,2,2,exp190909
G02,Sample X74,WL535,138,22569,138,G,02,Sample X74,33313,25868,33260,21304,0.10580461692873872,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1254,28432,1254,G,02,Sample X74,33313,25868,33260,21304,0.5961860153897625,BPH2753,2,2,exp190909
G02,Sample X74,WL535,558,23141,558,G,02,Sample X74,33313,25868,33260,21304,0.15364670458347274,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1056,27206,1056,G,02,Sample X74,33313,25868,33260,21304,0.49364335898293743,BPH2753,2,2,exp190909
G02,Sample X74,WL535,360,22626,360,G,02,Sample X74,33313,25868,33260,21304,0.11057209769153563,BPH2753,2,2,exp190909
G02,Sample X74,WL535,690,23716,690,G,02,Sample X74,33313,25868,33260,21304,0.20173971227835397,BPH2753,2,2,exp190909
G02,Sample X74,WL535,366,22763,366,G,02,Sample X74,33313,25868,33260,21304,0.12203077952492472,BPH2753,2,2,exp190909
G02,Sample X74,WL535,156,22531,156,G,02,Sample X74,33313,25868,33260,21304,0.10262629642020743,BPH2753,2,2,exp190909
G02,Sample X74,WL535,480,22467,480,G,02,Sample X74,33313,25868,33260,21304,0.09727333556373369,BPH2753,2,2,exp190909
G02,Sample X74,WL535,60,21925,60,G,02,Sample X74,33313,25868,33260,21304,0.05194044831047173,BPH2753,2,2,exp190909
G02,Sample X74,WL535,216,22646,216,G,02,Sample X74,33313,25868,33260,21304,0.11224489795918367,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1044,26968,1044,G,02,Sample X74,33313,25868,33260,21304,0.47373703579792575,BPH2753,2,2,exp190909
G02,Sample X74,WL535,870,25985,870,G,02,Sample X74,33313,25868,33260,21304,0.3915189026430244,BPH2753,2,2,exp190909
G02,Sample X74,WL535,240,22551,240,G,02,Sample X74,33313,25868,33260,21304,0.10429909668785547,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1050,27257,1050,G,02,Sample X74,33313,25868,33260,21304,0.49790899966543994,BPH2753,2,2,exp190909
G02,Sample X74,WL535,354,22452,354,G,02,Sample X74,33313,25868,33260,21304,0.09601873536299765,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1098,27381,1098,G,02,Sample X74,33313,25868,33260,21304,0.5082803613248578,BPH2753,2,2,exp190909
G02,Sample X74,WL535,192,22169,192,G,02,Sample X74,33313,25868,33260,21304,0.07234861157577785,BPH2753,2,2,exp190909
G02,Sample X74,WL535,468,22424,468,G,02,Sample X74,33313,25868,33260,21304,0.0936768149882904,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1164,28031,1164,G,02,Sample X74,33313,25868,33260,21304,0.5626463700234192,BPH2753,2,2,exp190909
G02,Sample X74,WL535,858,25213,858,G,02,Sample X74,33313,25868,33260,21304,0.32694881231180994,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1068,26911,1068,G,02,Sample X74,33313,25868,33260,21304,0.4689695550351288,BPH2753,2,2,exp190909
G02,Sample X74,WL535,372,22598,372,G,02,Sample X74,33313,25868,33260,21304,0.10823017731682837,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1038,27352,1038,G,02,Sample X74,33313,25868,33260,21304,0.5058548009367682,BPH2753,2,2,exp190909
G02,Sample X74,WL535,276,22343,276,G,02,Sample X74,33313,25868,33260,21304,0.08690197390431582,BPH2753,2,2,exp190909
G02,Sample X74,WL535,66,22578,66,G,02,Sample X74,33313,25868,33260,21304,0.10655737704918032,BPH2753,2,2,exp190909
G02,Sample X74,WL535,228,22583,228,G,02,Sample X74,33313,25868,33260,21304,0.10697557711609233,BPH2753,2,2,exp190909
G02,Sample X74,WL535,438,22781,438,G,02,Sample X74,33313,25868,33260,21304,0.12353629976580796,BPH2753,2,2,exp190909
G02,Sample X74,WL535,666,23627,666,G,02,Sample X74,33313,25868,33260,21304,0.19429575108732017,BPH2753,2,2,exp190909
G02,Sample X74,WL535,294,22540,294,G,02,Sample X74,33313,25868,33260,21304,0.10337905654064905,BPH2753,2,2,exp190909
G02,Sample X74,WL535,942,26536,942,G,02,Sample X74,33313,25868,33260,21304,0.437604550016728,BPH2753,2,2,exp190909
G02,Sample X74,WL535,894,25375,894,G,02,Sample X74,33313,25868,33260,21304,0.3404984944797591,BPH2753,2,2,exp190909
G02,Sample X74,WL535,474,22622,474,G,02,Sample X74,33313,25868,33260,21304,0.11023753763800602,BPH2753,2,2,exp190909
G02,Sample X74,WL535,798,24774,798,G,02,Sample X74,33313,25868,33260,21304,0.2902308464369354,BPH2753,2,2,exp190909
G02,Sample X74,WL535,588,23076,588,G,02,Sample X74,33313,25868,33260,21304,0.1482101037136166,BPH2753,2,2,exp190909
G02,Sample X74,WL535,426,22571,426,G,02,Sample X74,33313,25868,33260,21304,0.10597189695550352,BPH2753,2,2,exp190909
G02,Sample X74,WL535,444,22519,444,G,02,Sample X74,33313,25868,33260,21304,0.1016226162596186,BPH2753,2,2,exp190909
G02,Sample X74,WL535,930,25949,930,G,02,Sample X74,33313,25868,33260,21304,0.38850786216125793,BPH2753,2,2,exp190909
G02,Sample X74,WL535,72,22320,72,G,02,Sample X74,33313,25868,33260,21304,0.08497825359652057,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1092,27518,1092,G,02,Sample X74,33313,25868,33260,21304,0.5197390431582469,BPH2753,2,2,exp190909
G02,Sample X74,WL535,234,22943,234,G,02,Sample X74,33313,25868,33260,21304,0.13708598193375712,BPH2753,2,2,exp190909
G02,Sample X74,WL535,720,24573,720,G,02,Sample X74,33313,25868,33260,21304,0.2734192037470726,BPH2753,2,2,exp190909
G02,Sample X74,WL535,786,24875,786,G,02,Sample X74,33313,25868,33260,21304,0.29867848778855804,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1062,27329,1062,G,02,Sample X74,33313,25868,33260,21304,0.5039310806289728,BPH2753,2,2,exp190909
G02,Sample X74,WL535,738,23987,738,G,02,Sample X74,33313,25868,33260,21304,0.22440615590498494,BPH2753,2,2,exp190909
G02,Sample X74,WL535,204,22121,204,G,02,Sample X74,33313,25868,33260,21304,0.06833389093342256,BPH2753,2,2,exp190909
G02,Sample X74,WL535,270,22500,270,G,02,Sample X74,33313,25868,33260,21304,0.10003345600535296,BPH2753,2,2,exp190909
G02,Sample X74,WL535,594,23043,594,G,02,Sample X74,33313,25868,33260,21304,0.14544998327199732,BPH2753,2,2,exp190909
G02,Sample X74,WL535,918,25797,918,G,02,Sample X74,33313,25868,33260,21304,0.3757945801271328,BPH2753,2,2,exp190909
G02,Sample X74,WL535,432,22703,432,G,02,Sample X74,33313,25868,33260,21304,0.1170123787219806,BPH2753,2,2,exp190909
G02,Sample X74,WL535,174,22756,174,G,02,Sample X74,33313,25868,33260,21304,0.1214452994312479,BPH2753,2,2,exp190909
G02,Sample X74,WL535,498,22783,498,G,02,Sample X74,33313,25868,33260,21304,0.12370357979257277,BPH2753,2,2,exp190909
G02,Sample X74,WL535,936,25790,936,G,02,Sample X74,33313,25868,33260,21304,0.375209100033456,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1260,28373,1260,G,02,Sample X74,33313,25868,33260,21304,0.5912512546002008,BPH2753,2,2,exp190909
G02,Sample X74,WL535,516,22660,516,G,02,Sample X74,33313,25868,33260,21304,0.1134158581465373,BPH2753,2,2,exp190909
G02,Sample X74,WL535,306,22180,306,G,02,Sample X74,33313,25868,33260,21304,0.07326865172298427,BPH2753,2,2,exp190909
G02,Sample X74,WL535,696,23448,696,G,02,Sample X74,33313,25868,33260,21304,0.1793241886918702,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1230,28333,1230,G,02,Sample X74,33313,25868,33260,21304,0.5879056540649047,BPH2753,2,2,exp190909
G02,Sample X74,WL535,420,22339,420,G,02,Sample X74,33313,25868,33260,21304,0.08656741385078622,BPH2753,2,2,exp190909
G02,Sample X74,WL535,114,22263,114,G,02,Sample X74,33313,25868,33260,21304,0.08021077283372366,BPH2753,2,2,exp190909
G02,Sample X74,WL535,486,22594,486,G,02,Sample X74,33313,25868,33260,21304,0.10789561726329876,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1020,27099,1020,G,02,Sample X74,33313,25868,33260,21304,0.4846938775510204,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1248,28357,1248,G,02,Sample X74,33313,25868,33260,21304,0.5899130143860823,BPH2753,2,2,exp190909
G02,Sample X74,WL535,714,24027,714,G,02,Sample X74,33313,25868,33260,21304,0.22775175644028103,BPH2753,2,2,exp190909
G02,Sample X74,WL535,456,22266,456,G,02,Sample X74,33313,25868,33260,21304,0.08046169287387087,BPH2753,2,2,exp190909
G02,Sample X74,WL535,828,25041,828,G,02,Sample X74,33313,25868,33260,21304,0.3125627300100368,BPH2753,2,2,exp190909
G02,Sample X74,WL535,186,22521,186,G,02,Sample X74,33313,25868,33260,21304,0.10178989628638341,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1104,27843,1104,G,02,Sample X74,33313,25868,33260,21304,0.5469220475075276,BPH2753,2,2,exp190909
G02,Sample X74,WL535,732,24081,732,G,02,Sample X74,33313,25868,33260,21304,0.23226831716293075,BPH2753,2,2,exp190909
G02,Sample X74,WL535,264,22537,264,G,02,Sample X74,33313,25868,33260,21304,0.10312813650050184,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1170,28221,1170,G,02,Sample X74,33313,25868,33260,21304,0.5785379725660756,BPH2753,2,2,exp190909
G02,Sample X74,WL535,702,23638,702,G,02,Sample X74,33313,25868,33260,21304,0.1952157912345266,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1074,27302,1074,G,02,Sample X74,33313,25868,33260,21304,0.501672800267648,BPH2753,2,2,exp190909
G02,Sample X74,WL535,540,22759,540,G,02,Sample X74,33313,25868,33260,21304,0.12169621947139511,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1140,27654,1140,G,02,Sample X74,33313,25868,33260,21304,0.5311140849782536,BPH2753,2,2,exp190909
G02,Sample X74,WL535,282,22258,282,G,02,Sample X74,33313,25868,33260,21304,0.07979257276681165,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1188,28239,1188,G,02,Sample X74,33313,25868,33260,21304,0.5800434928069589,BPH2753,2,2,exp190909
G02,Sample X74,WL535,396,22548,396,G,02,Sample X74,33313,25868,33260,21304,0.10404817664770827,BPH2753,2,2,exp190909
G02,Sample X74,WL535,768,24850,768,G,02,Sample X74,33313,25868,33260,21304,0.296587487453998,BPH2753,2,2,exp190909
G02,Sample X74,WL535,612,23502,612,G,02,Sample X74,33313,25868,33260,21304,0.18384074941451992,BPH2753,2,2,exp190909
G02,Sample X74,WL535,996,26755,996,G,02,Sample X74,33313,25868,33260,21304,0.4559217129474741,BPH2753,2,2,exp190909
G02,Sample X74,WL535,624,23138,624,G,02,Sample X74,33313,25868,33260,21304,0.15339578454332553,BPH2753,2,2,exp190909
G02,Sample X74,WL535,948,26028,948,G,02,Sample X74,33313,25868,33260,21304,0.3951154232184677,BPH2753,2,2,exp190909
G02,Sample X74,WL535,900,25937,900,G,02,Sample X74,33313,25868,33260,21304,0.3875041820006691,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1224,28335,1224,G,02,Sample X74,33313,25868,33260,21304,0.5880729340916695,BPH2753,2,2,exp190909
G02,Sample X74,WL535,804,24869,804,G,02,Sample X74,33313,25868,33260,21304,0.29817664770826363,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1242,28517,1242,G,02,Sample X74,33313,25868,33260,21304,0.6032954165272666,BPH2753,2,2,exp190909
G02,Sample X74,WL535,708,23523,708,G,02,Sample X74,33313,25868,33260,21304,0.18559718969555036,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1194,27993,1194,G,02,Sample X74,33313,25868,33260,21304,0.5594680495148879,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1146,27753,1146,G,02,Sample X74,33313,25868,33260,21304,0.5393944463031114,BPH2753,2,2,exp190909
G02,Sample X74,WL535,78,22731,78,G,02,Sample X74,33313,25868,33260,21304,0.11935429909668785,BPH2753,2,2,exp190909
G02,Sample X74,WL535,504,22912,504,G,02,Sample X74,33313,25868,33260,21304,0.13449314151890265,BPH2753,2,2,exp190909
G02,Sample X74,WL535,564,23121,564,G,02,Sample X74,33313,25868,33260,21304,0.1519739043158247,BPH2753,2,2,exp190909
G02,Sample X74,WL535,774,24241,774,G,02,Sample X74,33313,25868,33260,21304,0.24565071930411508,BPH2753,2,2,exp190909
G02,Sample X74,WL535,1212,28116,1212,G,02,Sample X74,33313,25868,33260,21304,0.5697557711609234,BPH2753,2,2,exp190909
G02,Sample X74,WL535,792,25074,792,G,02,Sample X74,33313,25868,33260,21304,0.3153228504516561,BPH2753,2,2,exp190909
G02,Sample X74,WL535,954,26803,954,G,02,Sample X74,33313,25868,33260,21304,0.4599364335898294,BPH2753,2,2,exp190909
G02,Sample X74,WL535,534,23037,534,G,02,Sample X74,33313,25868,33260,21304,0.1449481431917029,BPH2753,2,2,exp190909
G02,Sample X74,WL535,210,22736,210,G,02,Sample X74,33313,25868,33260,21304,0.11977249916359986,BPH2753,2,2,exp190909
G02,Sample X74,WL535,810,24814,810,G,02,Sample X74,33313,25868,33260,21304,0.2935764469722315,BPH2753,2,2,exp190909
G02,Sample X74,WL535,600,23102,600,G,02,Sample X74,33313,25868,33260,21304,0.15038474406155905,BPH2753,2,2,exp190909
G02,Sample X74,WL535,762,24583,762,G,02,Sample X74,33313,25868,33260,21304,0.27425560388089665,BPH2753,2,2,exp190909
G02,Sample X74,WL535,126,22975,126,G,02,Sample X74,33313,25868,33260,21304,0.13976246236199397,BPH2753,2,2,exp190909
G02,Sample X74,WL535,132,23197,132,G,02,Sample X74,33313,25868,33260,21304,0.15833054533288726,BPH2753,2,2,exp190909
G02,Sample X74,WL535,978,26589,978,G,02,Sample X74,33313,25868,33260,21304,0.4420374707259953,BPH2753,2,2,exp190909
