well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A02,A,2,0.672,TRUE,exp210222,M1,exp210222_M1_A02,820,BPH3358,3,VSS-159
A02,A,2,0.677,TRUE,exp210222,M1,exp210222_M1_A02,830,BPH3358,3,VSS-159
A02,A,2,0.672,TRUE,exp210222,M1,exp210222_M1_A02,840,BPH3358,3,VSS-159
A02,A,2,0.673,TRUE,exp210222,M1,exp210222_M1_A02,850,BPH3358,3,VSS-159
A02,A,2,0.696,TRUE,exp210222,M1,exp210222_M1_A02,860,BPH3358,3,VSS-159
A02,A,2,0.683,TRUE,exp210222,M1,exp210222_M1_A02,870,BPH3358,3,VSS-159
A02,A,2,0.678,TRUE,exp210222,M1,exp210222_M1_A02,880,BPH3358,3,VSS-159
A02,A,2,0.678,TRUE,exp210222,M1,exp210222_M1_A02,890,BPH3358,3,VSS-159
A02,A,2,0.691,TRUE,exp210222,M1,exp210222_M1_A02,900,BPH3358,3,VSS-159
A02,A,2,0.672,TRUE,exp210222,M1,exp210222_M1_A02,910,BPH3358,3,VSS-159
A02,A,2,0.697,TRUE,exp210222,M1,exp210222_M1_A02,920,BPH3358,3,VSS-159
A02,A,2,0.683,TRUE,exp210222,M1,exp210222_M1_A02,930,BPH3358,3,VSS-159
A02,A,2,0.7,TRUE,exp210222,M1,exp210222_M1_A02,940,BPH3358,3,VSS-159
A02,A,2,0.703,TRUE,exp210222,M1,exp210222_M1_A02,950,BPH3358,3,VSS-159
A02,A,2,0.715,TRUE,exp210222,M1,exp210222_M1_A02,960,BPH3358,3,VSS-159
A02,A,2,0.697,TRUE,exp210222,M1,exp210222_M1_A02,970,BPH3358,3,VSS-159
A02,A,2,0.716,TRUE,exp210222,M1,exp210222_M1_A02,980,BPH3358,3,VSS-159
A02,A,2,0.691,TRUE,exp210222,M1,exp210222_M1_A02,990,BPH3358,3,VSS-159
A02,A,2,0.704,TRUE,exp210222,M1,exp210222_M1_A02,1000,BPH3358,3,VSS-159
A02,A,2,0.721,TRUE,exp210222,M1,exp210222_M1_A02,1010,BPH3358,3,VSS-159
A02,A,2,0.704,TRUE,exp210222,M1,exp210222_M1_A02,1020,BPH3358,3,VSS-159
A02,A,2,0.731,TRUE,exp210222,M1,exp210222_M1_A02,1030,BPH3358,3,VSS-159
A02,A,2,0.7,TRUE,exp210222,M1,exp210222_M1_A02,1040,BPH3358,3,VSS-159
A02,A,2,0.696,TRUE,exp210222,M1,exp210222_M1_A02,1050,BPH3358,3,VSS-159
A02,A,2,0.715,TRUE,exp210222,M1,exp210222_M1_A02,1060,BPH3358,3,VSS-159
A02,A,2,0.74,TRUE,exp210222,M1,exp210222_M1_A02,1070,BPH3358,3,VSS-159
A02,A,2,0.711,TRUE,exp210222,M1,exp210222_M1_A02,1080,BPH3358,3,VSS-159
A02,A,2,0.71,TRUE,exp210222,M1,exp210222_M1_A02,1090,BPH3358,3,VSS-159
A02,A,2,0.724,TRUE,exp210222,M1,exp210222_M1_A02,1100,BPH3358,3,VSS-159
A02,A,2,0.738,TRUE,exp210222,M1,exp210222_M1_A02,1110,BPH3358,3,VSS-159
A02,A,2,0.704,TRUE,exp210222,M1,exp210222_M1_A02,1120,BPH3358,3,VSS-159
A02,A,2,0.729,TRUE,exp210222,M1,exp210222_M1_A02,1130,BPH3358,3,VSS-159
A03,A,3,0.012,TRUE,exp210222,M1,exp210222_M1_A03,0,BPH2887,1,VAN-148
A03,A,3,0.008,TRUE,exp210222,M1,exp210222_M1_A03,10,BPH2887,1,VAN-148
A03,A,3,-0.004,TRUE,exp210222,M1,exp210222_M1_A03,20,BPH2887,1,VAN-148
A03,A,3,0.03,TRUE,exp210222,M1,exp210222_M1_A03,30,BPH2887,1,VAN-148
A03,A,3,0.008,TRUE,exp210222,M1,exp210222_M1_A03,40,BPH2887,1,VAN-148
A03,A,3,0.003,TRUE,exp210222,M1,exp210222_M1_A03,50,BPH2887,1,VAN-148
A03,A,3,0.004,TRUE,exp210222,M1,exp210222_M1_A03,60,BPH2887,1,VAN-148
A03,A,3,-0.008,TRUE,exp210222,M1,exp210222_M1_A03,70,BPH2887,1,VAN-148
A03,A,3,0.007,TRUE,exp210222,M1,exp210222_M1_A03,80,BPH2887,1,VAN-148
A03,A,3,0.008,TRUE,exp210222,M1,exp210222_M1_A03,90,BPH2887,1,VAN-148
A03,A,3,0.015,TRUE,exp210222,M1,exp210222_M1_A03,100,BPH2887,1,VAN-148
A03,A,3,0.023,TRUE,exp210222,M1,exp210222_M1_A03,110,BPH2887,1,VAN-148
A03,A,3,-0.004,TRUE,exp210222,M1,exp210222_M1_A03,120,BPH2887,1,VAN-148
A03,A,3,-0.004,TRUE,exp210222,M1,exp210222_M1_A03,130,BPH2887,1,VAN-148
A03,A,3,-0.018,TRUE,exp210222,M1,exp210222_M1_A03,140,BPH2887,1,VAN-148
A03,A,3,-0.02,TRUE,exp210222,M1,exp210222_M1_A03,150,BPH2887,1,VAN-148
A03,A,3,0.005,TRUE,exp210222,M1,exp210222_M1_A03,160,BPH2887,1,VAN-148
A03,A,3,0.004,TRUE,exp210222,M1,exp210222_M1_A03,170,BPH2887,1,VAN-148
A03,A,3,-0.021,TRUE,exp210222,M1,exp210222_M1_A03,180,BPH2887,1,VAN-148
A03,A,3,-0.026,TRUE,exp210222,M1,exp210222_M1_A03,190,BPH2887,1,VAN-148
A03,A,3,-0.02,TRUE,exp210222,M1,exp210222_M1_A03,200,BPH2887,1,VAN-148
A03,A,3,0.015,TRUE,exp210222,M1,exp210222_M1_A03,210,BPH2887,1,VAN-148
A03,A,3,-0.004,TRUE,exp210222,M1,exp210222_M1_A03,220,BPH2887,1,VAN-148
A03,A,3,-6.6667e-5,TRUE,exp210222,M1,exp210222_M1_A03,230,BPH2887,1,VAN-148
A03,A,3,-0.02,TRUE,exp210222,M1,exp210222_M1_A03,240,BPH2887,1,VAN-148
A03,A,3,-0.011,TRUE,exp210222,M1,exp210222_M1_A03,250,BPH2887,1,VAN-148
A03,A,3,-0.007,TRUE,exp210222,M1,exp210222_M1_A03,260,BPH2887,1,VAN-148
A03,A,3,-0.003,TRUE,exp210222,M1,exp210222_M1_A03,270,BPH2887,1,VAN-148
A03,A,3,0.023,TRUE,exp210222,M1,exp210222_M1_A03,280,BPH2887,1,VAN-148
A03,A,3,0.009,TRUE,exp210222,M1,exp210222_M1_A03,290,BPH2887,1,VAN-148
A03,A,3,0.014,TRUE,exp210222,M1,exp210222_M1_A03,300,BPH2887,1,VAN-148
A03,A,3,0.018,TRUE,exp210222,M1,exp210222_M1_A03,310,BPH2887,1,VAN-148
A03,A,3,0.053,TRUE,exp210222,M1,exp210222_M1_A03,320,BPH2887,1,VAN-148
A03,A,3,0.066,TRUE,exp210222,M1,exp210222_M1_A03,330,BPH2887,1,VAN-148
A03,A,3,0.086,TRUE,exp210222,M1,exp210222_M1_A03,340,BPH2887,1,VAN-148
A03,A,3,0.097,TRUE,exp210222,M1,exp210222_M1_A03,350,BPH2887,1,VAN-148
A03,A,3,0.11,TRUE,exp210222,M1,exp210222_M1_A03,360,BPH2887,1,VAN-148
A03,A,3,0.161,TRUE,exp210222,M1,exp210222_M1_A03,370,BPH2887,1,VAN-148
A03,A,3,0.19,TRUE,exp210222,M1,exp210222_M1_A03,380,BPH2887,1,VAN-148
