"sample_id","well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2960","exp200731_GP2_A04",591,0.00215165786993696,341.820287073181,66.9951107042213,1091,0.867920138712944,144,-0.125253167089228,0.856987450366831,1152,"exp200731","A04","A",7.66666666666667,40000,"GP2",2,"VAN-206",0.0327676077622679,FALSE,FALSE,FALSE,0,0,0.0155440414507772,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA
"BPH2961","exp200731_GP2_A02",587,0.00195043225999235,368.60415210778,60.2754024065379,1084,0.812112232412535,131,-0.126345346516157,0.799106376437589,1152,"exp200731","A02","A",6,40000,"GP2",2,"VAN-206",0.0647577219070542,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",4,"paired-invasive",NA
"BPH2962","exp200226_P2_B09",512,0.00196057465719899,355.87831878639,124.740388890722,1152,1.30905939521774,114,-0.0309126857751044,1.30905939521774,1152,"exp200226","B09","B",8,40000,"P2",2,"VAN-207",0.0100930599992981,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2963","exp200226_P2_B10",420,0.00203792446883245,342.636751060417,127.927954694759,1152,1.34880254558611,118,-0.0264201160442403,1.34880254558611,1152,"exp200226","B10","B",7,40000,"P2",2,"VAN-207",0.0369058637521272,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,NA,0,TRUE,0,5,FALSE,0,"Persistent",3,"paired-invasive","ggt_1 / SigmaW regulon antibacterial / hutG / entB"
"BPH2964","exp200731_GP2_B11",509,0.00122577246321376,576.569839130044,56.8286299612837,1126,0.650171029548999,136,-0.0707570535997293,0.645322215390647,1152,"exp200731","B11","B",5.66666666666667,40000,"GP2",2,"VAN-207",0.118850589707156,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA
"BPH2965","exp200309_M1_D09",466,0.0020059951822414,346.084198787235,71.5127063462936,726,0.659910836604363,122,-0.0249092457395878,0.480238478691786,1152,"exp200309","D09","D",9,40000,"M1",2,"VAN-208",0.0101743180972411,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2966","exp200731_GP2_A06",444,0.0027227986127256,263.584892506344,82.0906870151893,805,0.798631185280613,116,-0.130162775277136,0.67566354054487,1152,"exp200731","A06","A",7,40000,"GP2",2,"VAN-208",0.0714153307217438,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,0,FALSE,0.25,"Persistent",3,"paired-invasive",NA
"BPH2973","exp200731_GP2_F03",276,0.00420641709519642,165.816338288186,141.397851606245,532.8,1.12257481245381,28.8,-0.0904957016907288,0.709597957457431,1152,"exp200731","F03","F",5.2,40000,"GP2",2.2,"VAN-215",0.089616993392655,FALSE,FALSE,FALSE,0,0.00414507772020725,0.016580310880829,FALSE,"39",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2974","exp200731_GP2_A10",287,0.00316277548671582,229.448666767809,105.673860008575,563,0.837284683799565,34,-0.091908658168161,0.556917054233903,1152,"exp200731","A10","A",9.66666666666667,40000,"GP2",2,"VAN-215",0.0460054443985276,FALSE,FALSE,FALSE,0,0.0164075993091537,0,FALSE,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"BPH2975","exp200731_GP2_A12",322.5,0.0026613841682895,267.537093142701,82.5007236825758,631.5,0.686403356712386,33,-0.119276137701999,0.520092434490659,1152,"exp200731","A12","A",10.75,40000,"GP2",2.25,"VAN-215",0.0871598271302418,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2976","exp200219_P1_D11",1152,0.00147181028761596,475.23766750512,34.9665489490713,1152,0.658528502027545,228,0.00327163112962026,0.658528502027545,1152,"exp200219","D11","D",6.5,40000,"P1",2.5,"VAN-216",0.0761799531644586,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2977","exp200219_P1_B11",1065,0.00251786585656929,361.69682347511,59.7639445379691,1152,1.1181552506595,222,0.0525508158123818,1.1181552506595,1152,"exp200219","B11","B",11,40000,"P1",2,"VAN-216",0.0462494167296214,FALSE,FALSE,FALSE,0,0.0284974093264249,0,FALSE,"-",1,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",3,"paired-invasive",NA
"BPH2978","exp200219_P1_B06",816,0.00196911499884694,356.895477373951,74.559885929152,1152,1.11895229260467,212,-0.00983961764169474,1.11895229260467,1152,"exp200219","B06","B",4.66666666666667,40000,"P1",2,"VAN-216",0.0468237379651711,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,1,FALSE,0,"Persistent",6,"paired-invasive","fabF"
"BPH2979","exp200219_P1_B04",840,0.00182356501609477,384.522193610485,72.7222324613537,1152,1.16236699078894,158,-0.0471354183150641,1.16236699078894,1152,"exp200219","B04","B",6,40000,"P1",2,"VAN-216",0.0606351308608095,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,1,FALSE,0.5,"Persistent",8,"paired-invasive",NA
"BPH2980","exp200219_P1_C04",896,0.00132039246471635,546.276382185087,37.15344792294,1152,0.723621372875967,202,-0.0622777002597917,0.723621372875967,1152,"exp200219","C04","C",4.33333333333333,40000,"P1",2,"VAN-216",0.0701573464479801,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,2,FALSE,0,"Persistent",12,"paired-invasive","bcr_1 / pepS"
"BPH2981","exp200219_P1_B08",884,0.00217803990632529,323.734895327879,85.9513529905463,1152,1.3744518379749,158,-0.0290329238982239,1.3744518379749,1152,"exp200219","B08","B",8.33333333333333,40000,"P1",2,"VAN-216",0.022750538572202,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,12,FALSE,0.5,NA,5,"paired-colonising","gpsA / lepA / blaZ / hypothetical protein"
"BPH2982","exp200219_P1_C03",784,0.000969678144194835,731.794288827607,35.6649218398479,1152,0.55728297547368,194,-0.0523419276875581,0.55728297547368,1152,"exp200219","C03","C",6,40000,"P1",2,"VAN-216",0.0309581087500802,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,17,FALSE,1,NA,-139,"paired-colonising","gpsA / hypothetical protein / rny"
"BPH2987","exp200731_GP2_C08",297.6,0.00423392989849714,168.401673866655,127.953844916907,579.6,1.07813475034758,42,-0.145799321349464,0.712600896155529,1152,"exp200731","C08","C",9.2,40000,"GP2",1.8,"VAN-222",0.0729966310397557,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2988","exp200731_GP2_A09",295.2,0.00362115620801737,200.359775917629,112.102810994582,548.4,0.933529810207704,9.6,-0.114198916972126,0.58862824157231,1152,"exp200731","A09","A",8.6,40000,"GP2",1.8,"VAN-222",0.0732536853263167,FALSE,FALSE,FALSE,0,0,0,FALSE,"39",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",5,"paired-invasive",NA
"BPH2989","exp200731_GP2_E03",412,0.0023155842749579,305.643320992673,79.4750198772565,844,0.788612300007683,107,-0.128192292148329,0.639031223217742,1152,"exp200731","E03","E",5.66666666666667,40000,"GP2",2,"VAN-223",0.030037873094326,FALSE,FALSE,FALSE,0,0,0,FALSE,"2176",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2990","exp200731_GP2_C06",489,0.00222218403147183,324.409466711805,66.997681638777,806,0.71246658093352,159,-0.0963960719464654,0.525710040320303,1152,"exp200731","C06","C",4.66666666666667,40000,"GP2",2,"VAN-223",0.110709186828025,FALSE,FALSE,FALSE,0,0,0,FALSE,"2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",6,"paired-invasive",NA
"BPH2991","exp200731_GP2_A01",449,0.00212533301087132,357.41169114962,68.2941709621891,804,0.702386344219148,96,-0.113617626787833,0.530763559566103,1152,"exp200731","A01","A",2.66666666666667,40000,"GP2",2,"VAN-223",0.0512940103306822,FALSE,FALSE,FALSE,0,0,0,FALSE,"2176",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",7,"paired-invasive",NA
"BPH3202","exp200731_GP2_B10",656.4,0.00258026905006793,269.588994017531,60.3163276349361,968.4,0.865169722924673,188.4,-0.0931959707666249,0.804400792118217,1152,"exp200731","B10","B",7.2,40000,"GP2",1.8,"VSS-003",0.0759624892584435,FALSE,FALSE,FALSE,0,0.00829015544041451,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3204","exp200731_GP2_B01",842.4,0.00371117106523308,190.422186403009,113.908867013304,1152,2.07163666981739,85.2,-0.132996370685843,2.07163666981739,1152,"exp200731","B01","B",2.4,40000,"GP2",1.8,"VSS-005",0.0719468572260469,FALSE,FALSE,FALSE,0,0.00310880829015544,0,FALSE,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3208","exp200731_GP2_B05",596.4,0.00203730455363044,344.890460905634,68.7199726350065,948,0.82327817700027,114,-0.109559436952658,0.769410416698296,1152,"exp200731","B05","B",3,40000,"GP2",2.2,"VSS-009",0.0581899726080156,FALSE,FALSE,FALSE,0,0,0.0103626943005181,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3216","exp200731_GP2_F05",391.5,0.00276174085077117,257.138451270597,81.0889006134033,672,0.762601009602464,117,-0.0996656430633971,0.494286414017296,1152,"exp200731","F05","F",5.5,40000,"GP2",1.75,"VSS-017",0.101344273211735,FALSE,FALSE,FALSE,0,0,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3220","exp200731_GP2_A08",601.2,0.0028065576211581,284.244642396796,100.23747021665,1004.4,1.17669089995594,74.4,-0.114441786796804,1.0785659679752,1152,"exp200731","A08","A",8.2,40000,"GP2",1.8,"VSS-021",0.102126048384923,FALSE,FALSE,FALSE,0,0.00725388601036269,0.0134715025906736,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3225","exp200309_M1_A11",526,0.00120840314052163,581.080906621633,51.1225024178396,1010,0.50912474095544,114,-0.0190575823692661,0.495204110800026,1152,"exp200309","A11","A",6,40000,"M1",2,"VSS-026",0.0591098281760543,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3226","exp200802_GP3_A03",783.6,0.00309874113179028,231.474460811098,158.623766588892,1152,2.18863078582538,46.8,-0.0359836103631332,2.18863078582538,1152,"exp200802","A03","A",6.2,40000,"GP3",1.8,"VSS-027",0.0551122260594768,FALSE,FALSE,FALSE,0,0,0,FALSE,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3236","exp200802_GP3_C10",749,0.00192951109590054,454.363079013706,89.6005965379529,1152,1.13391617718046,140,0.0173883031780709,1.13391617718046,1152,"exp200802","C10","C",8.66666666666667,40000,"GP3",2,"VSS-037",0.122754501717492,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3244","exp200802_GP3_B02",627,0.0043758494204596,167.661891098453,129.426460493515,965,1.53193928106477,189,-0.0330643421228871,1.28759001959702,1152,"exp200802","B02","B",2.66666666666667,40000,"GP3",2,"VSS-045",0.0405557668755156,FALSE,FALSE,FALSE,0,0.00259067357512953,0.00690846286701209,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3246","exp200802_GP3_E08",321,0.00577899065457735,128.1378456062,189.49118873416,584,1.59491462093915,70,-0.0841116653589187,0.987099732310281,1152,"exp200802","E08","E",8,40000,"GP3",2,"VSS-047",0.0736501313960906,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3250","exp200802_GP3_A07",591.6,0.00257145480364624,439.294360261972,117.316347635628,1056,1.21828036845426,63.6,0.00606017243831054,1.20270191327518,1152,"exp200802","A07","A",6.6,40000,"GP3",2.2,"VSS-051",0.176759810092761,FALSE,FALSE,FALSE,0,0.00518134715025907,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3252","exp200309_M1_D04",658,0.00215567005913557,321.548108429592,141.418528352683,1152,1.50179857748736,74,-0.00802446651392667,1.50179857748736,1152,"exp200309","D04","D",6,40000,"M1",2,"VSS-053",0.0223553218387897,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3258","exp200802_GP3_D09",796,0.00187826824315464,451.676233844807,80.1331872764553,1152,1.08185570363193,159,-0.0224025094236302,1.08185570363193,1152,"exp200802","D09","D",9,40000,"GP3",2,"VSS-059",0.0327506506231656,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3260","exp200802_GP3_A11",616,0.00258366103521272,325.673500718131,110.106053729462,1074,1.23800924116515,106,-0.0139946280185971,1.20854456761623,1152,"exp200802","A11","A",6,40000,"GP3",2,"VSS-061",0.0865124841839807,FALSE,FALSE,FALSE,0,0,0.0103626943005181,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3262","exp200802_GP3_D04",585.6,0.00200500121987019,372.221497633426,71.6735613364803,1044,0.813741246080155,99.6,-0.0992668511169887,0.794998377137442,1152,"exp200802","D04","D",6.4,40000,"GP3",2,"VSS-063",0.0796191463910906,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3268","exp200802_GP3_C07",453,0.00425982741747209,191.509503702255,162.823359988078,859,1.50829740373294,116,-0.0632674839156302,1.1890921821947,1152,"exp200802","C07","C",7.33333333333333,40000,"GP3",2,"VSS-069",0.0795629341622254,FALSE,FALSE,FALSE,0,0,0,FALSE,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3270","exp200802_GP3_C02",518.4,0.00377083747292073,211.341556824938,118.271719672285,829.2,1.18523146896715,190.8,-0.0387078465885502,0.938123342936826,1152,"exp200802","C02","C",2.4,40000,"GP3",2,"VSS-071",0.0736944065464193,FALSE,FALSE,FALSE,0,0,0,FALSE,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3272","exp200802_GP3_B08",652,0.00353482815300535,203.985711321338,105.994983348358,1017,1.36249258103636,184,-0.0657218460298846,1.26658765155329,1152,"exp200802","B08","B",6.66666666666667,40000,"GP3",2,"VSS-073",0.036981791744421,FALSE,FALSE,FALSE,0,0,0.00431778929188256,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3274","exp200802_GP3_A04",471.6,0.00172371107751407,560.646333908566,72.5677127449238,895.2,0.685727451841812,130.8,-0.0512178710190235,0.566708679001159,1152,"exp200802","A04","A",8.4,40000,"GP3",2.2,"VSS-075",0.0810758174336554,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3276","exp200309_M1_C07",574,0.000396030174963588,2083.44038190891,31.4287226769998,1108,0.239108619320953,124,0.104439713784508,0.23800964007872,1152,"exp200309","C07","C",7.33333333333333,40000,"M1",2,"VSS-077",0.0240473626547667,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3282","exp200802_GP3_B12",249,0.00409564733871178,172.32240079281,175.399098857117,594,1.34989641428742,24,-0.102964550971387,0.878717457478644,1152,"exp200802","B12","B",7.5,40000,"GP3",2,"VSS-083",0.125435210478647,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3284","exp200802_GP3_B11",582,0.00352778138184197,213.247867626431,130.925414692502,1018,1.4421913247952,163,-0.0425260123552582,1.37888004686953,1152,"exp200802","B11","B",5.66666666666667,40000,"GP3",2,"VSS-085",0.0827572759539581,FALSE,FALSE,FALSE,0,0.0138169257340242,0.0164075993091537,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3292","exp200802_GP3_A06",805,0.00325225853819288,216.634096945227,161.80667864677,1152,2.23007426249353,72,0.0125547153940419,2.23007426249353,1152,"exp200802","A06","A",7,40000,"GP3",2,"VSS-093",0.109267465002068,FALSE,FALSE,FALSE,0,0,0,FALSE,"1282",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3294","exp200802_GP3_F03",311,0.00636785911279317,115.667671343276,213.481469652089,560,1.77102373518371,35,-0.0852131836499192,1.07140356799178,1152,"exp200802","F03","F",5.33333333333333,40000,"GP3",2,"VSS-095",0.151403901720446,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3304","exp200802_GP3_A10",435,0.00387299462623288,195.423858873137,152.601753290636,789,1.36683121563911,112,-0.0445569036162852,1.07393793969716,1152,"exp200802","A10","A",9.66666666666667,40000,"GP3",2,"VSS-105",0.061821488570078,FALSE,FALSE,FALSE,0,0,0.0120898100172712,FALSE,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3306","exp200309_M1_C02",834,0.00141819178104739,496.365238694751,61.308410854245,1152,0.90111842457085,152,-0.0319692204828217,0.90111842457085,1152,"exp200309","C02","C",2.66666666666667,40000,"M1",2,"VSS-107",0.0167327840344256,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3316","exp200802_GP3_A12",1039,0.00173218923784516,532.427360262616,41.835297634907,1152,0.904161293264512,150,-0.0679081683456949,0.904161293264512,1152,"exp200802","A12","A",10.3333333333333,40000,"GP3",2,"VSS-117",0.0754234919048152,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3320","exp200802_GP3_C08",787.2,0.00379002658261791,211.952581016679,185.866042085624,1152,2.29356840654662,19.2,-0.0809531545270306,2.29356840654662,1152,"exp200802","C08","C",9.2,40000,"GP3",1.8,"VSS-121",0.042657662119627,FALSE,FALSE,FALSE,0,0,0,FALSE,"1282",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3328","exp200309_M1_B08",744,0.00106318898612832,658.893139181784,34.6871633485648,1152,0.501928756143579,158,-0.0284198818962906,0.501928756143579,1152,"exp200309","B08","B",6.66666666666667,40000,"M1",2,"VSS-129",0.00854657149908616,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3332","exp200802_GP3_A09",539,0.0022513330861094,319.468162830017,82.3422011394318,880,0.846840442285823,48,-0.0973664613208469,0.753291799125639,1152,"exp200802","A09","A",7.66666666666667,40000,"GP3",2,"VSS-133",0.0812456798444749,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3336","exp200226_P2_C02",216,0.00362594552796133,191.777527738846,147.695200921785,912,0.992404701460111,0,-0.0503464808093035,0.986489827223462,1152,"exp200226","C02","C",4,40000,"P2",2,"VSS-137",0.00570461879990995,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3337","exp200226_P2_B07",340,0.0019828081754469,355.502821675618,80.8291258162048,832,0.665442805821433,114,-0.0326527087784532,0.600688989085244,1152,"exp200226","B07","B",7.33333333333333,40000,"P2",2,"VSS-138",0.0209402496213863,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3338","exp200802_GP3_E03",342,0.00630184740429954,111.224793446066,194.6887935939,580.5,1.69515286443007,87,-0.113395310023813,1.00900500955979,1152,"exp200802","E03","E",2.5,40000,"GP3",1.5,"VSS-139",0.148799300891108,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3340","exp200802_GP3_C06",307.5,0.00090591044388848,770.155681009801,44.3751829929498,1152,0.416859650174969,106.5,-0.03557787917702,0.416859650174969,1152,"exp200802","C06","C",5,40000,"GP3",2.25,"VSS-141",0.125923310553663,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3346","exp200802_GP3_A01",683,0.00203754324834905,415.625242635126,80.6819607005774,1012,0.929948230622463,114,-0.0198596424812617,0.866308787980215,1152,"exp200802","A01","A",2.66666666666667,40000,"GP3",2,"VSS-147",0.0873735163937181,FALSE,FALSE,FALSE,0,0.000863557858376511,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3348","exp200802_GP3_B10",502.8,0.00048552082453075,1744.54065610388,18.7043487853204,1096.8,0.232620182636387,201.6,-0.0323458070755328,0.231312744571765,1152,"exp200802","B10","B",7.2,40000,"GP3",1.8,"VSS-149",0.0713113894102673,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3350","exp200309_M1_A04",354,0.00134203721706989,527.833405165132,69.3482665748652,778,0.587170667073471,90,-0.0146814733914948,0.468224471300819,1152,"exp200309","A04","A",7.66666666666667,40000,"M1",2,"VSS-151",0.0244509980652589,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3352","exp200802_GP3_B01",424,0.00559802459141381,139.758911202063,175.155530449819,709,1.60442838269515,134,-0.0734255747147621,1.11000069712249,1152,"exp200802","B01","B",2.66666666666667,40000,"GP3",2,"VSS-153",0.0931124719807907,FALSE,FALSE,FALSE,0,0.00863557858376511,0,FALSE,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3356","exp200816_GP4_A03",930,0.00226701704086856,465.111430746626,44.8126224013291,1152,0.947801210381028,136,-0.0060628985892366,0.947801210381028,1152,"exp200816","A03","A",7,40000,"GP4",2,"VSS-157",0.0588783012149723,FALSE,FALSE,FALSE,0,0.0120898100172712,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3358","exp200309_M1_A02",396,0.00192809925317817,362.977334139967,99.8732507826498,789,0.801575283715356,72,0.0221617398529863,0.701392942347658,1152,"exp200309","A02","A",7,40000,"M1",2.5,"VSS-159",0.0460774153710341,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3360","exp200309_M1_B11",666,0.000704701081065136,1039.32313959914,45.4328072948045,1152,0.539713462059489,138,0.0124563351874219,0.539713462059489,1152,"exp200309","B11","B",5.66666666666667,40000,"M1",2,"VSS-161",0.041296127860869,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3361","exp200309_M1_A06",452,0.00186995328271727,374.953056438233,107.352720507976,866,0.964913835656424,100,-0.0137302442336422,0.791608292323696,1152,"exp200309","A06","A",7,40000,"M1",2,"VSS-162",0.0120264851859429,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3362","exp200816_GP4_C10",400,0.000435163330171035,1636.83604892185,9.02132407319609,1064,0.125935204824672,132,-0.0651449624152952,0.122897805159371,1152,"exp200816","C10","C",8.66666666666667,40000,"GP4",2,"VSS-163",0.0280730078401599,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3366","exp200816_GP4_B02",776,0.00151730048049712,460.87886613043,80.3202595684405,1152,1.00952290833481,106,-0.0380375633860024,1.00952290833481,1152,"exp200816","B02","B",2.66666666666667,40000,"GP4",2,"VSS-167",0.0209223522919256,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3367","exp200309_M1_F03",446,0.000997693170466152,696.166582985069,33.5829281438731,780,0.314848538912117,142,-0.0386860056956537,0.258570156466057,1152,"exp200309","F03","F",5.33333333333333,40000,"M1",2,"VSS-170",0.0247073735521116,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3368","exp200816_GP4_E08",412,0.001623075612314,427.803549871978,93.590417140462,1152,1.06880339808619,100,-0.0759856522270515,1.06880339808619,1152,"exp200816","E08","E",8,40000,"GP4",2,"VSS-171",0.0135802566863816,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3370","exp200816_GP4_A07",450,0.00191629097863709,365.039327218587,112.080567704633,1134,1.08640581167516,40,-0.0329592543863851,1.08618489149876,1152,"exp200816","A07","A",7.33333333333333,40000,"GP4",2,"VSS-173",0.0594293411658947,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3372","exp200816_GP4_D09",498,0.000353214580382839,2314.19832181208,1.94207475154454,1152,0.118019311697655,146,-0.0975232345405211,0.118019311697655,1152,"exp200816","D09","D",9,40000,"GP4",2,"VSS-175",0.0177368032638592,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3376","exp200816_GP4_A11",570,0.000355025598346518,1952.87485994093,17.7140992043874,1152,0.227576014704285,141,-0.0227079036275321,0.227576014704285,1152,"exp200816","A11","A",6,40000,"GP4",2.5,"VSS-179",0.0405301988082264,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
