"well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","sample_id","well_row","well_col","well","experiment","plate","replicate","strain_group.x","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group.y","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"exp191109_3_H03",300,0.025983649845631,26.6762823805715,117.472666666667,900,6.04129426157683,60,0.00333125480490557,6.03683665912671,930,"BPH2758","H",3,"H03","exp191109","3",2,"VAN-046",0.418706460423051,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-046","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-046","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_H04",300,0.0236842176702012,29.2662054627223,105.807666666667,870,5.46935525540956,0,-0.00070624751593481,5.42108345565261,930,"BPH2760","H",4,"H04","exp191109","3",3,"VAN-048",0.0904418782054715,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-048","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-048","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_H05",270,0.0269460142573323,25.7235513178478,121.737666666667,930,6.14898871612465,60,-0.00601620984127532,6.14898871612465,930,"BPH2764","H",5,"H05","exp191109","3",3,"VAN-050",0.0091893658347268,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-050","78",1,NA,0,TRUE,0,29,FALSE,0,NA,-3,"paired-colonising","hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment","VAN-050","78",1,NA,0,TRUE,0,29,FALSE,0,NA,-3,"paired-colonising","hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment","78",1,NA,0,TRUE,0,29,FALSE,0,NA,-3,"paired-colonising","hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment"
"exp191109_3_H06",270,0.0267010523708722,25.9595453741775,121.369666666667,930,5.80219581873405,30,0.0145709966681351,5.80219581873405,930,"BPH2762","H",6,"H06","exp191109","3",1,"VAN-049",0.173541157462238,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-049","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-049","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_H07",270,0.0257408565634998,26.9278987997167,115.362666666667,930,5.63021192658757,30,0.000897022448504223,5.63021192658757,930,"BPH2757","H",7,"H07","exp191109","3",2,"VAN-045",0.0641739822669594,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-045","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-045","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_H08",270,0.0265747097190234,26.0829633846859,123.876666666667,930,6.55236604675749,30,0.00352992546212566,6.55236604675749,930,"BPH2774","H",8,"H08","exp191109","3",2,"VAN-059",0.20816379768506,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191109_3_H09",270,0.0272908965501052,25.3984759821777,118.620666666667,840,5.65291645438198,30,0.00410324360802835,5.60707930285975,930,"BPH2757","H",9,"H09","exp191109","3",1,"VAN-045",0.192777592058828,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-045","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-045","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A01",360,0.0169454410933351,40.904640766924,84.8073333333333,780,4.73875020196154,0,0.0101814803112851,4.52925236844238,930,"BPH2779","A",1,"A01","exp191111","3",2,"VAN-063",0.123710953435822,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A02",330,0.0247883619962783,27.9626052203052,100.591333333333,780,5.42018003677745,30,0.00661319391861225,5.35993309828123,930,"BPH2768","A",2,"A02","exp191111","3",3,"VAN-054",0.238127206901409,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-054","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-054","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A03",240,0.0256326389014227,27.0415848803407,114.929333333333,690,5.34774148548602,0,0.00568599639293584,5.26529950156653,930,"BPH2756","A",3,"A03","exp191111","3",1,"VAN-044",0.228266510903374,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-044","567",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-044","567",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"567",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A04",390,0.0275052206417495,25.2005679062917,93.9703333333334,750,5.55457150933412,30,0.0034199735792547,5.53071003632867,930,"BPH2767","A",4,"A04","exp191111","3",1,"VAN-053",0.146644354363428,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-053","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-053","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A05",120,3.41774490335974e-05,20280.8342974504,-0.0216666666666667,0,0.00586324244173628,90,-0.00461646458873037,0.000496997981723847,930,"Non infected","A",5,"A05","exp191111","3",3,"CONTROL",0.0165196187050963,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A06",420,0.0248189542048028,27.9281381012344,89.6053333333334,930,5.83066085759867,30,0.00637937503440154,5.83066085759867,930,"BPH2770","A",6,"A06","exp191111","3",1,"VAN-056",0.276262013313449,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp191111_3_A07",270,0.0259138166486506,26.7481702891511,125.338333333333,930,6.16051590290958,0,0.0271747438761265,6.16051590290958,930,"BPH2760","A",7,"A07","exp191111","3",2,"VAN-048",0.604150974508856,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-048","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-048","1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A08",270,0.0265970849440047,26.0610206727256,114.500333333333,930,5.69640463028953,90,0.00778361735113607,5.69640463028953,930,"BPH2784","A",8,"A08","exp191111","3",1,"VAN-068",0.402360866221687,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-068","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-068","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A09",360,0.0244918400660552,28.3011475940765,96.3973333333334,750,5.27688424567109,0,0.00377473969059404,5.21977111784964,930,"BPH2776","A",9,"A09","exp191111","3",2,"VAN-061",0.241565174090417,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A10",210,0.0258080253995304,26.8578153434613,126.168333333333,660,5.68562776257878,0,0.0109766736227071,5.56955232493899,930,"BPH2773","A",10,"A10","exp191111","3",3,"VAN-058",0.270402169616542,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-058","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A11",270,0.0277221025309615,25.0034130631254,116.838333333333,750,5.49345479064162,0,0.0094449256703285,5.38298993331169,930,"BPH2762","A",11,"A11","exp191111","3",3,"VAN-049",0.295116756555774,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-049","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-049","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_A12",270,0.026773404940603,25.8893921821934,117.894333333333,600,5.5408458159821,60,0.0135039792643401,5.50226438846174,930,"BPH2774","A",12,"A12","exp191111","3",3,"VAN-059",0.951207110290218,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-059","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B01",390,0.0224574449200736,30.8649173148089,91.7233333333334,810,5.37364364201649,0,0.00519815030603438,5.36981148701319,930,"BPH2781","B",1,"B01","exp191111","3",2,"VAN-065",0.0286961089116045,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B02",240,0.0273383479539288,25.3543916306886,132.991333333333,900,6.07698722528279,0,0.0159860017528311,6.01318997046915,930,"BPH2758","B",2,"B02","exp191111","3",1,"VAN-046",0.0608300912378076,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-046","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-046","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B03",330,0.0243853210605347,28.4247715598765,110.357333333333,900,6.18950946543962,0,0.0051259857030755,6.17976383165256,930,"BPH2781","B",3,"B03","exp191111","3",1,"VAN-065",0.0134759044223384,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B04",360,0.0256447616645951,27.0288018124535,106.684333333333,930,6.34958571094913,0,0.00318218801159778,6.34958571094913,930,"BPH2768","B",4,"B04","exp191111","3",1,"VAN-054",0.0117203526681865,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-054","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-054","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B05",270,0.0240461669738539,28.8256827507529,119.683333333333,930,6.04258221613818,30,0.0262538670814276,6.04258221613818,930,"BPH2782","B",5,"B05","exp191111","3",3,"VAN-066",0.208151227076213,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-066","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-066","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B06",300,0.0225588218358298,30.7262137005324,115.075333333333,840,6.00294881655031,0,0.00805508837008469,5.9842416388939,930,"TOX-4","B",6,"B06","exp191111","3",3,"CONTROL",0.241022319686474,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B07",450,0.0258399819556436,26.8246000229329,86.5023333333334,930,6.08479728889742,90,7.8400567600127e-05,6.08479728889742,930,"BPH2770","B",7,"B07","exp191111","3",2,"VAN-056",0.144303037621066,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-056","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp191111_3_B08",240,0.0269017300442211,25.7658960751056,126.883333333333,930,5.93961325451457,0,0.0257737782676719,5.93961325451457,930,"BPH2766","B",8,"B08","exp191111","3",3,"VAN-052",0.0561762108607074,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-052","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-052","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B09",360,0.0279652922990767,24.7859801766789,106.587333333333,930,5.72714170237274,0,0.0155161327248492,5.72714170237274,930,"BPH2767","B",9,"B09","exp191111","3",2,"VAN-053",0.142480875909717,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-053","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-053","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B10",330,0.0245589680594622,28.2237909541516,111.538333333333,900,6.35100081570473,0,-0.00370092619684192,6.342173500798,930,"BPH2780","B",10,"B10","exp191111","3",1,"VAN-064",0.0590886339888364,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B11",270,0.0286850026473251,24.1640967958768,128.970333333333,930,6.47298058747875,0,-0.00637594746576745,6.47298058747875,930,"BPH2769","B",11,"B11","exp191111","3",3,"VAN-055",0.0241529846326839,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-055","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-055","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_B12",300,0.0246023127384872,28.174065907048,108.027333333333,780,5.34373034615358,60,0.019828194229365,5.30030065105665,930,"BPH2768","B",12,"B12","exp191111","3",2,"VAN-054",0.0213697605664328,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-054","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-054","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C01",240,0.0281547323792377,24.6192068609786,119.440333333333,570,5.43011128345311,0,0.0224951602082058,5.12204994689641,930,"BPH2762","C",1,"C01","exp191111","3",2,"VAN-049",0.313558766421862,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-049","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-049","5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C02",300,0.0265325184504033,26.1244397834164,117.435333333333,930,5.8847138263841,0,0.00704736786050603,5.8847138263841,930,"BPH2765","C",2,"C02","exp191111","3",1,"VAN-051",0.0142220486100514,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-051","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-051","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C03",360,0.0222843074810708,31.1047216140207,102.045333333333,930,6.29427014485924,30,0.0065336037555046,6.29427014485924,930,"BPH2779","C",3,"C03","exp191111","3",3,"VAN-063",0.697107739162319,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-063","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C04",330,0.0249145574094694,27.8209710559216,112.102333333333,930,6.45279832188378,0,0.00344615698556929,6.45279832188378,930,"BPH2781","C",4,"C04","exp191111","3",3,"VAN-065",0.0134759044223384,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-065","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C05",240,0.0285729114627225,24.2588922540938,133.529333333333,900,6.1465626468559,30,0.0118261638646922,6.14552413085963,930,"BPH2769","C",5,"C05","exp191111","3",1,"VAN-055",0.128013020171127,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-055","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-055","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C06",240,0.0254385067273105,27.2479508325774,116.171333333333,750,5.35504341141363,0,0.0136416316433198,5.23422604381397,930,"BPH2778","C",6,"C06","exp191111","3",3,"VAN-062",0.091810674760618,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"VAN-062","30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA,"30",0,NA,0,TRUE,0,0,FALSE,0,"Persistent",3,"paired-invasive",NA
"exp191111_3_C07",240,0.026335906670791,26.3194728484025,129.543333333333,930,6.54258456244332,0,0.00729093582263663,6.54258456244332,930,"BPH2764","C",7,"C07","exp191111","3",1,"VAN-050",0.371102673723115,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-050","78",1,NA,0,TRUE,0,29,FALSE,0,NA,-3,"paired-colonising","hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment","VAN-050","78",1,NA,0,TRUE,0,29,FALSE,0,NA,-3,"paired-colonising","hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment","78",1,NA,0,TRUE,0,29,FALSE,0,NA,-3,"paired-colonising","hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment"
"exp191111_3_C08",210,0.0253169657480797,27.3787620308535,129.296333333333,870,5.77322485735403,0,0.01018523032762,5.67439698379666,930,"BPH2775","C",8,"C08","exp191111","3",1,"VAN-060",0.0684436507890494,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C09",180,0.025773531437073,26.8937604554614,131.044333333333,930,5.89838092296802,0,0.0197913201765787,5.89838092296802,930,"BPH2775","C",9,"C09","exp191111","3",2,"VAN-060",0.0913403890218707,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-060","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C10",270,0.0262617081383718,26.3938345863788,116.390333333333,840,5.4997328044011,0,0.0263800200705136,5.4499055187149,930,"BPH2757","C",10,"C10","exp191111","3",3,"VAN-045",0.021823534696897,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-045","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-045","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C11",330,0.0261968168914763,26.4592138591264,105.928333333333,930,5.77442059923114,0,-0.00280017940142952,5.77442059923114,930,"BPH2776","C",11,"C11","exp191111","3",1,"VAN-061",0.207588374754786,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_C12",270,0.0265205258853966,26.1362532385387,116.087333333333,930,5.57947814554762,60,0.020169345304717,5.57947814554762,930,"JE2","C",12,"C12","exp191111","3",2,"CONTROL",1.62457570285387,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"CONTROL","8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"exp191111_3_D01",240,0.0276234817682557,25.0926797126818,131.582333333333,570,5.77566748555663,0,0.0181200270592898,5.41038938253662,930,"BPH2784","D",1,"D01","exp191111","3",3,"VAN-068",0.251111462634956,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-068","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-068","88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_D02",300,0.0256183085969856,27.0567113334526,119.081333333333,930,6.38294266600232,0,0.00432663032299824,6.38294266600232,930,"BPH2780","D",2,"D02","exp191111","3",2,"VAN-064",0.351671295388179,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-064","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_D03",330,0.0254210029093816,27.2667126088932,107.267333333333,930,5.83134707030811,0,0.000954360809127427,5.83134707030811,930,"BPH2776","D",3,"D03","exp191111","3",3,"VAN-061",0.172497729453656,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-061","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_D04",270,0.0496341491527027,13.965126679767,134.257333333333,810,6.5142289622252,0,0.00520243449808428,6.24243366221097,930,"BPH2763","D",4,"D04","exp191111","3",3,"VAN-050",0.275961702254337,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-050","78",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VAN-050","78",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"78",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"exp191111_3_D05",300,0.0268222443648802,25.8422513467039,119.697333333333,870,5.91552315778115,0,0.00842467676718938,5.87685475357912,930,"BPH2766","D",5,"D05","exp191111","3",2,"VAN-052",0.0266433231160579,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-052","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VAN-052","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"exp191111_3_D06",270,0.0232239714097649,29.8461950512263,119.075333333333,930,6.04993568203812,0,-0.00209468281214482,6.04993568203812,930,"TOX-4","D",6,"D06","exp191111","3",2,"CONTROL",0.241022319686474,FALSE,FALSE,FALSE,0,0,0,FALSE,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CONTROL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
