"sample_id","well_id","time_of_max_rate_death","max_rate_death","doubling_time_death","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2797","exp191120_4_B04",906,0.000778249981998417,890.648501886319,38.2690822373147,1152,0.514627318373784,222,-0.00162184597798103,0.514627318373784,1152,"exp191120","B04","B",4,40000,"4",1,"VAN-081",0.0385985442535075,FALSE,FALSE,FALSE,0,0,0,FALSE,"12",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp200730_GP1_H07",1128,0.000715587760650906,968.640352274124,1.41493927031286,1152,0.320182897908248,174,-0.169532368622378,0.320182897908248,1152,"exp200730","H07","H",7,40000,"GP1",2,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp200730_GP1_C10",1152,0.000893600169469294,775.67932979646,14.5615982222865,1152,0.324525290545666,258,-0.019003303891182,0.324525290545666,1152,"exp200730","C10","C",10,40000,"GP1",3,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp200731_GP1_H09",1152,0.000331327528652757,2092.03015330002,20.648626819289,1152,0.247491114475166,132,0.0239976512101496,0.247491114475166,1152,"exp200731","H09","H",9,40000,"GP1",1,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp200731_GP1_H07",1152,0.000240979937738991,2876.36882581779,28.8745329562713,1152,0.26136378586291,78,0.0676049540673126,0.26136378586291,1152,"exp200731","H07","H",7,40000,"GP1",2,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp191121_4_B11",546,0.000436174600592523,1589.15071996016,38.834663096418,1152,0.387132661300791,186,0.0719454586658602,0.387132661300791,1152,"exp191121","B11","B",11,40000,"4",3,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp191121_4_G01",1152,0.000379782430750662,1825.11649943864,31.3442275159159,1152,0.320295759401336,192,0.0601717818180132,0.320295759401336,1152,"exp191121","G01","G",1,40000,"4",2,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp191121_4_C05",642,0.000234728264113016,2952.97706554083,12.3327677942414,0,0.194233668394508,282,-0.00060640206380442,0.142020464220818,1152,"exp191121","C05","C",5,40000,"4",1,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp200731_GP1_C10",1152,0.00029360374621865,2360.82539642989,19.4018767817625,1152,0.21864971300005,186,0.0410079207512412,0.21864971300005,1152,"exp200731","C10","C",10,40000,"GP1",3,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2798","exp200730_GP1_H09",1152,0.00046608008991222,1487.18470400761,9.62789470420619,1152,0.236596431248583,396,-0.0355241020612049,0.236596431248583,1152,"exp200730","H09","H",9,40000,"GP1",1,"VAN-082",0.125603686344149,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp200730_GP1_H03",774,0.000847594920189022,817.781187746343,47.7213719209408,1152,0.553694196875595,198,0.053231823533801,0.553694196875595,1152,"exp200730","H03","H",3,40000,"GP1",2,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp200730_GP1_B02",492,0.000249748316845479,2775.38279062277,3.19070528228274,1152,0.116482154599786,282,-0.0555077297409717,0.116482154599786,1152,"exp200730","B02","B",2,40000,"GP1",1,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp191120_4_A06",1152,0.00041663242725061,1663.6899463973,18.8670759197078,0,0.256922923948255,450,0.0368997243177206,0.226912432466399,1152,"exp191120","A06","A",6,40000,"4",1,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp191120_4_B07",402,0.00118129400441584,586.769405388383,69.9788466280073,1152,0.751503264518892,180,0.0227346711577807,0.751503264518892,1152,"exp191120","B07","B",7,40000,"4",2,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp191121_4_B07",402,0.00288554616022715,240.21351316916,147.947732955816,1152,1.25812862102281,138,0.0546069761777716,1.25812862102281,1152,"exp191121","B07","B",7,40000,"4",2,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp200731_GP1_G03",942,0.000168310183178447,4118.27239130892,39.157466483894,1152,0.267803966284611,138,0.176420450643346,0.267803966284611,1152,"exp200731","G03","G",3,40000,"GP1",3,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp200730_GP1_G03",1152,0.00031885588832932,2173.85723748671,14.4408858692107,0,0.168069684203027,270,0.0298403819769622,0.147873548492346,1152,"exp200730","G03","G",3,40000,"GP1",3,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp200731_GP1_H03",432,0.000236437416204945,2931.63066863801,49.0485142917466,1152,0.30647383309321,174,0.192993696836233,0.30647383309321,1152,"exp200731","H03","H",3,40000,"GP1",2,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2799","exp200731_GP1_B02",366,0.000250563087773105,2766.35791297248,31.2114602019939,1152,0.27368870027842,138,0.0762777953910955,0.27368870027842,1152,"exp200731","B02","B",2,40000,"GP1",1,"VAN-082",0.0557718940328012,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp200730_GP1_E08",918,0.0010629233384415,652.113991189867,36.9436552695592,1152,0.564781351176361,270,0.0448281212528474,0.564781351176361,1152,"exp200730","E08","E",8,40000,"GP1",2,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp191120_4_F03",900,0.00142378524573492,486.834080235297,49.2694875467831,1152,0.827123346382114,240,0.00590175765254069,0.827123346382114,1152,"exp191120","F03","F",3,40000,"4",2,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp191121_4_F07",504,0.000583129857737481,1188.66693475331,37.1867634624945,1152,0.456947363236209,204,0.00600182572000519,0.456947363236209,1152,"exp191121","F07","F",7,40000,"4",3,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp200730_GP1_G08",1008,0.000763673966197549,907.648042542595,11.9989442029796,1152,0.37887556290746,228,-0.105314294030131,0.37887556290746,1152,"exp200730","G08","G",8,40000,"GP1",1,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp200731_GP1_E08",798,0.000529259696921879,1309.65419167796,39.5505835297209,1152,0.393441085982602,168,0.0950552928783178,0.393441085982602,1152,"exp200731","E08","E",8,40000,"GP1",2,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp200730_GP1_F08",1152,0.000791091606541857,876.190791089212,21.1738356075863,1152,0.449434203653128,246,-0.065881066877408,0.449434203653128,1152,"exp200730","F08","F",8,40000,"GP1",3,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp200731_GP1_F08",750,0.000420946538030823,1646.6394611593,39.2535747230892,1152,0.366966528339718,156,0.110575915486918,0.366966528339718,1152,"exp200731","F08","F",8,40000,"GP1",3,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp200731_GP1_G08",786,0.000359598788566519,1927.55705135454,31.0375840012096,1152,0.310268443498253,192,0.0713018331147586,0.310268443498253,1152,"exp200731","G08","G",8,40000,"GP1",1,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp191121_4_F03",576,0.000418268688537327,1657.18161448771,26.3489544368992,1152,0.303826790079071,210,0.0122138982877009,0.303826790079071,1152,"exp191121","F03","F",3,40000,"4",2,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2800","exp191120_4_F07",420,0.000943272044568432,734.83273945331,53.4848816101498,1152,0.562259142791794,210,0.0171715089771734,0.562259142791794,1152,"exp191120","F07","F",7,40000,"4",3,"VAN-082",0.0659168233539005,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2801","exp200731_GP1_A07",318,0.00166433807558853,416.470181585457,118.126035785651,780,0.838207454292719,0,0.133961902624236,0.754114847490906,1152,"exp200731","A07","A",7,40000,"GP1",2,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp200730_GP1_H04",264,0.00286003729487801,242.355993679275,183.875574313758,642,1.28039856838068,0,0.171946696575284,0.914469931810457,1152,"exp200730","H04","H",4,40000,"GP1",3,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp200731_GP1_H04",294,0.00236484689017012,293.104464158389,130.750044183614,630,0.961148285084372,0,0.0810748851440571,0.6890366218884,1152,"exp200731","H04","H",4,40000,"GP1",3,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp191120_4_G09",342,0.00214760164165586,322.754074645571,167.602853839772,1152,1.14810091511319,108,0.345473332133649,1.14810091511319,1152,"exp191120","G09","G",9,40000,"4",1,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp191121_4_G09",354,0.00216916683310676,319.545352612272,119.663578724009,918,0.8988147378059,126,0.115105510341754,0.8909391243337,1152,"exp191121","G09","G",9,40000,"4",1,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp191120_4_F10",432,0.00112677056726092,615.162661059673,69.8675380467092,1152,0.650579228871688,186,0.0655882185899232,0.650579228871688,1152,"exp191120","F10","F",10,40000,"4",2,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0.00518134715025907,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp191121_4_F10",330,0.00341667035553343,202.872126495132,176.447699427478,720,1.28879369822219,96,0.139643965723378,1.14156415764859,1152,"exp191121","F10","F",10,40000,"4",2,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp200730_GP1_A07",408,0.0024717021465724,280.433134518719,107.92733533163,876,0.996821717674145,138,-0.0701550074184406,0.889404264107203,1152,"exp200730","A07","A",7,40000,"GP1",2,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp200731_GP1_E11",330,0.00229690789892095,301.774041913294,124.419991336881,654,0.935620377673527,18,0.139752350339319,0.655689392875995,1152,"exp200731","E11","E",11,40000,"GP1",1,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp200730_GP1_E11",270,0.00330239389886811,209.892339250481,155.240256143138,642,1.1540713215246,0,0.000235829103197545,0.795163454648254,1152,"exp200730","E11","E",11,40000,"GP1",1,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2801","exp191121_4_A10",312,0.00295657492703243,234.442622854706,151.644707004621,792,1.08486174444376,90,0.100698187454299,1.00151726218665,1152,"exp191121","A10","A",10,40000,"4",3,"VAN-083",0.119141605968853,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2802","exp191121_4_A12",294,0.0032443196053912,213.649475041891,176.05394676059,810,1.23902069134415,66,0.155620036460999,1.09330638606368,1152,"exp191121","A12","A",12,40000,"4",3,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0.0155440414507772,0.0673575129533679,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp200731_GP1_F09",294,0.00283941867711231,244.115877009331,145.197711280819,588,1.07928512513705,0,0.132256012890324,0.697536064174929,1152,"exp200731","F09","F",9,40000,"GP1",1,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp191121_4_H08",324,0.00280247739792772,247.333727320153,146.828896837579,792,1.0722928306857,84,0.0998940971075048,1.01606251133829,1152,"exp191121","H08","H",8,40000,"4",2,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp191121_4_D11",366,0.00212658728424625,325.943442667402,135.187786696983,1152,0.994671178723297,132,0.19266527605146,0.994671178723297,1152,"exp191121","D11","D",11,40000,"4",1,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp200730_GP1_E09",402,0.00224807834895292,308.328747030899,146.153265005609,744,1.10401500716857,84,0.246764547946704,0.78261814399813,1152,"exp200730","E09","E",9,40000,"GP1",2,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp200730_GP1_F09",408,0.00262063965181,264.495418162969,121.872622395106,744,1.03300437430977,84,0.0294599589653728,0.721957761775294,1152,"exp200730","F09","F",9,40000,"GP1",1,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp200730_GP1_D09",360,0.00264616451601506,261.944099229241,131.680877367977,732,1.05195774709575,114,0.0917087149546832,0.72801179159993,1152,"exp200730","D09","D",9,40000,"GP1",3,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp200731_GP1_E09",282,0.0031158814360942,222.456211757792,143.643000115403,564,1.08461314427087,0,0.113907452966096,0.67544945490534,1152,"exp200731","E09","E",9,40000,"GP1",2,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2802","exp200731_GP1_D09",300,0.00278167451050636,249.183424567444,148.283284770096,588,1.09979308652288,0,0.145554687204095,0.707001661399233,1152,"exp200731","D09","D",9,40000,"GP1",3,"VAN-083",0.076714435997318,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2803","exp191121_4_C09",336,0.00292397762135782,237.056253610473,141.322259130274,906,1.04225637713785,114,0.0858583339392021,0.980965330787925,1152,"exp191121","C09","C",9,40000,"4",2,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2803","exp200730_GP1_H06",312,0.00357415989169549,193.932896558563,141.821166568883,780,1.1731492484284,0,-0.199991305698247,1.03437533079255,1152,"exp200730","H06","H",6,40000,"GP1",1,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2803","exp200730_GP1_C01",306,0.00284457320415369,243.673525275356,138.4061508844,726,1.06573536429431,78,0.0384291395996344,0.807567014230595,1152,"exp200730","C01","C",1,40000,"GP1",2,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2803","exp200730_GP1_A11",318,0.00263094838387898,263.459057124485,112.714588575967,726,0.926786335283414,84,-0.0343970507336857,0.649369073179576,1152,"exp200730","A11","A",11,40000,"GP1",3,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2803","exp191121_4_G12",324,0.0023071087243826,300.439755280904,145.413556777816,1152,1.17251727819494,90,0.164290120816756,1.17251727819494,1152,"exp191121","G12","G",12,40000,"4",3,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2803","exp200731_GP1_H06",312,0.00176024634697528,393.778508190638,126.943237657242,708,0.878310494601927,0,0.202821052195545,0.735894032233,1152,"exp200731","H06","H",6,40000,"GP1",1,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2803","exp200731_GP1_C01",312,0.00205005828337671,338.110963078689,133.570752957049,684,0.958024143782166,0,0.193036700579668,0.734631586371558,1152,"exp200731","C01","C",1,40000,"GP1",2,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2803","exp200731_GP1_A11",288,0.00194149981874832,357.016350898666,102.635046677108,672,0.746409760997929,0,0.0546742377177636,0.571779255989227,1152,"exp200731","A11","A",11,40000,"GP1",3,"VAN-083",0.324684630035029,FALSE,FALSE,FALSE,0,0,0,FALSE,"59",0,NA,0,TRUE,0,24,FALSE,-0.5,"Relapse (after treatment)",31,"paired-invasive","putative epimerase/dehydratase / pta / nfo / comEA / cycA_2 / Hyaluronate lyase / ebh_3 / msbA"
"BPH2804","exp191120_4_A09",978,0.000305665748299129,2267.66389239536,19.4663010641419,0,0.258250834981876,546,0.0644666301826391,0.174793035179577,1152,"exp191120","A09","A",9,40000,"4",2,"VAN-083",0.0651737451315961,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,0,FALSE,1,NA,FALSE,-0.75,"Relapse (after treatment)",171,"paired-invasive",NA
"BPH2804","exp191120_4_D03",960,0.000288327882957612,2404.02410425858,11.6828602128568,0,0.205056683252091,288,0.016534136108393,0.148951613675422,1152,"exp191120","D03","D",3,40000,"4",3,"VAN-083",0.0651737451315961,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,0,FALSE,1,NA,FALSE,-0.75,"Relapse (after treatment)",171,"paired-invasive",NA
"BPH2804","exp191121_4_A09",354,0.000308109251989511,2249.67986545092,28.3512124399602,1152,0.251020753531522,180,0.0468923527153376,0.251020753531522,1152,"exp191121","A09","A",9,40000,"4",2,"VAN-083",0.0651737451315961,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,0,FALSE,1,NA,FALSE,-0.75,"Relapse (after treatment)",171,"paired-invasive",NA
"BPH2804","exp191121_4_C11",636,0.0003415680386051,2029.30925092005,38.2001674988323,1152,0.301037949165133,186,0.11434156429133,0.301037949165133,1152,"exp191121","C11","C",11,40000,"4",1,"VAN-083",0.0651737451315961,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,0,FALSE,1,NA,FALSE,-0.75,"Relapse (after treatment)",171,"paired-invasive",NA
"BPH2804","exp191121_4_D03",684,0.000293815137815829,2359.12685000739,26.6427940297831,1152,0.238189421870424,204,0.0484757747065771,0.238189421870424,1152,"exp191121","D03","D",3,40000,"4",3,"VAN-083",0.0651737451315961,FALSE,FALSE,FALSE,0,0,0,FALSE,"1",0,NA,0,FALSE,1,NA,FALSE,-0.75,"Relapse (after treatment)",171,"paired-invasive",NA
"BPH2805","exp191121_4_E03",348,0.00352159459285764,196.827647897279,217.905344889192,1002,1.7746499810299,96,0.124318163820617,1.73508604953782,1152,"exp191121","E03","E",3,40000,"4",2,"VAN-084",0.0805997359345632,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2805","exp191120_4_F02",396,0.00127687865057501,542.84499176786,107.500718311726,1152,1.00741822550483,156,0.147284283675375,1.00741822550483,1152,"exp191120","F02","F",2,40000,"4",1,"VAN-084",0.0805997359345632,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2805","exp191121_4_E12",330,0.00275114065390931,251.949015974519,204.230004561854,1062,1.70603960107772,60,0.182673783545595,1.69295621046921,1152,"exp191121","E12","E",12,40000,"4",3,"VAN-084",0.0805997359345632,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2805","exp191121_4_F02",336,0.00265164534856493,261.402672470916,184.871608585111,1140,1.51407876613887,90,0.165378371544417,1.51407387204478,1152,"exp191121","F02","F",2,40000,"4",1,"VAN-084",0.0805997359345632,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2805","exp191120_4_E03",420,0.00151327184943249,458.045380821621,117.192097044327,1152,1.1382265867612,162,0.144000960639152,1.1382265867612,1152,"exp191120","E03","E",3,40000,"4",2,"VAN-084",0.0805997359345632,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2805","exp191120_4_E12",390,0.00102196870584287,678.246972335884,119.102545645524,1152,1.05128980714279,168,0.272524532506773,1.05128980714279,1152,"exp191120","E12","E",12,40000,"4",3,"VAN-084",0.0805997359345632,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2806","exp191120_4_E02",360,0.00142849387505881,485.229368261316,77.0605412731372,1152,0.617035128917654,168,0.0794427593879665,0.617035128917654,1152,"exp191120","E02","E",2,40000,"4",2,"VAN-085",0.0313897534196321,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2806","exp191121_4_C06",384,0.0015021801164689,461.427476612654,81.9737028606751,1152,0.776641866293311,150,0.0396896733383856,0.776641866293311,1152,"exp191121","C06","C",6,40000,"4",3,"VAN-085",0.0313897534196321,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2806","exp191121_4_E02",336,0.00134603088438335,514.956371805311,77.4916975161192,1152,0.635549893617916,126,0.0591515064653754,0.635549893617916,1152,"exp191121","E02","E",2,40000,"4",2,"VAN-085",0.0313897534196321,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2806","exp191120_4_C06",378,0.00172731683368365,401.285489172099,93.5623522906154,1152,0.9495698477981,174,0.0392187056122947,0.9495698477981,1152,"exp191120","C06","C",6,40000,"4",3,"VAN-085",0.0313897534196321,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2807","exp191121_4_F04",540,0.000747287943484864,927.550332643611,67.5696631802607,1152,0.651216953645675,198,0.132977319241562,0.651216953645675,1152,"exp191121","F04","F",4,40000,"4",1,"VAN-086",0.0906353357813252,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
