well,f_signal,timepoint,well_row,well_col,experiment,cell_number,plate,well_id,sample_id,replicate,strain_group
F12,13951,12,F,12,exp200313,40000,M2,exp200313_M2_F12,BPH3725,2,VSS-560
G01,16533,12,G,01,exp200313,40000,M2,exp200313_M2_G01,BPH3572,2,VSS-379
G02,15760,12,G,02,exp200313,40000,M2,exp200313_M2_G02,BPH3712,2,VSS-547
G03,15687,12,G,03,exp200313,40000,M2,exp200313_M2_G03,BPH3483,3,VSS-287
G04,17701,12,G,04,exp200313,40000,M2,exp200313_M2_G04,BPH3541,2,VSS-345
G05,13943,12,G,05,exp200313,40000,M2,exp200313_M2_G05,BPH3723,3,VSS-558
G06,14743,12,G,06,exp200313,40000,M2,exp200313_M2_G06,BPH3617,1,VSS-436
G07,16037,12,G,07,exp200313,40000,M2,exp200313_M2_G07,BPH3549,1,VSS-353
G08,15370,12,G,08,exp200313,40000,M2,exp200313_M2_G08,BPH3504,1,VSS-308
G09,15353,12,G,09,exp200313,40000,M2,exp200313_M2_G09,BPH3627,1,VSS-446
G10,20299,12,G,10,exp200313,40000,M2,exp200313_M2_G10,BPH3533,2,VSS-337
G11,16387,12,G,11,exp200313,40000,M2,exp200313_M2_G11,BPH3455,3,VSS-259
G12,14303,12,G,12,exp200313,40000,M2,exp200313_M2_G12,BPH3646,3,VSS-465
H01,15738,12,H,01,exp200313,40000,M2,exp200313_M2_H01,JE2,2,CONTROL
H02,16613,12,H,02,exp200313,40000,M2,exp200313_M2_H02,BPH3541,3,VSS-345
H03,16227,12,H,03,exp200313,40000,M2,exp200313_M2_H03,BPH3483,2,VSS-287
H04,17920,12,H,04,exp200313,40000,M2,exp200313_M2_H04,BPH3506,3,VSS-310
H05,20910,12,H,05,exp200313,40000,M2,exp200313_M2_H05,BPH3533,3,VSS-337
H06,18363,12,H,06,exp200313,40000,M2,exp200313_M2_H06,BPH3521,1,VSS-325
H07,15231,12,H,07,exp200313,40000,M2,exp200313_M2_H07,BPH3478,2,VSS-282
H08,15118,12,H,08,exp200313,40000,M2,exp200313_M2_H08,BPH3644,2,VSS-463
H09,16591,12,H,09,exp200313,40000,M2,exp200313_M2_H09,BPH3478,1,VSS-282
