"sample_id","well_id","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","time_of_max_rate_death","max_rate_death","doubling_time_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST.x","mecA.x","mortality.x","intrahost_index.x","included.x","unrelated_to_index.x","mut_count.x","scv.x","vanco_difference.x","persister_type.x","intrahost_sampledelay.x","sample_type.x","genes.x","strain_group","ST.y","mecA.y","mortality.y","intrahost_index.y","included.y","unrelated_to_index.y","mut_count.y","scv.y","vanco_difference.y","persister_type.y","intrahost_sampledelay.y","sample_type.y","genes.y"
"BPH3533","exp200313_M2_C07",166.324068734845,282,1.26327894109718,0,0.338201177025385,54,0.0047212035506817,146.815779730544,0.525505692183256,1152,"exp200313","C07","C",7,40000,"M2",1,"VSS-337",0.0207240916988131,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3533","exp200313_M2_G10",167.329619284122,288,1.26140580416868,0,0.319593459926655,66,0.00471977371040735,146.860257099089,0.524240657061994,1152,"exp200313","G10","G",10,40000,"M2",2,"VSS-337",0.0207240916988131,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-337","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3535","exp200226_P2_E02",75.5454377560456,1152,0.978473129558689,162,0.0331897110777973,816,0.0017299520985019,400.674204309007,0.978473129558689,1152,"exp200226","E02","E",2,40000,"P2",3,"VSS-339",0.0200908624251303,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-339","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3535","exp200226_P2_F02",74.5164352764069,1152,0.977981230052456,168,0.0206362088630158,834,0.00163946647539533,422.78826128043,0.977981230052456,1152,"exp200226","F02","F",2,40000,"P2",1,"VSS-339",0.0200908624251303,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-339","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3541","exp200313_M2_H02",143.29979795232,576,1.18264999900869,0,0.0841284723760956,360,0.00346736507965837,199.90602795949,0.671846014959508,1152,"exp200313","H02","H",2,40000,"M2",3,"VSS-345",0.127915051388719,FALSE,FALSE,FALSE,0,0.0310880829015544,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3541","exp200313_M2_C02",170.439654797224,300,1.2269155625607,0,0.390208220914237,60,0.00405167120681401,171.076858209577,0.561622631560358,1152,"exp200313","C02","C",2,40000,"M2",1,"VSS-345",0.127915051388719,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3541","exp200313_M2_G04",150.983050867572,402,1.12779965086645,0,0.113820572278433,138,0.00381261787992,181.803475299888,0.511395673423441,1152,"exp200313","G04","G",4,40000,"M2",2,"VSS-345",0.127915051388719,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-345","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_B08",77.5132048636742,654,0.578459601517076,96,0.0881103493834478,360,0.00151644781114244,457.086076729376,0.4361186676459,1152,"exp200313","B08","B",8,40000,"M2",3,"VSS-353",0.0680988222728229,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-353","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_D05",76.1192148748055,684,0.581172858010265,90,0.0550759089458919,336,0.00163286292492271,424.498082466265,0.426740429588081,1152,"exp200313","D05","D",5,40000,"M2",2,"VSS-353",0.0680988222728229,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-353","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_G07",54.3446462893186,672,0.454372819660063,132,0.0244280191478547,408,0.00139738031993148,496.033306518825,0.296513308192547,1152,"exp200313","G07","G",7,40000,"M2",1,"VSS-353",0.0680988222728229,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-353","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_A04",89.1509800736719,900,0.626057817931108,0,-0.0381909310664769,222,0.00155794506080738,444.91118332551,0.594712227572344,1152,"exp200313","A04","A",4,40000,"M2",1,"VSS-367",0.0488638528824558,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-367","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_E10",92.0239919287325,906,0.645370711041311,0,-0.0209158689397967,222,0.00157276216274134,440.719644063526,0.612026513031399,1152,"exp200313","E10","E",10,40000,"M2",3,"VSS-367",0.0488638528824558,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-367","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_B09",99.9869644404273,822,0.633925596170865,0,0.0501322099879542,126,0.00170530584338906,406.465023999689,0.57600311353662,1152,"exp200313","B09","B",9,40000,"M2",2,"VSS-367",0.0488638528824558,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-367","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_A02",82.7523493050769,978,0.635877867954411,0,-0.0871646607715046,216,0.00187512351627147,369.654145204372,0.619004991249976,1152,"exp200313","A02","A",2,40000,"M2",3,"VSS-370",0.0328219511238797,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-370","20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_B04",120.469926889334,810,0.810914023463465,0,-0.0354302315492207,192,0.00262268572907094,264.289073172898,0.715300543235193,1152,"exp200313","B04","B",4,40000,"M2",1,"VSS-370",0.0328219511238797,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-370","20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_B12",89.5291235281177,1068,0.682474497694721,0,-0.109580980715574,216,0.00195466770044699,354.611262262858,0.681758434873491,1152,"exp200313","B12","B",12,40000,"M2",2,"VSS-370",0.0328219511238797,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-370","20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3572","exp200313_M2_B11",243.787460977186,528,1.56220168096985,0,0.185954916609529,126,0.00462096986553658,150.000368045996,1.15006334221809,1152,"exp200313","B11","B",11,40000,"M2",3,"VSS-379",0.0579470354644644,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-379","78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3572","exp200313_M2_C05",239.648402948671,498,1.56282664593162,0,0.132340329810933,120,0.00499178030472848,138.857709723996,1.08704295205904,1152,"exp200313","C05","C",5,40000,"M2",1,"VSS-379",0.0579470354644644,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-379","78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_A06",106.408347176196,978,0.766340608257504,0,0.0778093493268156,252,0.00167255289827582,414.424668585662,0.754511613978472,1152,"exp200313","A06","A",6,40000,"M2",1,"VSS-403",0.0278664713113175,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-403","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_B07",60.650541191704,942,0.501089394745326,84,0.0194278398730282,282,0.00102316449287398,677.454295362572,0.469272508542111,1152,"exp200313","B07","B",7,40000,"M2",2,"VSS-403",0.0278664713113175,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-403","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_D08",88.4054211493018,894,0.64331873322524,0,0.0841661089924428,234,0.00138199724731332,501.554675240825,0.574123229995715,1152,"exp200313","D08","D",8,40000,"M2",3,"VSS-403",0.0278664713113175,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-403","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_F03",189.905258713888,462,1.38698572256731,0,-0.126964023895742,240,0.00573303871234986,120.903976989864,0.923872147180935,1152,"exp200313","F03","F",3,40000,"M2",2,"VSS-436",0.00619199106671584,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-436","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_F07",192.104423541119,396,1.47079950465906,0,-0.137782117210417,186,0.00596151566166948,116.270294317374,0.813504926859865,1152,"exp200313","F07","F",7,40000,"M2",3,"VSS-436",0.00619199106671584,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-436","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_G06",190.114634411818,462,1.38562446518339,0,-0.114798675167271,228,0.00543124855807081,127.622069428204,0.926997739246865,1152,"exp200313","G06","G",6,40000,"M2",1,"VSS-436",0.00619199106671584,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-436","45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_A10",161.700235405718,684,1.19329079011218,0,-0.128694329789776,228,0.0046191101422303,150.060760453152,0.941826055825021,1152,"exp200313","A10","A",10,40000,"M2",3,"VSS-446",0.0259008555900027,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_G09",188.411548868886,576,1.33147034476991,0,-0.069784874970519,204,0.00563266020158553,123.058582579654,0.905429803229194,1152,"exp200313","G09","G",9,40000,"M2",1,"VSS-446",0.0259008555900027,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_F10",194.173556555948,456,1.39122095703817,0,-0.176529848548397,180,0.00665239034106312,104.195205786613,0.845662605163052,1152,"exp200313","F10","F",10,40000,"M2",2,"VSS-446",0.0259008555900027,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-446","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_H08",119.718679973168,966,0.978967184336286,0,0.0263727051558651,378,0.00260151764972531,266.439545637191,0.926493986437579,1152,"exp200313","H08","H",8,40000,"M2",2,"VSS-463",0.0502229769122975,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_D11",168.908937005609,954,1.27163662882004,30,0.0220586416522166,336,0.00365990627648288,189.389325353449,1.2129129368912,1152,"exp200313","D11","D",11,40000,"M2",1,"VSS-463",0.0502229769122975,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_A12",140.65488176818,930,1.10653705414536,0,-0.0700950968597313,306,0.00272295901725205,254.556596764154,1.03883071119051,1152,"exp200313","A12","A",12,40000,"M2",3,"VSS-463",0.0502229769122975,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-463","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3646","exp200313_M2_C09",125.294423928956,984,0.891075571280018,0,0.00445058900011503,228,0.00240422211778176,288.304136058557,0.860127310840413,1152,"exp200313","C09","C",9,40000,"M2",2,"VSS-465",0.0820339319445427,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-465","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3646","exp200313_M2_C08",125.131704163714,1008,0.868585508115667,0,0.0450372961908091,240,0.00226394397268631,306.167992195268,0.846450143601203,1152,"exp200313","C08","C",8,40000,"M2",1,"VSS-465",0.0820339319445427,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-465","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_A09",124.498537077194,918,0.877798556578822,0,0.0414094293441181,294,0.00203387928130572,340.800551404878,0.828997959726194,1152,"exp200313","A09","A",9,40000,"M2",2,"VSS-497",0.0553365927068305,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-497","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_C11",122.368420150348,894,0.82710587782194,0,-0.0932438489368852,204,0.00282260678557407,245.569869704317,0.752337196286114,1152,"exp200313","C11","C",11,40000,"M2",1,"VSS-497",0.0553365927068305,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-497","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_D03",110.546901205438,912,0.962934398901257,150,0.026828856623413,360,0.0024713084774789,280.477806342921,0.868803824394144,1152,"exp200313","D03","D",3,40000,"M2",3,"VSS-497",0.0553365927068305,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-497","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_E12",107.227417994507,1152,1.05576668229703,138,-0.0479784237122795,450,0.00333444560634239,207.874790112492,1.05576668229703,1152,"exp200313","E12","E",12,40000,"M2",3,"VSS-503",0.0606450727089955,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-503","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_E03",107.035538271337,936,0.829880118022181,48,0.0466719465320168,402,0.00206967436193953,334.906395569584,0.814768286237773,1152,"exp200313","E03","E",3,40000,"M2",2,"VSS-503",0.0606450727089955,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-503","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_F02",102.915992214671,1008,0.821648307775762,54,0.0608916955127285,420,0.00205798058484091,336.80938764227,0.814302978939104,1152,"exp200313","F02","F",2,40000,"M2",1,"VSS-503",0.0606450727089955,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-503","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_E02",193.317117791547,336,1.51481929734782,0,-0.0861514360071158,156,0.00723710160640256,95.776903276683,0.719742159797206,1152,"exp200313","E02","E",2,40000,"M2",2,"VSS-504",0.0278784676303217,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-504","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_C06",182.484445420013,402,1.36456397416287,0,-0.0529403275431127,186,0.00606426481341399,114.300282373343,0.752517155952046,1152,"exp200313","C06","C",6,40000,"M2",3,"VSS-504",0.0278784676303217,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-504","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_E06",182.576029287884,378,1.41478383410255,0,-0.135784825847917,174,0.00674424722622209,102.77606340778,0.713306292971744,1152,"exp200313","E06","E",6,40000,"M2",1,"VSS-504",0.0278784676303217,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-504","-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3690","exp200313_M2_F04",43.9537652804054,966,0.423384060396096,168,-0.0380859957291461,348,0.0011013460686865,629.363648963323,0.404345512168671,1152,"exp200313","F04","F",4,40000,"M2",1,"VSS-515",0.0514740512765202,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-515","22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3690","exp200313_M2_A01",77.3575410882516,924,0.648792209351212,180,0.0679828006539824,348,0.00139012475941963,498.622282541986,0.60790911948604,1152,"exp200313","A01","A",1,40000,"M2",2,"VSS-515",0.0514740512765202,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-515","22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3690","exp200313_M2_C03",38.3137974172768,1050,0.317597532622715,180,0.0443862848050508,360,0.000633024482092012,1094.97689294613,0.315984279543916,1152,"exp200313","C03","C",3,40000,"M2",3,"VSS-515",0.0514740512765202,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-515","22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3698","exp200313_M2_B10",133.13233262108,882,1.08802157203098,48,-0.024374551336915,360,0.00279808910602306,247.721625114763,0.938609363083903,1152,"exp200313","B10","B",10,40000,"M2",1,"VSS-531",0.00492712917949882,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-531","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3698","exp200313_M2_D02",133.815683635198,936,1.14446901732728,126,-0.0341455122554888,378,0.00350977840508179,197.490297266728,1.04729665985511,1152,"exp200313","D02","D",2,40000,"M2",2,"VSS-531",0.00492712917949882,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-531","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3706","exp200226_P2_E04",44.7386271106371,1152,0.530563297584903,144,-0.00723999493599591,354,0.000927561203077382,747.279185740285,0.530563297584903,1152,"exp200226","E04","E",4,40000,"P2",2,"VSS-541",0.0182259908960602,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-541","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3706","exp200226_P2_F11",53.5406787818864,1152,0.608737506898544,162,0.0452213747561995,354,0.00104731422436584,661.833062545916,0.608737506898544,1152,"exp200226","F11","F",11,40000,"P2",1,"VSS-541",0.0182259908960602,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-541","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3706","exp200226_P2_B11",68.567257604912,1152,0.758679815542848,150,0.0642513308180294,360,0.00123820489828561,559.800063397959,0.758679815542848,1152,"exp200226","B11","B",11,40000,"P2",3,"VSS-541",0.0182259908960602,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA,"VSS-541","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3708","exp200313_M2_B01",67.8481548075938,774,0.535718586756486,72,0.108320285231113,444,0.00118896128868535,582.985490912295,0.398748527263525,1152,"exp200313","B01","B",1,40000,"M2",2,"VSS-543",0.0229390960954985,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-543","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3708","exp200313_M2_B03",37.9104539991874,882,0.246463544408421,204,0.131305680506187,420,0.000306957223352672,2258.12304720899,0.229444045972872,1152,"exp200313","B03","B",3,40000,"M2",1,"VSS-543",0.0229390960954985,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-543","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3708","exp200313_M2_C04",53.9152389088316,792,0.393594802303337,48,0.149006966164303,408,0.000738675174077841,938.365339576042,0.307605576984885,1152,"exp200313","C04","C",4,40000,"M2",3,"VSS-543",0.0229390960954985,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-543","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_G02",127.238133124734,942,1.02136528747178,90,0.0476414880007003,384,0.00286271267254733,242.129497384438,0.98942687386783,1152,"exp200313","G02","G",2,40000,"M2",2,"VSS-547",0.0174677050465801,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-547","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_F01",110.545173207931,972,0.909205475609473,0,0.0663839783673661,366,0.00203439073695628,340.71487250133,0.880728772343834,1152,"exp200313","F01","F",1,40000,"M2",1,"VSS-547",0.0174677050465801,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-547","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_B05",145.514298757423,912,1.02954592011711,0,-0.0232780389581721,258,0.00303671786390053,228.255376898804,0.957671860340868,1152,"exp200313","B05","B",5,40000,"M2",3,"VSS-547",0.0174677050465801,FALSE,FALSE,FALSE,0,0.0569948186528497,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-547","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_G05",122.980851266783,678,1.01932488881527,0,-0.111939843279482,246,0.00272259047987762,254.591054248857,0.751871626901455,1152,"exp200313","G05","G",5,40000,"M2",3,"VSS-558",0.0209721249972317,FALSE,FALSE,FALSE,0,0,0,FALSE,"1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-558","1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_F06",159.359014783434,636,1.23660183250276,0,-0.108271015990483,222,0.00384270251299972,180.38013044597,0.834306675146016,1152,"exp200313","F06","F",6,40000,"M2",1,"VSS-558",0.0209721249972317,FALSE,FALSE,FALSE,0,0,0,FALSE,"1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-558","1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_F05",144.852835711727,636,1.13123558266884,0,-0.123233046285625,222,0.00352765480905572,196.489514444721,0.759619225809649,1152,"exp200313","F05","F",5,40000,"M2",2,"VSS-558",0.0209721249972317,FALSE,FALSE,FALSE,0,0,0,FALSE,"1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-558","1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3725","exp200313_M2_D01",20.8595825987479,1152,0.190029095913123,162,0.041105613020167,324,0.000273158239412393,2537.52982905079,0.190029095913123,1152,"exp200313","D01","D",1,40000,"M2",3,"VSS-560",0.0794597173277912,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-560","97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3725","exp200313_M2_A08",25.2371762831241,1152,0.267705309171163,132,0.0115168828481157,300,0.000397263772872041,1744.80339737198,0.267705309171163,1152,"exp200313","A08","A",8,40000,"M2",1,"VSS-560",0.0794597173277912,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"VSS-560","97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
