well_id,AUC,time_of_max_death,max_death,time_of_min_death,min_death,time_of_max_death_rate,max_death_rate,time_of_min_death_rate,min_death_rate,experiment,well,well_row,well_col,cell_number,plate,sample_id,replicate,strain_group,ST,mecA,mortality,intrahost_index,included,unrelated_to_index,mut_count,scv,vanco_difference,persister_type,intrahost_sampledelay,sample_type,genes
exp191111_3_G08,120.92045179996919,1044,1.0942911929288737,120,-0.02857976245151438,378,0.0025286905865923174,0,-5.388451809406796e-4,exp191111,G08,G,08,40000,3,BPH2759,1,VAN-047,30,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_G09,70.96744382702062,978,0.7393084025930221,204,-0.04293984578176989,504,0.0018494545555881082,0,-6.364035208480008e-4,exp191111,G09,G,09,40000,3,BPH2773,1,VAN-058,188,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_G10,166.29128412662686,906,1.2950692130269514,18,0.024470153638085274,294,0.0029746611284345724,1140,-3.877082905609467e-4,exp191111,G10,G,10,40000,3,BPH2764,2,VAN-050,78,1,NA,0,TRUE,0,29,FALSE,0,NA,-3,paired-colonising,hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment
exp191111_3_G11,111.53901908675142,1152,1.2718545324593769,114,-0.006615377015087297,336,0.0018375731369548974,0,-4.545245388937937e-4,exp191111,G11,G,11,40000,3,BPH2756,3,VAN-044,567,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_G12,89.48659096401327,1152,0.953885357104397,102,-0.004381023785547911,456,0.0013502651303470559,0,-3.3669292075174957e-4,exp191111,G12,G,12,40000,3,BPH2775,3,VAN-060,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H01,1.9700712732544972,1152,0.06216467873338515,282,-0.019687359965609493,738,1.9234593350086812e-4,0,-2.637311511055852e-4,exp191111,H01,H,01,40000,3,Non infected,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H02,58.930568978022315,1152,0.6391527177621379,198,0.0538248157678303,594,8.858409186558581e-4,0,-4.1393854331704324e-4,exp191111,H02,H,02,40000,3,BPH2765,3,VAN-051,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H03,46.57921599420807,1152,0.6106670050331646,216,0.05803450013906335,810,8.966760482466951e-4,0,-6.113198339091144e-4,exp191111,H03,H,03,40000,3,BPH2758,2,VAN-046,5,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H04,106.14450954338557,900,0.7544298482590487,60,0.06395388616538226,264,0.002293628547171104,0,-2.000207929628503e-4,exp191111,H04,H,04,40000,3,BPH2760,3,VAN-048,1,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H05,158.73311790290165,918,1.060833704183869,0,0.12415717245145241,204,0.0023150450558465444,1152,-1.7150858026023416e-4,exp191111,H05,H,05,40000,3,BPH2764,3,VAN-050,78,1,NA,0,TRUE,0,29,FALSE,0,NA,-3,paired-colonising,hypothetical protein / superantigen-like protein / accB_1 / grsB / Transcriptional regulator / cydD / pepT_2 / yveA / pbuE / Putative esterase / Replication initiation and membrane attachment
exp191111_3_H06,201.48121526942148,1152,1.448437457129402,0,0.07672179415236405,228,0.0033599887092086813,1020,5.105754070257318e-5,exp191111,H06,H,06,40000,3,BPH2762,1,VAN-049,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H07,84.33634331965358,1152,1.0793994701522067,138,-0.01687553615833016,360,0.0013835097847033789,0,-4.6353442374156336e-4,exp191111,H07,H,07,40000,3,BPH2757,2,VAN-045,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H08,2.740275428847679,1152,0.07903762642868875,186,-0.030448501176056245,768,2.2674648109952803e-4,0,-4.140291203031765e-4,exp191111,H08,H,08,40000,3,BPH2774,2,VAN-059,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H09,79.89813360716295,1152,0.8676247882988551,108,0.03397135832493069,336,0.0012728366838507602,0,-2.969992887095589e-4,exp191111,H09,H,09,40000,3,BPH2757,1,VAN-045,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H10,196.68784730615207,0,1.495055601296191,1104,0.8897780383312728,786,3.113257022247425e-5,126,-0.002166902587321965,exp191111,H10,H,10,40000,3,Complete lysis,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H11,214.7594225658796,54,1.4856846824778234,1152,0.9834995135510329,0,6.042448629224317e-4,150,-0.0018611619618043927,exp191111,H11,H,11,40000,3,Complete lysis,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191111_3_H12,236.8697451075597,78,1.4357336645552705,1152,1.144383288721916,0,7.349251937298629e-4,198,-9.471833117738934e-4,exp191111,H12,H,12,40000,3,Complete lysis,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A02,56.02390102165976,1152,0.5880225657888624,162,0.038104775011971695,540,7.326722730796065e-4,0,-9.61173211918416e-4,exp191115,A02,A,02,40000,1,BPH2712,3,VAN-010,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A03,199.44615240419165,1002,1.651866958623204,90,0.013544874488641138,354,0.0038215525000728423,0,-6.914034533190908e-4,exp191115,A03,A,03,40000,1,BPH2700,1,VAN-001,78,1,Survived,1,FALSE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_A04,24.99287655825698,1152,0.24744212984939074,240,0.04280399797256043,552,3.0067126554354215e-4,0,-0.00102833294773335,exp191115,A04,A,04,40000,1,BPH2711,1,VAN-009,22,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A05,-3.9835036085865356,1152,0.033403961518102404,180,-0.07690533677452527,294,2.1533840844154998e-4,0,-9.065314372206881e-4,exp191115,A05,A,05,40000,1,Non infected,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A06,64.09551035711904,1152,0.577798956851902,126,0.02509468309534865,366,0.0011205594429102364,0,-7.130951314694017e-4,exp191115,A06,A,06,40000,1,BPH2714,1,VAN-011,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A07,101.03749179868375,1152,0.942201367994802,120,-0.015130046000096029,372,0.0019471139931638293,0,-8.00584311625243e-4,exp191115,A07,A,07,40000,1,BPH2704,2,VAN-004,93,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_A08,43.86540444278376,1152,0.6226495844787248,234,0.017406372859598118,600,0.0010358724260945032,0,-0.0010216427405524593,exp191115,A08,A,08,40000,1,BPH2727,1,VAN-023,239,0,NA,0,TRUE,0,16,FALSE,0.5,NA,0,paired-colonising,pglF / AAA-like domain protein / ebh_1 / norB_6 / tatC2 / yhfS / hypothetical protein
exp191115_1_A09,37.99962508201853,1152,0.4824146140380803,198,0.009346147760400656,666,6.481232509743794e-4,0,-9.481435945263884e-4,exp191115,A09,A,09,40000,1,BPH2719,2,VAN-016,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A10,122.62142656295696,1152,1.1915326795978416,96,0.036047494310279635,390,0.001778053978410633,0,-5.953634035682116e-4,exp191115,A10,A,10,40000,1,BPH2716,3,VAN-013,5,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A11,82.80419908146247,1152,0.8936846245202874,198,0.04484869012616754,534,0.0015311112530099389,0,-0.0010785507462078084,exp191115,A11,A,11,40000,1,BPH2706,3,VAN-005,508,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_A12,122.42140781705766,1050,1.100037337742861,150,-0.013744476703029992,420,0.0028210827002792703,0,-9.066475005231889e-4,exp191115,A12,A,12,40000,1,BPH2717,3,VAN-014,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B01,42.27359640079471,1002,0.2855530806755702,120,0.09323085224376683,300,5.641188398701968e-4,0,-5.427770036798424e-4,exp191115,B01,B,01,40000,1,BPH2724,2,VAN-021,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B02,9.311650576437724,1152,0.12550586929509688,198,-0.046352083997788715,366,4.1731101068951515e-4,0,-0.0010330656495794038,exp191115,B02,B,02,40000,1,BPH2702,1,VAN-002,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B03,62.39160183710861,1152,0.4462723894875727,108,0.0545475073322942,282,0.0012094612168751472,0,-7.695836551285945e-4,exp191115,B03,B,03,40000,1,BPH2724,1,VAN-021,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B04,115.70812634737842,1152,1.072160163650409,126,0.027387141637332493,396,0.0018422850514826482,0,-9.961670885113155e-4,exp191115,B04,B,04,40000,1,BPH2712,1,VAN-010,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B05,103.66135532853797,1152,0.8408614147169716,114,0.016840064419317454,336,0.0021488599334995584,0,-9.631704370909634e-4,exp191115,B05,B,05,40000,1,BPH2725,3,VAN-022,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B06,-5.000093729497482,0,0.05628697397542902,222,-0.05009612186471121,996,1.1509921077315409e-4,0,-0.0010339986565707487,exp191115,B06,B,06,40000,1,TOX-4,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B07,72.53632017997195,846,0.5891308318978854,132,-0.0030458519431249514,360,0.001631593941232264,0,-0.0010602085854737806,exp191115,B07,B,07,40000,1,BPH2714,2,VAN-011,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B08,-3.390570812635846,1152,0.09456623961614358,222,-0.08886997828120835,738,2.8306587718422797e-4,0,-0.0010701762323861216,exp191115,B08,B,08,40000,1,BPH2710,3,VAN-008,239,1,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B09,11.977317461806932,1152,0.1892742795497161,234,-0.01861408892552132,1092,2.950943424971167e-4,0,-0.0011503079286769684,exp191115,B09,B,09,40000,1,BPH2711,2,VAN-009,22,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B10,0.054175649076951694,0,0.06680289445549045,216,-0.02917258694960431,402,1.3424384269953283e-4,0,-9.625901433289903e-4,exp191115,B10,B,10,40000,1,BPH2723,1,VAN-020,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B11,56.444933920713076,888,0.5065750623544393,144,-0.0660575527185648,378,0.0015627877355502608,0,-9.341321079674521e-4,exp191115,B11,B,11,40000,1,BPH2713,3,VAN-011,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_B12,67.13497047521805,1152,0.7296085721369653,150,0.023536582087052078,420,9.807910114164702e-4,0,-8.669011652240356e-4,exp191115,B12,B,12,40000,1,BPH2712,2,VAN-010,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C01,74.65910582061193,1152,0.83178317295741655,198,0.020503307064463565,516,0.001413979890810197,0,-9.031959830166011e-4,exp191115,C01,C,01,40000,1,BPH2706,2,VAN-005,508,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C02,60.45590027182305,1152,0.6842106352864411,216,-0.06302341994907472,522,0.0017991276118609057,0,-0.0010261432627498915,exp191115,C02,C,02,40000,1,BPH2709,1,VAN-007,97,0,NA,0,TRUE,0,0,FALSE,0.5,Persistent,5,paired-invasive,NA
exp191115_1_C03,43.41278470335184,1152,0.6073651365841,228,0.007444139413376405,726,0.0010109674530965433,0,-0.001202313878069218,exp191115,C03,C,03,40000,1,BPH2722,3,VAN-019,188,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C04,53.47755178555588,1020,0.38520141938314295,108,0.037622422386946026,282,0.0010907427897460147,0,-7.873816309154069e-4,exp191115,C04,C,04,40000,1,BPH2724,3,VAN-021,-,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C05,104.47277158123259,756,0.8861725900199616,120,-0.07869365215869595,366,0.0030055274319320275,0,-8.640009593802563e-4,exp191115,C05,C,05,40000,1,BPH2713,1,VAN-011,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C06,70.08632486644427,1152,0.8749201255476876,174,-0.024699916411198272,624,0.0015930434090402493,0,-9.564585938705052e-4,exp191115,C06,C,06,40000,1,BPH2721,3,VAN-018,8,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C07,55.057737369957074,1152,0.6504989898085344,222,-0.060898197483004665,522,0.0016049310444758505,0,-0.0010860244726199463,exp191115,C07,C,07,40000,1,BPH2708,1,VAN-007,97,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_C08,14.667072827819684,1152,0.3922600925799723,222,-0.09146515781233008,822,7.201882324540247e-4,0,-9.707759689572338e-4,exp191115,C08,C,08,40000,1,BPH2718,1,VAN-015,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C09,41.228699971885405,1152,0.7361657494118619,216,-0.059210742338890704,936,0.001148239962172631,0,-9.85136483042959e-4,exp191115,C09,C,09,40000,1,BPH2718,2,VAN-015,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C10,2.6050239010217227,1152,0.14135274330462408,222,-0.04336962512452291,1152,4.5373332880417155e-4,0,-0.0010709902216818404,exp191115,C10,C,10,40000,1,BPH2701,3,VAN-001,22,1,NA,0,FALSE,1,NA,FALSE,0,NA,1,paired-colonising,NA
exp191115_1_C11,27.921923329275145,1152,0.41281197894694877,204,-0.03785690005131863,582,6.422950268267307e-4,0,-9.237241169708435e-4,exp191115,C11,C,11,40000,1,BPH2719,1,VAN-016,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_C12,129.55141062894364,1038,1.1750743260040868,120,0.04451760415414864,468,0.0023100281907686426,0,-6.002979610832924e-4,exp191115,C12,C,12,40000,1,JE2,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D01,31.777111256916786,1152,0.4961348086744171,360,0.04690872394732841,1152,0.0010450714205888778,0,-7.166821127727492e-4,exp191115,D01,D,01,40000,1,BPH2727,3,VAN-023,239,0,NA,0,TRUE,0,16,FALSE,0.5,NA,0,paired-colonising,pglF / AAA-like domain protein / ebh_1 / norB_6 / tatC2 / yhfS / hypothetical protein
exp191115_1_D02,2.27003467991386,846,0.05563701212477355,186,-0.042163005767680235,588,2.786796975047148e-4,0,-6.445768151444637e-4,exp191115,D02,D,02,40000,1,BPH2723,2,VAN-020,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D03,82.4807385884448,1152,0.99229942633081,168,0.009338559374045721,534,0.0014203554152957202,0,-0.0010765601626813726,exp191115,D03,D,03,40000,1,BPH2719,3,VAN-016,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D04,96.22148280065046,882,0.9460760964791537,180,-0.046304948169446754,498,0.002692444800646269,0,-0.0010249372466272257,exp191115,D04,D,04,40000,1,BPH2707,3,VAN-006,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D05,-5.690224013498313,1152,0.04570283367261691,258,-0.07432323582044711,1146,2.2433188412887984e-4,0,-9.943601058815775e-4,exp191115,D05,D,05,40000,1,BPH2710,2,VAN-008,239,1,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D06,-7.063642328241903,0,0.044602188786245084,246,-0.05675992475060214,1152,1.1632915548301832e-4,0,-9.715734918207038e-4,exp191115,D06,D,06,40000,1,TOX-4,2,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D07,125.28756209580833,1152,1.2945322513068143,162,-0.05245740587341293,468,0.0028168570579348577,0,-0.0011388519273236829,exp191115,D07,D,07,40000,1,BPH2700,2,VAN-001,78,1,Survived,1,FALSE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_D08,52.7491798669116,1152,0.503884139736455,162,-0.06095083445188953,390,0.0014371244598179855,0,-0.0010150192888032372,exp191115,D08,D,08,40000,1,BPH2714,3,VAN-011,45,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D09,100.82838129160653,972,0.9466945016607019,162,-0.07061676072878591,426,0.0025953561428704876,0,-0.0010496835613335344,exp191115,D09,D,09,40000,1,BPH2705,3,VAN-004,93,1,NA,0,TRUE,0,0,FALSE,0,Persistent,10,paired-invasive,NA
exp191115_1_D10,73.8121660886778,966,0.7798265249745812,210,-0.04045812933939593,552,0.0020882691634831405,0,-0.0010731670550411763,exp191115,D10,D,10,40000,1,BPH2707,1,VAN-006,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D11,125.1580279314074,1092,1.1740917944680218,168,-0.03603826641458285,450,0.0031864782314534002,0,-9.522654622844354e-4,exp191115,D11,D,11,40000,1,BPH2717,1,VAN-014,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_D12,33.51841784610081,1152,0.3939876775184199,144,0.0054628637615368346,594,5.673948037518698e-4,0,-6.456772084921184e-4,exp191115,D12,D,12,40000,1,BPH2723,3,VAN-020,239,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E01,87.98537819853075,1152,0.9676676051005119,168,0.018009390356639763,558,0.001789536362861757,0,-7.097030717712859e-4,exp191115,E01,E,01,40000,1,JE2,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E02,63.584497141257856,1152,0.8776971042103038,186,-0.05361009189739189,636,0.0016468760379135707,0,-9.01544098110019e-4,exp191115,E02,E,02,40000,1,BPH2721,2,VAN-018,8,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E03,-0.5048270690791432,1152,0.09009943199989305,186,-0.06905954373774174,768,2.0560001090888933e-4,0,-8.85105629260359e-4,exp191115,E03,E,03,40000,1,BPH2720,2,VAN-017,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E04,59.571843659207325,960,0.6317290462306691,210,-0.037302498634529536,552,0.0017042979153552523,0,-0.001114694626068332,exp191115,E04,E,04,40000,1,BPH2707,2,VAN-006,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E05,-7.725841222233932,0,0.05096554096276232,252,-0.06267812732976451,618,1.067908286863783e-4,0,-0.0010452691992703534,exp191115,E05,E,05,40000,1,TOX-4,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E06,75.73512044241302,1152,0.8830384354737648,186,-0.0130747473947181,600,0.0016858185051941,0,-8.496816407510231e-4,exp191115,E06,E,06,40000,1,BPH2721,1,VAN-018,8,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E07,-14.669509794734847,0,0.02653403314749708,606,-0.08930157196594808,906,1.0049516340730642e-4,0,-0.0010803906519786712,exp191115,E07,E,07,40000,1,Non infected,1,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E08,34.78929609148308,1152,0.7114967737444534,198,-0.08779120538024315,732,0.0012613787976576097,0,-9.294073096115835e-4,exp191115,E08,E,08,40000,1,BPH2703,2,VAN-003,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E09,113.69856593871731,882,1.015043509289901,150,-0.05312970641666623,408,0.0028654049642918896,0,-9.834768700428525e-4,exp191115,E09,E,09,40000,1,BPH2705,2,VAN-004,93,1,NA,0,TRUE,0,0,FALSE,0,Persistent,10,paired-invasive,NA
exp191115_1_E10,5.854531821164715,1152,0.15037991681620422,240,-0.041648532596789585,978,3.066785656635456e-4,0,-0.0010111835890219516,exp191115,E10,E,10,40000,1,BPH2711,3,VAN-009,22,0,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_E11,80.38316618240815,1152,0.8382796762162732,186,-0.06924581480484955,474,0.002085528681627684,0,-8.263274333558885e-4,exp191115,E11,E,11,40000,1,BPH2704,1,VAN-004,93,1,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_E12,30.053707001597907,1152,0.34321362423287305,138,0.017500350376608825,282,4.475532594697902e-4,0,-5.754104449030469e-4,exp191115,E12,E,12,40000,1,BPH2720,3,VAN-017,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F01,84.91676820696823,1152,0.6699887105778489,114,0.07091817074533109,348,0.0015524684115136719,0,-5.793921834151561e-4,exp191115,F01,F,01,40000,1,BPH2725,1,VAN-022,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F02,-2.194207517106284,1152,0.05893957443556502,192,-0.07030522868622581,324,1.8088598372939727e-4,0,-9.989259636705708e-4,exp191115,F02,F,02,40000,1,BPH2720,1,VAN-017,22,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F03,55.53397694254997,1152,0.842254113482154,192,-0.08622614512284378,696,0.0013792909852071078,0,-9.047051101718537e-4,exp191115,F03,F,03,40000,1,BPH2715,2,VAN-012,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F04,18.54466210516692,1152,0.2865454259133999,234,-0.012063291850091173,942,4.6117611668847663e-4,0,-9.556886001919757e-4,exp191115,F04,F,04,40000,1,BPH2722,1,VAN-019,188,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F05,8.13693879463872,1152,0.32832049736632807,294,-0.07960073833677281,960,7.137731588088974e-4,0,-0.0010158895215277297,exp191115,F05,F,05,40000,1,BPH2726,2,VAN-023,239,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_F06,16.24229074889993,1152,0.39161793909714065,294,-0.0680604987544842,678,7.728735359671028e-4,0,-0.0010405541949478486,exp191115,F06,F,06,40000,1,BPH2726,1,VAN-023,239,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_F07,48.55028587497011,1152,0.7835675214648873,210,-0.07221596129947727,696,0.0013030486536649317,0,-9.606607301405084e-4,exp191115,F07,F,07,40000,1,BPH2715,3,VAN-012,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F08,29.702877495550148,1152,0.6668423987270924,210,-0.11203520847588587,756,0.0011527695052612932,0,-9.866365493697684e-4,exp191115,F08,F,08,40000,1,BPH2703,3,VAN-003,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F09,88.38597806730985,984,0.8523619070454659,168,-0.07323008740432925,438,0.002338408642712823,0,-0.0010534741528939505,exp191115,F09,F,09,40000,1,BPH2705,1,VAN-004,93,1,NA,0,TRUE,0,0,FALSE,0,Persistent,10,paired-invasive,NA
exp191115_1_F10,86.15446621052763,1152,1.055027507568726,174,-0.03626341860564494,528,0.0016280218477680852,0,-0.0010961207608976946,exp191115,F10,F,10,40000,1,BPH2716,2,VAN-013,5,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F11,82.19083325523636,1008,0.8493997060882129,150,-0.023884109407108074,564,0.001957732215345026,0,-7.809397071232935e-4,exp191115,F11,F,11,40000,1,JE2,3,CONTROL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_F12,40.25569406692741,1152,0.6787019888224471,204,-0.020803745126374038,678,0.0010776003879425177,0,-7.782874089317937e-4,exp191115,F12,F,12,40000,1,BPH2727,2,VAN-023,239,0,NA,0,TRUE,0,16,FALSE,0.5,NA,0,paired-colonising,pglF / AAA-like domain protein / ebh_1 / norB_6 / tatC2 / yhfS / hypothetical protein
exp191115_1_G01,31.582435092328303,1098,0.2844185967980538,168,-0.006965475035856544,402,7.422992943282908e-4,0,-7.090222065263586e-4,exp191115,G01,G,01,40000,1,BPH2713,2,VAN-011,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_G02,86.27687693318397,1026,0.7170689377852089,126,4.473633861664015e-4,366,0.0019083274213119242,0,-6.673646757481364e-4,exp191115,G02,G,02,40000,1,BPH2725,2,VAN-022,45,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_G03,16.894179398258572,1152,0.2282193945587931,174,-0.10391659928169188,354,9.508239372509836e-4,0,-7.078144507510591e-4,exp191115,G03,G,03,40000,1,BPH2702,3,VAN-002,15,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_G04,80.01968319431141,1068,0.8544090123385266,216,-0.0611152429709716,516,0.0022813285272961386,0,-9.924997137520722e-4,exp191115,G04,G,04,40000,1,BPH2709,2,VAN-007,97,0,NA,0,TRUE,0,0,FALSE,0.5,Persistent,5,paired-invasive,NA
exp191115_1_G05,12.401537163746081,1152,0.36245666942476323,276,-0.07134067468855561,762,7.387387465457267e-4,0,-9.454744285914106e-4,exp191115,G05,G,05,40000,1,BPH2726,3,VAN-023,239,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
exp191115_1_G06,65.03008716843935,1152,0.9464871313846526,198,-0.07846439690053232,702,0.0015810614224205564,0,-9.168695121691858e-4,exp191115,G06,G,06,40000,1,BPH2715,1,VAN-012,5,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_G07,-4.539506982848186,0,0.07490320384820744,552,-0.04832336771273843,780,1.8373561622652605e-4,0,-9.650898616403863e-4,exp191115,G07,G,07,40000,1,BPH2710,1,VAN-008,239,1,Died,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_G08,25.218764645235918,1152,0.584622663707185,228,-0.0810516627742794,1152,0.0010318914974307332,0,-9.179500902052797e-4,exp191115,G08,G,08,40000,1,BPH2703,1,VAN-003,8,0,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_G09,113.46199268911444,1152,1.262710801592726,150,-0.021548116155175354,510,0.0020412725861166407,0,-8.460647244958475e-4,exp191115,G09,G,09,40000,1,BPH2716,1,VAN-013,5,1,Survived,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
exp191115_1_G10,71.7548036367135,1152,0.787089512052004,198,-0.07033788358656481,498,0.0021828464226892317,0,-8.257763647344591e-4,exp191115,G10,G,10,40000,1,BPH2708,2,VAN-007,97,0,Survived,1,TRUE,NA,NA,FALSE,0,NA,NA,index,NA
