well,well_row,well_col,OD,OD_blank_normalised,experiment,plate,well_id,timepoint,sample_id,replicate,strain_group
A02,A,2,0.352,TRUE,exp191107,2,exp191107_2_A02,285,BPH2740,3,VAN-030
A02,A,2,0.391,TRUE,exp191107,2,exp191107_2_A02,290,BPH2740,3,VAN-030
A02,A,2,0.433,TRUE,exp191107,2,exp191107_2_A02,295,BPH2740,3,VAN-030
A02,A,2,0.486,TRUE,exp191107,2,exp191107_2_A02,300,BPH2740,3,VAN-030
A02,A,2,0.516,TRUE,exp191107,2,exp191107_2_A02,305,BPH2740,3,VAN-030
A02,A,2,0.565,TRUE,exp191107,2,exp191107_2_A02,310,BPH2740,3,VAN-030
A02,A,2,0.618,TRUE,exp191107,2,exp191107_2_A02,315,BPH2740,3,VAN-030
A02,A,2,0.646,TRUE,exp191107,2,exp191107_2_A02,320,BPH2740,3,VAN-030
A02,A,2,0.678,TRUE,exp191107,2,exp191107_2_A02,325,BPH2740,3,VAN-030
A02,A,2,0.727,TRUE,exp191107,2,exp191107_2_A02,330,BPH2740,3,VAN-030
A02,A,2,0.752,TRUE,exp191107,2,exp191107_2_A02,335,BPH2740,3,VAN-030
A02,A,2,0.778,TRUE,exp191107,2,exp191107_2_A02,340,BPH2740,3,VAN-030
A02,A,2,0.817,TRUE,exp191107,2,exp191107_2_A02,345,BPH2740,3,VAN-030
A02,A,2,0.843,TRUE,exp191107,2,exp191107_2_A02,350,BPH2740,3,VAN-030
A02,A,2,0.865,TRUE,exp191107,2,exp191107_2_A02,355,BPH2740,3,VAN-030
A02,A,2,0.9,TRUE,exp191107,2,exp191107_2_A02,360,BPH2740,3,VAN-030
A02,A,2,0.926,TRUE,exp191107,2,exp191107_2_A02,365,BPH2740,3,VAN-030
A02,A,2,0.948,TRUE,exp191107,2,exp191107_2_A02,370,BPH2740,3,VAN-030
A02,A,2,0.96,TRUE,exp191107,2,exp191107_2_A02,375,BPH2740,3,VAN-030
